Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
4.6,298.592,295.344,294.56,294.112,1182.61,9.41411,12.6989,5786,5802,5843,5838,=AVERAGE(I34:L34),
4.7,296.128,295.232,297.696,294.56,1183.62,10.0992,12.375,5821,5812,5801,5849,=AVERAGE(I35:L35),
4.8,293.664,295.456,296.576,297.136,1182.83,10.7627,12.034,5801,5797,5812,5807,=AVERAGE(I36:L36),
4.9,294.56,295.344,293.664,295.792,1179.36,11.4041,11.6755,5826,5817,5825,5789,=AVERAGE(I37:L37),
5,296.576,296.016,294.224,293.776,1180.59,12.0229,11.2991,5824,5811,5853,5841,=AVERAGE(I38:L38),
5.1,296.128,295.792,294.896,294.784,1181.6,12.6187,10.9044,5785,5805,5816,5838,=AVERAGE(I39:L39),
5.2,294.112,297.248,296.576,294.56,1182.5,13.1911,10.491,5815,5771,5818,5836,=AVERAGE(I40:L40),
5.3,294.112,297.472,295.68,294.784,1182.05,13.7397,10.0584,5819,5807,5817,5837,=AVERAGE(I41:L41),
5.4,294.896,292.656,296.688,294.224,1178.46,14.264,9.60634,5827,5840,5823,5840,=AVERAGE(I42:L42),
5.5,295.456,294.112,296.8,296.688,1183.06,14.7636,9.13419,5837,5852,5830,5813,=AVERAGE(I43:L43),
5.6,296.688,294.112,293.776,296.576,1181.15,15.2382,8.6417,5811,5824,5835,5821,=AVERAGE(I44:L44),
5.7,293.664,293.328,298.032,296.912,1181.94,15.6874,8.12834,5819,5877,5815,5833,=AVERAGE(I45:L45),
5.8,293.104,297.36,294.784,296.912,1182.16,16.1108,7.59372,5834,5776,5823,5805,=AVERAGE(I46:L46),
5.9,294.896,296.464,295.232,293.888,1180.48,16.5081,7.03743,5813,5832,5841,5814,=AVERAGE(I47:L47),
6,294.336,298.368,295.904,296.912,1185.52,16.8791,6.45902,5788,5768,5818,5837,=AVERAGE(I48:L48),
6.1,20.384,18.928,18.368,18.592,76.272,18.4098,5.80459,6309,6324,5624,5650,=AVERAGE(I49:L49),
6.2,253.568,236.992,247.184,244.832,982.576,17.8145,7.67852,21127,23165,21936,22352,=AVERAGE(I50:L50),
6.3,297.248,293.44,297.92,294.112,1182.72,17.5229,8.41368,5811,5836,5802,5815,=AVERAGE(I51:L51),
6.4,295.008,296.688,295.008,293.888,1180.59,17.2041,9.1284,5819,5764,5805,5825,=AVERAGE(I52:L52),
6.5,294.224,297.584,294.784,295.792,1182.38,16.8583,9.82215,5833,5778,5818,5844,=AVERAGE(I53:L53),
6.6,297.024,297.584,294.112,295.344,1184.06,16.4858,10.4945,5761,5792,5834,5811,=AVERAGE(I54:L54),
6.7,297.92,294,294.896,293.664,1180.48,16.0869,11.1449,5831,5852,5806,5825,=AVERAGE(I55:L55),
6.8,295.344,294.56,295.456,296.128,1181.49,15.662,11.773,5797,5825,5828,5852,=AVERAGE(I56:L56),
6.9,296.128,296.352,293.888,294.112,1180.48,15.2113,12.3783,5823,5853,5901,5819,=AVERAGE(I57:L57),
7,294.784,293.216,297.92,295.344,1181.26,14.7352,12.9603,5847,5820,5780,5847,=AVERAGE(I58:L58),
7.1,294.336,296.912,297.024,295.12,1183.39,14.2342,13.5187,5822,5803,5804,5821,=AVERAGE(I59:L59),
7.2,298.368,297.024,293.552,295.12,1184.06,13.7085,14.0529,5807,5777,5825,5850,=AVERAGE(I60:L60),
7.3,293.776,295.792,294.336,297.248,1181.15,13.1585,14.5626,5829,5860,5803,5775,=AVERAGE(I61:L61),
7.4,295.008,298.032,294.112,294.784,1181.94,12.5848,15.0475,5809,5786,5836,5800,=AVERAGE(I62:L62),
7.5,293.44,294.784,296.576,295.68,1180.48,11.9876,15.5071,5842,5871,5819,5778,=AVERAGE(I63:L63),
7.6,294.784,292.432,298.256,295.456,1180.93,11.3674,15.9411,5884,5786,5800,5812,=AVERAGE(I64:L64),
7.7,294.784,296.8,293.328,297.36,1182.27,10.7247,16.3491,5806,5834,5828,5794,=AVERAGE(I65:L65),
7.8,292.992,295.904,293.888,295.008,1177.79,10.06,16.7308,5844,5812,5871,5889,=AVERAGE(I66:L66),
7.9,296.016,293.888,293.776,296.912,1180.59,9.37366,17.0861,5832,5850,5852,5751,=AVERAGE(I67:L67),
8,299.152,299.152,298.48,298.816,1195.6,8.66629,17.4144,5820,5842,5906,5858,=AVERAGE(I68:L68),
8.1,295.792,294.784,295.232,298.032,1183.84,7.93817,17.7156,5795,5816,5756,5839,=AVERAGE(I69:L69),
8.2,293.44,295.344,293.776,291.984,1174.54,7.19003,17.9894,6035,5994,5994,6006,=AVERAGE(I70:L70),
8.3,265.552,251.552,262.528,259.392,1039.02,6.4222,18.2356,6725,7307,6900,7069,=AVERAGE(I71:L71),
8.4,0,3.024,2.016,3.584,8.624,7.03269,16.5113,0,6391,16045,6404,=AVERAGE(I72:L72),
8.5,265.104,258.72,253.232,247.968,1025.02,7.58918,16.1142,20975,21568,22122,22691,=AVERAGE(I73:L73),
8.6,295.008,297.696,294.224,297.36,1184.29,7.60005,16.1142,5879,5849,5910,5801,=AVERAGE(I74:L74),
8.7,293.888,296.688,293.664,292.992,1177.23,8.124,15.691,5856,5825,5820,5904,=AVERAGE(I75:L75),
8.8,293.552,295.12,294.112,295.456,1178.24,8.63751,15.242,5835,5799,5869,5820,=AVERAGE(I76:L76),
8.9,295.792,294,295.904,297.136,1182.83,9.13019,14.7676,5820,5845,5853,5802,=AVERAGE(I77:L77),
9,294,296.912,294.896,294,1179.81,9.60246,14.2682,5868,5832,5831,5844,=AVERAGE(I78:L78),
9.1,295.008,294.224,294.56,296.24,1180.03,10.0548,13.7442,5780,5806,5810,5830,=AVERAGE(I79:L79),
9.2,296.24,297.696,294.672,297.36,1185.97,10.4875,13.1958,5836,5794,5864,5812,=AVERAGE(I80:L80),
9.3,294.336,295.568,294.224,293.776,1177.9,10.9011,12.6236,5889,5844,5770,5783,=AVERAGE(I81:L81),
9.4,293.664,296.24,295.456,294.56,1179.92,11.2959,12.028,5796,5827,5829,5841,=AVERAGE(I82:L82),
9.5,293.216,298.816,295.344,294.224,1181.6,11.6724,11.4093,5854,5815,5811,5900,=AVERAGE(I83:L83),
9.6,294.224,293.104,297.584,296.576,1181.49,12.0311,10.7681,5840,5784,5798,5811,=AVERAGE(I84:L84),
9.7,296.688,294.224,294.56,292.208,1177.68,12.3722,10.1048,5829,5847,5852,5783,=AVERAGE(I85:L85),
9.8,294.448,294.56,294.336,297.136,1180.48,12.6963,9.4199,5808,5832,5835,5856,=AVERAGE(I86:L86),
9.9,298.032,296.016,294.336,297.136,1185.52,13.0036,8.71391,5800,5819,5819,5759,=AVERAGE(I87:L87),
10,295.68,297.696,295.792,293.552,1182.72,13.2946,7.9872,5779,5807,5806,5897,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
