Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,38.976,28.56,28.56,28.56,28.56,28.56,28.56,267.568,16.1833,10.8819,57122,76621,73993,74396,74930,75576,76221,76782,=AVERAGE(M3:T3),
1.6,212.128,228.48,231.616,224,228.256,215.6,218.064,209.216,1767.36,16.1833,10.8819,9741,9965,13794,14326,14626,15253,15096,15720,=AVERAGE(M4:T4),
1.7,219.184,221.088,229.04,224.784,216.608,231.056,228.368,226.128,1796.26,16.1833,10.8819,9649,9607,9697,9726,9596,9630,9329,9439,=AVERAGE(M5:T5),
1.8,222.544,226.352,225.12,228.48,234.304,221.536,212.912,217.616,1788.86,16.1833,10.8819,10013,10064,9961,9745,10024,9908,10432,10013,=AVERAGE(M6:T6),
1.9,218.96,224.896,222.656,226.912,225.232,220.64,231.728,231.504,1802.53,16.1833,10.8819,10188,10306,10528,9887,10045,9937,10112,9849,=AVERAGE(M7:T7),
2,230.832,222.768,221.984,229.936,220.752,233.184,219.856,230.384,1809.7,16.3097,11.7279,10221,9990,10362,10478,10006,10027,10272,10064,=AVERAGE(M8:T8),
2.1,221.648,228.256,227.584,222.992,229.04,217.28,226.464,225.904,1799.17,15.9825,13.4635,10239,10022,10087,10483,10216,10316,10153,10188,=AVERAGE(M9:T9),
2.2,224.56,227.024,224.784,228.032,219.744,229.04,230.608,220.752,1804.54,14.5863,14.9015,10388,10036,9816,10033,10507,10387,9777,10421,=AVERAGE(M10:T10),
2.3,231.616,218.064,225.232,227.248,222.768,220.304,222.32,226.576,1794.13,11.7919,15.9099,9925,9929,9865,9942,9742,10029,9979,9621,=AVERAGE(M11:T11),
2.4,189.056,212.016,204.96,193.088,200.144,197.232,205.52,199.696,1601.71,6.59807,16.3159,10226,10063,9429,9244,9508,10098,9564,9647,=AVERAGE(M12:T12),
2.5,0,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,0,=AVERAGE(M13:T13),
2.6,150.416,128.8,130.256,147.504,142.8,162.064,137.536,145.152,1144.53,16.9442,6.35791,38618,46993,46999,40462,42667,38024,44466,42535,=AVERAGE(M14:T14),
2.7,160.16,136.64,137.2,146.72,146.832,112.672,133.728,120.96,1094.91,18.0955,6.87199,22150,25147,25088,23705,23113,30688,25919,27715,=AVERAGE(M15:T15),
2.8,156.24,172.816,183.792,185.36,168.112,175.616,164.752,182,1388.69,6.77757,18.1257,10305,10105,10418,10141,10338,10612,10514,10491,=AVERAGE(M16:T16),
2.9,154,130.928,117.6,115.584,159.04,131.6,147.28,120.4,1076.43,6.39803,16.9157,22738,26872,29576,29629,22212,26548,24263,28313,=AVERAGE(M17:T17),
3,184.688,201.264,196.56,195.104,184.576,203.952,182.224,188.832,1537.2,13.7424,6.74585,10274,10028,10084,10476,10192,10469,9783,10186,=AVERAGE(M18:T18),
3.1,0,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,0,=AVERAGE(M19:T19),
3.2,232.624,191.968,209.104,203.392,220.864,205.52,233.632,229.152,1726.26,13.8148,15.7739,27861,34147,30409,32156,29540,31354,27982,28737,=AVERAGE(M20:T20),
3.3,225.68,225.68,228.704,221.984,225.12,221.312,227.584,226.912,1802.98,12.0224,16.3173,9635,10008,9898,10481,9946,10050,9978,9962,=AVERAGE(M21:T21),
3.4,225.904,225.904,233.52,222.544,223.552,232.736,229.6,218.624,1812.38,11.8397,16.315,10245,10087,9984,10003,10253,9713,9958,10399,=AVERAGE(M22:T22),
3.5,228.256,232.288,218.4,234.976,227.024,221.648,221.312,224.336,1808.24,11.6551,16.3046,10007,9704,9998,10242,9919,10397,9612,10121,=AVERAGE(M23:T23),
3.6,228.144,223.216,228.592,216.944,219.184,221.424,226.24,221.424,1785.17,11.4685,16.2864,10122,9976,9844,10017,10037,10266,10094,9841,=AVERAGE(M24:T24),
3.7,223.44,219.856,217.504,224.672,216.496,227.584,224.224,227.808,1781.58,11.28,16.2605,9998,10214,9409,10016,10132,10459,9957,10364,=AVERAGE(M25:T25),
3.8,217.168,226.912,228.592,217.504,241.472,228.256,222.32,227.024,1809.25,11.2554,16.2566,10167,9956,9985,9994,10384,9550,10558,10210,=AVERAGE(M26:T26),
3.9,235.536,232.288,228.704,225.344,221.648,217.168,221.2,216.608,1798.5,11.2554,16.2566,10037,10010,10083,9739,9806,10000,9914,9840,=AVERAGE(M27:T27),
4,210.336,218.512,222.768,224.896,231.168,233.184,236.88,228.368,1806.11,11.2554,16.2566,9971,9885,9718,10324,10059,10271,9719,10402,=AVERAGE(M28:T28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J28)
