Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.536,28.56,28.56,28.56,28.56,28.56,239.568,14.394,15.0139,57219,75844,73909,74500,75099,75659,76188,=AVERAGE(L3:R3),
1.6,242.032,246.848,254.016,250.544,242.592,239.008,226.016,1701.06,14.394,15.0139,8167,9114,12449,12697,13162,13571,14232,=AVERAGE(L4:R4),
1.7,240.576,248.528,249.312,247.968,247.744,249.872,252.672,1736.67,14.394,15.0139,8736,8882,8503,8583,8771,8743,8581,=AVERAGE(L5:R5),
1.8,246.848,249.984,247.632,246.064,246.512,247.744,250.992,1735.78,14.394,15.0139,8815,8959,8655,8854,8960,8607,8861,=AVERAGE(L6:R6),
1.9,252.448,244.496,258.608,245.952,251.888,248.976,249.536,1751.9,14.394,15.0139,8684,8471,8408,8957,8599,8827,8902,=AVERAGE(L7:R7),
2,249.424,247.408,247.52,251.216,249.872,255.136,245.392,1745.97,14.2957,15.0676,8919,8742,8689,8685,8859,8648,8962,=AVERAGE(L8:R8),
2.1,247.296,251.44,249.312,251.888,248.64,238.224,249.312,1736.11,14.0655,15.1842,8686,8223,8664,8900,8798,8680,8961,=AVERAGE(L9:R9),
2.2,247.296,253.12,252.448,248.192,254.352,250.32,252.336,1758.06,13.8206,15.2962,8697,8715,8575,8837,8490,8558,8820,=AVERAGE(L10:R10),
2.3,249.2,249.2,251.552,252.224,248.976,249.872,241.248,1742.27,13.5605,15.4034,8723,8630,8578,8721,8547,8759,8891,=AVERAGE(L11:R11),
2.4,248.416,256.48,247.856,243.712,248.416,254.24,254.016,1753.14,13.2848,15.5056,8366,8704,8557,8640,8647,8763,8556,=AVERAGE(L12:R12),
2.5,252.784,242.368,250.88,246.848,247.52,244.496,251.776,1736.67,12.9932,15.6027,8871,8654,8620,8864,8456,8859,8644,=AVERAGE(L13:R13),
2.6,246.176,247.296,254.688,252.336,249.088,252.672,244.384,1746.64,12.6853,15.6945,8861,8939,8751,8769,8779,8751,8607,=AVERAGE(L14:R14),
2.7,256.368,254.912,244.496,245.168,248.752,246.288,246.288,1742.27,12.3607,15.7808,8500,8627,8413,8415,8715,8673,8785,=AVERAGE(L15:R15),
2.8,246.288,249.648,249.536,253.456,248.976,250.992,257.936,1756.83,12.019,15.8615,8518,8703,8520,8773,8568,8790,8750,=AVERAGE(L16:R16),
2.9,247.744,251.776,248.64,248.976,251.104,244.72,247.52,1740.48,11.6597,15.9363,8749,8729,8634,8556,8491,8935,8476,=AVERAGE(L17:R17),
3,246.176,250.432,250.32,248.192,247.744,256.368,251.216,1750.45,11.2825,16.0051,8470,8489,8692,8689,8819,8412,8225,=AVERAGE(L18:R18),
3.1,256.368,247.632,250.32,251.44,253.12,246.288,249.088,1754.26,10.8871,16.0676,8821,8430,8503,8666,8694,8735,8486,=AVERAGE(L19:R19),
3.2,251.776,250.768,250.88,252.224,250.432,248.528,249.648,1754.26,10.4728,16.1237,8569,8749,8811,8835,8639,8815,8542,=AVERAGE(L20:R20),
3.3,241.36,253.568,247.52,250.32,246.736,251.104,244.832,1735.44,10.0394,16.1731,9249,8990,9133,8957,9139,8672,9163,=AVERAGE(L21:R21),
3.4,255.584,246.96,251.664,250.32,244.384,249.872,248.752,1747.54,9.58644,16.2156,8835,8867,8798,9002,8896,8716,8966,=AVERAGE(L22:R22),
3.5,250.992,252.112,251.552,249.312,253.792,249.536,249.76,1757.06,9.11347,16.2511,8636,8772,8790,8779,8767,8743,8820,=AVERAGE(L23:R23),
3.6,248.304,253.008,246.064,254.128,254.128,244.272,250.656,1750.56,8.62006,16.2793,8778,8431,8929,8566,8668,8754,8597,=AVERAGE(L24:R24),
3.7,251.888,252,247.52,243.6,234.416,247.184,245.28,1721.89,8.1058,16.2999,8433,8658,8883,8414,8459,8462,8998,=AVERAGE(L25:R25),
3.8,241.472,238.672,237.552,255.584,256.48,249.088,247.632,1726.48,7.57028,16.3127,8135,8432,8623,8558,8302,8830,8184,=AVERAGE(L26:R26),
3.9,254.912,252,259.728,239.904,237.664,259.504,250.32,1754.03,7.01302,16.3175,8481,8721,8718,8826,8774,8417,8672,=AVERAGE(L27:R27),
4,247.744,246.064,235.872,240.352,260.512,236.656,243.152,1710.35,6.43368,16.3141,8786,8470,8741,8405,8825,8264,8732,=AVERAGE(L28:R28),
4.1,251.328,248.416,262.864,254.8,246.288,254.24,248.864,1766.8,5.83174,16.3021,8973,8661,8628,8695,8379,8769,8834,=AVERAGE(L29:R29),
4.2,16.016,34.272,20.272,21.616,19.152,17.36,24.976,153.664,7.23404,13.572,8689,10622,10073,11575,11523,9537,11813,=AVERAGE(L30:R30),
4.3,259.952,224.336,235.2,243.264,248.304,261.184,240.016,1712.26,7.2496,13.572,21346,24217,23641,22634,22173,21531,22843,=AVERAGE(L31:R31),
4.4,249.088,255.808,246.064,255.92,249.648,249.648,246.064,1752.24,7.98104,13.297,8857,8580,8755,8363,8501,8627,8512,=AVERAGE(L32:R32),
4.5,254.8,246.512,247.408,246.512,250.768,243.824,247.296,1737.12,8.72483,13.0061,8450,8616,8552,8603,8629,8501,8609,=AVERAGE(L33:R33),
4.6,248.08,247.072,246.96,244.496,247.744,253.568,249.536,1737.46,9.41417,12.6989,8314,8950,8633,8465,8430,8973,8427,=AVERAGE(L34:R34),
4.7,250.992,252.784,249.76,243.936,248.192,249.424,248.192,1743.28,10.0992,12.375,8872,8433,8645,8804,8921,8706,8901,=AVERAGE(L35:R35),
4.8,253.456,242.144,246.848,253.68,252,245.28,249.2,1742.61,10.7627,12.034,8680,8746,8709,8660,8606,8768,8539,=AVERAGE(L36:R36),
4.9,245.056,247.296,250.096,248.528,243.376,248.752,255.472,1738.58,11.404,11.6755,8674,8349,8869,8588,8960,8733,8630,=AVERAGE(L37:R37),
5,240.016,249.76,248.64,243.712,254.8,250.656,249.312,1736.9,12.0229,11.2991,8970,8670,8693,8516,8652,8930,8619,=AVERAGE(L38:R38),
5.1,253.12,250.32,246.848,255.472,246.848,245.616,246.288,1744.51,12.6187,10.9044,8656,8803,8572,8540,8400,8673,8698,=AVERAGE(L39:R39),
5.2,243.04,253.904,252.448,247.52,249.088,247.296,255.248,1748.54,13.1911,10.491,8620,8884,8650,8241,8713,8926,8647,=AVERAGE(L40:R40),
5.3,250.768,247.296,246.624,251.328,243.936,257.04,251.328,1748.32,13.7397,10.0584,8937,8730,8966,8489,8699,8593,8845,=AVERAGE(L41:R41),
5.4,246.96,247.184,247.072,247.632,255.808,244.832,247.632,1737.12,14.264,9.60634,8600,8580,8830,8850,8583,8777,8728,=AVERAGE(L42:R42),
5.5,252.448,255.36,253.568,247.856,248.976,254.912,248.864,1761.98,14.7636,9.13422,8267,8641,8661,8707,8794,8463,8930,=AVERAGE(L43:R43),
5.6,257.264,246.512,252.896,254.8,243.712,247.408,249.984,1752.58,15.2382,8.6417,8623,8784,8544,8496,8590,8468,8628,=AVERAGE(L44:R44),
5.7,243.04,244.832,243.712,247.408,256.032,255.248,248.864,1739.14,15.6873,8.12833,8762,8712,8727,8885,8670,8773,8834,=AVERAGE(L45:R45),
5.8,244.944,253.456,256.368,248.752,246.288,239.792,253.568,1743.17,16.1108,7.59373,8699,8704,8564,8572,8740,8841,8818,=AVERAGE(L46:R46),
5.9,252.672,247.184,253.792,250.32,244.72,251.44,240.464,1740.59,16.5081,7.03743,8818,8705,8478,8671,8754,8841,8852,=AVERAGE(L47:R47),
6,249.984,249.76,241.248,247.52,252.672,251.104,258.608,1750.9,16.8791,6.45899,8750,8420,8581,8903,8616,8468,8482,=AVERAGE(L48:R48),
6.1,13.44,15.12,25.76,21.728,21.392,19.04,13.552,130.032,18.4098,5.80817,9225,8510,9251,9758,9255,9861,9312,=AVERAGE(L49:R49),
6.2,225.232,220.192,193.312,207.536,211.344,216.272,204.288,1478.18,17.8146,7.67852,25298,25596,29528,27925,26848,26282,27907,=AVERAGE(L50:R50),
6.3,222.656,209.216,212.464,197.12,204.288,208.544,196.224,1450.51,17.5229,8.41367,9700,10819,10407,11104,11097,10378,11800,=AVERAGE(L51:R51),
6.4,241.584,249.984,251.104,250.992,255.696,253.68,249.872,1752.91,17.204,9.12839,9014,8832,8636,9017,8698,8608,8755,=AVERAGE(L52:R52),
6.5,256.144,250.88,249.312,250.208,245.056,249.648,249.536,1750.78,16.8582,9.82213,8366,8659,8492,8894,8569,8356,8714,=AVERAGE(L53:R53),
6.6,248.752,248.976,251.104,244.384,250.544,250.208,246.96,1740.93,16.4858,10.4945,8725,8712,8453,8748,8744,8649,8614,=AVERAGE(L54:R54),
6.7,246.736,245.728,256.928,254.24,254.352,244.608,247.744,1750.34,16.0869,11.145,8788,9073,8336,8160,8674,8895,9026,=AVERAGE(L55:R55),
6.8,253.568,253.792,247.968,248.752,243.488,252,250.32,1749.89,15.662,11.773,8578,8769,8549,8733,8547,8888,8655,=AVERAGE(L56:R56),
6.9,253.568,249.312,250.208,247.184,248.528,249.648,248.192,1746.64,15.2113,12.3783,8644,8518,8624,8644,8841,8597,8608,=AVERAGE(L57:R57),
7,240.8,245.952,258.384,251.776,252.336,243.6,252.448,1745.3,14.7352,12.9603,8679,8466,8464,8835,8616,8754,8795,=AVERAGE(L58:R58),
7.1,257.376,246.96,240.576,245.392,252.896,250.768,252,1745.97,14.2342,13.5187,8490,8650,8404,8518,8637,8641,8232,=AVERAGE(L59:R59),
7.2,245.504,250.208,252.896,252.448,250.208,253.344,250.208,1754.82,13.7084,14.0529,8577,8959,8689,8834,8760,8834,8991,=AVERAGE(L60:R60),
7.3,250.992,250.32,247.632,248.976,250.992,253.008,241.36,1743.28,13.1585,14.5627,8732,8830,8645,8857,8514,8478,8836,=AVERAGE(L61:R61),
7.4,250.432,251.44,251.216,247.52,248.304,249.088,249.088,1747.09,12.5847,15.0475,8878,8811,8572,8431,8813,8882,8606,=AVERAGE(L62:R62),
7.5,252.672,246.4,246.4,249.536,243.6,243.152,244.832,1726.59,11.9875,15.5071,8807,8776,8877,8808,8956,8848,9146,=AVERAGE(L63:R63),
7.6,249.536,249.2,253.008,245.392,253.904,243.824,252.112,1746.98,11.3674,15.9411,8720,8820,8466,9134,8902,9192,8854,=AVERAGE(L64:R64),
7.7,250.992,247.408,255.248,250.208,244.944,252.672,253.12,1754.59,10.7247,16.3491,8702,8796,8676,8712,8682,8778,8834,=AVERAGE(L65:R65),
7.8,250.768,252.448,246.176,253.568,252.224,249.76,247.632,1752.58,10.06,16.7309,8984,8608,8873,8757,8559,8688,9043,=AVERAGE(L66:R66),
7.9,249.984,250.88,250.32,239.792,253.904,246.736,242.704,1734.32,9.37372,17.086,8722,8453,8495,8826,8840,8905,8830,=AVERAGE(L67:R67),
