Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,14.394,15.0139,0,0,=AVERAGE(G2:H2),
1.5,57.232,39.76,96.992,14.394,15.0139,57164,75924,=AVERAGE(G3:H3),
1.6,282.576,293.552,576.128,14.394,15.0139,5623,6404,=AVERAGE(G4:H4),
1.7,298.256,299.712,597.968,14.394,15.0139,5378,5374,=AVERAGE(G5:H5),
1.8,298.48,298.368,596.848,14.394,15.0139,5381,5382,=AVERAGE(G6:H6),
1.9,298.48,298.48,596.96,14.394,15.0139,5378,5383,=AVERAGE(G7:H7),
2,298.48,298.704,597.184,14.2957,15.0676,5379,5382,=AVERAGE(G8:H8),
2.1,298.928,298.48,597.408,14.0656,15.1842,5370,5385,=AVERAGE(G9:H9),
2.2,298.816,298.48,597.296,13.8206,15.2962,5378,5379,=AVERAGE(G10:H10),
2.3,298.256,299.04,597.296,13.5605,15.4034,5375,5374,=AVERAGE(G11:H11),
2.4,299.264,298.368,597.632,13.2848,15.5056,5367,5383,=AVERAGE(G12:H12),
2.5,299.6,298.48,598.08,12.9932,15.6027,5366,5377,=AVERAGE(G13:H13),
2.6,298.256,298.592,596.848,12.6853,15.6945,5384,5385,=AVERAGE(G14:H14),
2.7,299.488,298.592,598.08,12.3607,15.7808,5367,5382,=AVERAGE(G15:H15),
2.8,298.816,298.032,596.848,12.019,15.8615,5384,5371,=AVERAGE(G16:H16),
2.9,298.144,298.928,597.072,11.6597,15.9363,5369,5383,=AVERAGE(G17:H17),
3,298.704,298.928,597.632,11.2826,16.0051,5382,5376,=AVERAGE(G18:H18),
3.1,298.256,299.264,597.52,10.8871,16.0676,5384,5376,=AVERAGE(G19:H19),
3.2,297.696,299.264,596.96,10.4728,16.1237,5387,5375,=AVERAGE(G20:H20),
3.3,298.592,299.376,597.968,10.0394,16.1731,5371,5372,=AVERAGE(G21:H21),
3.4,297.696,299.488,597.184,9.58644,16.2156,5380,5380,=AVERAGE(G22:H22),
3.5,298.704,297.92,596.624,9.1135,16.2511,5384,5378,=AVERAGE(G23:H23),
3.6,298.032,300.048,598.08,8.62009,16.2793,5373,5370,=AVERAGE(G24:H24),
