Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.872,28.56,28.56,28.56,28.56,28.56,239.904,16.1833,10.8819,56994,75556,73954,75074,74430,75624,76216,=AVERAGE(L3:R3),
1.6,230.608,252.672,256.032,244.16,250.432,234.752,228.592,1697.25,16.1833,10.8819,8580,9333,12715,13395,12944,13718,14425,=AVERAGE(L4:R4),
1.7,248.64,249.76,242.928,245.392,247.072,253.904,250.32,1738.02,16.1833,10.8819,8655,8648,8832,8823,8582,8642,8670,=AVERAGE(L5:R5),
1.8,252.784,246.96,249.872,243.936,248.416,250.432,249.648,1742.05,16.1833,10.8819,8909,8974,8633,8628,8740,8612,8849,=AVERAGE(L6:R6),
1.9,247.072,244.72,256.48,254.576,248.304,250.656,244.608,1746.42,16.1833,10.8819,8516,8619,8747,8703,8703,8813,8899,=AVERAGE(L7:R7),
2,259.728,253.568,243.04,246.736,246.96,245.392,250.208,1745.63,16.3097,11.7278,8622,8572,8812,8930,8703,8651,8862,=AVERAGE(L8:R8),
2.1,241.024,245.616,252.672,254.576,249.312,248.08,250.32,1741.6,15.9825,13.4635,8841,8687,8538,8468,8637,8959,8944,=AVERAGE(L9:R9),
2.2,249.312,247.52,250.32,247.072,249.536,252.112,250.656,1746.53,14.5862,14.9015,8674,8917,8801,8611,8693,8820,8884,=AVERAGE(L10:R10),
2.3,245.28,252.784,246.4,250.656,248.864,242.48,242.928,1729.39,11.792,15.9099,9008,8523,8587,8898,8867,8772,8671,=AVERAGE(L11:R11),
2.4,229.04,215.152,214.256,207.76,214.144,220.416,214.928,1515.7,6.59793,16.3159,8733,9017,8899,8580,8827,8841,9094,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,155.792,135.184,149.296,155.344,154.784,134.96,135.408,1020.77,16.9442,6.35757,36442,45170,40781,38526,39680,44932,44626,=AVERAGE(L14:R14),
2.7,162.848,142.016,143.808,159.488,128.128,158.032,145.04,1039.36,18.0955,6.87199,21160,24720,24375,22341,27145,21745,23894,=AVERAGE(L15:R15),
2.8,202.048,201.376,197.456,201.936,207.872,207.872,204.736,1423.3,6.777,18.1257,9090,8842,9005,9018,8578,8653,9206,=AVERAGE(L16:R16),
2.9,168.112,128.24,158.704,133.616,149.856,145.264,148.064,1031.86,6.39803,16.9157,19571,25420,20282,24153,21708,22232,21893,=AVERAGE(L17:R17),
3,177.52,179.984,188.72,187.488,175.168,166.096,185.248,1260.22,13.7426,6.74737,9480,10994,10905,10130,11001,11071,10030,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,246.848,227.584,214.256,240.128,217.952,240.464,228.48,1615.71,13.8149,15.774,26242,28596,29971,27279,29943,26878,28404,=AVERAGE(L20:R20),
3.3,256.144,244.496,252.672,247.856,254.352,254.128,245.616,1755.26,12.0224,16.3173,8618,8842,8615,8653,8551,8801,9153,=AVERAGE(L21:R21),
3.4,254.8,256.368,246.624,248.08,254.688,247.184,252.112,1759.86,11.8397,16.315,8465,8481,8914,8694,8343,8836,8712,=AVERAGE(L22:R22),
3.5,252.448,244.608,249.312,250.768,249.648,253.456,251.664,1751.9,11.6551,16.3046,8601,8894,8859,8645,8986,8534,8702,=AVERAGE(L23:R23),
3.6,246.624,250.32,254.128,247.52,253.68,248.08,247.744,1748.1,11.4685,16.2864,8486,8766,8444,8885,8531,8954,8867,=AVERAGE(L24:R24),
3.7,249.984,246.96,244.384,246.288,250.432,242.48,255.136,1735.66,11.28,16.2605,8689,8685,8521,8706,8712,8631,8658,=AVERAGE(L25:R25),
3.8,252.448,257.04,245.84,241.696,239.792,254.464,241.248,1732.53,11.2554,16.2566,8498,8473,8571,8626,8396,8576,8694,=AVERAGE(L26:R26),
3.9,247.408,245.616,248.752,257.936,244.608,239.232,248.304,1731.86,11.2554,16.2566,8684,8458,8525,8678,8683,8359,8832,=AVERAGE(L27:R27),
4,238.224,241.696,256.816,240.576,252,258.272,246.624,1734.21,11.2554,16.2566,8665,8669,8668,8350,8648,8867,8538,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
