Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,41.776,28.56,28.56,28.56,28.56,213.248,16.1833,10.8819,57054,73746,73940,74661,75177,75759,=AVERAGE(K3:P3),
1.6,259.056,269.92,277.536,268.688,257.6,255.808,1588.61,16.1833,10.8819,7569,7960,11512,11884,12314,12494,=AVERAGE(K4:P4),
1.7,275.408,277.312,273.84,277.312,279.776,272.496,1656.14,16.1833,10.8819,7479,7572,7442,7523,7494,7818,=AVERAGE(K5:P5),
1.8,270.48,272.496,280.784,271.712,274.4,274.288,1644.16,16.1833,10.8819,7644,7670,7539,7574,7613,7666,=AVERAGE(K6:P6),
1.9,275.632,279.552,275.408,277.2,274.736,280.112,1662.64,16.1833,10.8819,7468,7599,7544,7445,7613,7515,=AVERAGE(K7:P7),
2,277.648,274.288,272.384,276.192,275.856,278.992,1655.36,16.3097,11.7278,7445,7495,7545,7590,7576,7357,=AVERAGE(K8:P8),
2.1,283.36,276.864,277.984,276.192,278.768,268.016,1661.18,15.9825,13.4635,7538,7384,7577,7492,7384,7428,=AVERAGE(K9:P9),
2.2,273.952,275.184,278.208,276.64,279.776,277.648,1661.41,14.5861,14.9015,7406,7321,7537,7483,7527,7394,=AVERAGE(K10:P10),
2.3,275.072,279.776,278.768,273.616,280,278.88,1666.11,11.792,15.9099,7505,7482,7465,7538,7468,7468,=AVERAGE(K11:P11),
2.4,244.608,243.6,243.936,248.976,245.84,244.496,1471.46,6.59819,16.3159,7565,7726,7667,7547,7716,7556,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,166.768,150.08,163.968,153.776,140.112,171.92,946.624,16.9443,6.35762,34322,38933,35764,37800,41377,33872,=AVERAGE(K14:P14),
2.7,178.304,159.264,149.968,167.44,170.016,154.224,979.216,18.0955,6.87199,19633,22131,23266,21074,20855,22859,=AVERAGE(K15:P15),
2.8,167.216,164.416,158.256,160.608,171.136,146.72,968.352,6.77764,18.1258,9303,10729,11495,10331,9501,11495,=AVERAGE(K16:P16),
2.9,175.616,152.32,157.808,163.744,156.24,174.16,979.888,6.39803,16.9157,19346,22552,21870,20839,22014,19752,=AVERAGE(K17:P17),
3,237.664,231.392,234.976,235.648,237.44,236.432,1413.55,13.742,6.74602,7699,7693,7758,7744,7764,7681,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,267.904,249.648,234.528,253.008,263.424,240.8,1509.31,13.8151,15.774,23098,25654,27146,24930,23661,26567,=AVERAGE(K20:P20),
3.3,276.64,270.368,279.888,277.76,272.16,273.28,1650.1,12.0224,16.3173,7631,7644,7602,7531,7611,7595,=AVERAGE(K21:P21),
3.4,281.12,278.544,276.08,279.776,279.104,273.84,1668.46,11.8397,16.315,7393,7632,7258,7709,7746,7785,=AVERAGE(K22:P22),
3.5,280.896,281.792,273.84,279.328,278.096,278.208,1672.16,11.6551,16.3046,7351,7346,7512,7518,7377,7444,=AVERAGE(K23:P23),
3.6,279.328,277.536,279.776,278.096,278.656,279.328,1672.72,11.4685,16.2864,7321,7655,7680,7610,7663,7704,=AVERAGE(K24:P24),
3.7,281.12,277.2,276.976,282.016,280.56,276.416,1674.29,11.28,16.2605,7598,7582,7618,7485,7622,7572,=AVERAGE(K25:P25),
3.8,267.008,274.176,277.984,274.288,275.408,275.296,1644.16,11.2554,16.2566,7670,7349,7339,7314,7331,7449,=AVERAGE(K26:P26),
3.9,274.064,276.416,274.064,273.84,275.52,276.752,1650.66,11.2554,16.2566,7510,7557,7537,7417,7476,7467,=AVERAGE(K27:P27),
4,276.528,283.136,278.768,272.272,268.576,278.656,1657.94,11.2554,16.2566,7394,7596,7388,7410,7539,7543,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
