Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,41.328,28.56,127.12,14.394,15.0139,57212,74441,73835,=AVERAGE(H3:J3),
1.6,279.776,289.408,296.912,866.096,14.394,15.0139,5785,6403,9592,=AVERAGE(H4:J4),
1.7,299.152,296.688,297.024,892.864,14.394,15.0139,5515,5564,5549,=AVERAGE(H5:J5),
1.8,297.584,298.592,296.912,893.088,14.394,15.0139,5543,5532,5548,=AVERAGE(H6:J6),
1.9,298.032,297.136,296.464,891.632,14.394,15.0139,5537,5559,5559,=AVERAGE(H7:J7),
2,295.008,298.368,298.144,891.52,14.2957,15.0676,5553,5546,5542,=AVERAGE(H8:J8),
2.1,298.368,295.904,296.24,890.512,14.0656,15.1842,5538,5563,5547,=AVERAGE(H9:J9),
2.2,298.704,297.024,299.04,894.768,13.8206,15.2962,5517,5546,5526,=AVERAGE(H10:J10),
2.3,296.576,297.696,296.688,890.96,13.5605,15.4034,5548,5532,5547,=AVERAGE(H11:J11),
2.4,297.696,296.8,296.688,891.184,13.2848,15.5056,5536,5572,5553,=AVERAGE(H12:J12),
2.5,299.04,296.128,296.464,891.632,12.9932,15.6027,5519,5567,5539,=AVERAGE(H13:J13),
2.6,296.24,297.696,298.256,892.192,12.6853,15.6945,5553,5540,5546,=AVERAGE(H14:J14),
2.7,295.904,299.04,296.016,890.96,12.3607,15.7808,5547,5537,5543,=AVERAGE(H15:J15),
2.8,296.8,296.8,297.808,891.408,12.019,15.8615,5546,5556,5534,=AVERAGE(H16:J16),
2.9,296.352,297.248,297.136,890.736,11.6597,15.9363,5547,5554,5551,=AVERAGE(H17:J17),
3,298.48,296.128,296.464,891.072,11.2826,16.0051,5535,5560,5556,=AVERAGE(H18:J18),
3.1,297.36,296.128,297.584,891.072,10.8871,16.0676,5533,5561,5541,=AVERAGE(H19:J19),
