Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,42.896,28.56,28.56,28.56,28.56,28.56,28.56,271.488,14.394,15.0139,57240,72520,73951,74433,75063,75639,76254,76785,=AVERAGE(M3:T3),
1.6,212.912,224.56,227.696,240.688,225.12,215.152,218.288,203.056,1767.47,14.394,15.0139,9540,9699,13747,13831,14737,15590,15373,16400,=AVERAGE(M4:T4),
1.7,223.888,230.944,234.416,214.592,224.784,224.896,214.256,233.968,1801.74,14.394,15.0139,10365,10102,9637,9870,9849,10104,9728,9647,=AVERAGE(M5:T5),
1.8,222.768,223.664,227.696,225.904,224.336,224.112,228.368,217.84,1794.69,14.394,15.0139,9911,9733,9855,9937,10155,9863,9809,9997,=AVERAGE(M6:T6),
1.9,232.624,223.104,228.144,225.344,231.952,225.344,224.112,221.2,1811.82,14.394,15.0139,9910,10368,9566,10442,10044,9624,10351,9712,=AVERAGE(M7:T7),
2,220.304,224.336,226.24,227.472,224.784,233.744,226.128,227.024,1810.03,14.2957,15.0676,10117,10031,9844,10394,10066,9886,10064,10053,=AVERAGE(M8:T8),
2.1,225.904,227.696,225.344,227.024,223.328,219.072,222.208,227.696,1798.27,14.0655,15.1842,10215,10176,9520,10311,10154,10447,10322,10315,=AVERAGE(M9:T9),
2.2,227.024,228.256,228.928,223.44,229.376,225.792,227.808,224.336,1814.96,13.8206,15.2962,10141,10043,9995,9661,10057,10214,9833,10364,=AVERAGE(M10:T10),
2.3,232.176,221.872,228.256,219.856,222.656,221.536,232.736,222.656,1801.74,13.5605,15.4034,9731,10189,10238,9966,10187,10303,10150,9854,=AVERAGE(M11:T11),
2.4,217.504,231.168,214.816,234.976,223.216,232.96,211.68,227.808,1794.13,13.2848,15.5056,10050,9830,10286,9706,10025,9587,10004,9499,=AVERAGE(M12:T12),
2.5,224.448,223.552,222.208,220.08,226.016,229.824,237.776,218.624,1802.53,12.9932,15.6027,10116,9805,10257,9829,10338,9753,9807,10153,=AVERAGE(M13:T13),
2.6,223.888,218.848,234.64,221.872,231.616,215.376,229.376,227.92,1803.54,12.6853,15.6945,10028,10103,9622,10088,10204,10280,9654,10141,=AVERAGE(M14:T14),
2.7,222.88,229.152,224,231.728,221.76,231.952,213.92,226.128,1801.52,12.3607,15.7808,10014,9990,9538,9818,10272,10163,9727,10154,=AVERAGE(M15:T15),
2.8,242.704,222.992,220.64,225.344,224.56,223.888,227.92,230.944,1818.99,12.019,15.8615,10013,10087,9866,9785,9874,9521,10076,10106,=AVERAGE(M16:T16),
2.9,214.032,232.064,229.824,216.944,236.544,220.864,225.232,218.96,1794.46,11.6597,15.9363,10050,10112,10067,9772,9634,9999,10133,10009,=AVERAGE(M17:T17),
