Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
2.5,230.272,231.392,215.04,234.304,229.712,238.672,233.52,229.264,1842.18,12.9932,15.6027,14.394,15.0139,9022,9044,9203,9145,8997,9285,9064,8985,=AVERAGE(M13:T13),
2.6,228.144,244.608,235.312,226.016,231.056,226.352,222.096,231.84,1845.42,12.6853,15.6945,14.394,15.0139,8754,9024,9141,8813,9021,8817,8855,8974,=AVERAGE(M14:T14),
2.7,232.96,219.52,224.896,218.736,234.528,234.64,243.376,231.28,1839.94,12.3607,15.7808,14.394,15.0139,9069,9070,9315,9258,9076,9102,9065,9080,=AVERAGE(M15:T15),
2.8,231.168,238,230.048,223.888,219.744,230.608,217.056,230.944,1821.46,12.019,15.8615,14.394,15.0139,9027,9180,9065,9381,9177,9110,9269,9022,=AVERAGE(M16:T16),
2.9,228.144,225.12,229.152,228.928,231.728,220.864,234.528,240.576,1839.04,11.6597,15.9363,14.394,15.0139,9111,9043,8747,9151,9228,9109,8905,9025,=AVERAGE(M17:T17),
3,227.472,227.92,238.56,239.344,225.232,233.296,230.496,220.864,1843.18,11.2826,16.0051,14.394,15.0139,9089,9219,9041,8876,9209,9014,8925,9038,=AVERAGE(M18:T18),
3.1,238.56,226.576,220.976,230.496,237.104,230.16,217.952,232.624,1834.45,10.8871,16.0676,14.394,15.0139,8900,9012,9167,9135,8991,9059,9296,8995,=AVERAGE(M19:T19),
3.2,228.48,226.016,230.16,227.472,226.128,236.432,229.264,233.184,1837.14,10.4728,16.1237,14.394,15.0139,9004,9048,9282,9152,9170,8989,9287,9030,=AVERAGE(M20:T20),
3.3,219.632,236.32,229.712,228.48,235.536,227.584,236.768,227.696,1841.73,10.0394,16.1731,14.394,15.0139,9344,8959,8927,9002,9063,9156,9096,9035,=AVERAGE(M21:T21),
3.4,233.296,227.472,233.744,233.296,222.32,227.584,230.496,228.704,1836.91,9.58647,16.2156,14.394,15.0139,9119,8993,8959,8836,9008,9044,9008,9104,=AVERAGE(M22:T22),
3.5,226.8,235.312,230.272,232.96,228.032,230.496,219.968,227.36,1831.2,9.1135,16.2511,14.394,15.0139,9063,9318,9124,9155,9272,9055,9158,8987,=AVERAGE(M23:T23),
3.6,234.976,215.488,226.24,217.504,228.256,237.888,239.12,237.776,1837.25,8.62009,16.2793,14.394,15.0139,9151,9069,8991,8881,9118,8987,8865,8924,=AVERAGE(M24:T24),
3.7,220.864,228.928,224,239.568,220.64,229.376,221.2,235.872,1820.45,8.10584,16.2999,14.394,15.0139,8866,9073,9215,9074,9016,8932,8983,9077,=AVERAGE(M25:T25),
3.8,239.904,229.6,229.712,222.432,234.864,229.6,228.368,218.176,1832.66,7.57031,16.3127,14.394,15.0139,9261,8979,9073,9191,9133,9050,8967,9045,=AVERAGE(M26:T26),
3.9,223.44,233.968,226.912,238.672,233.856,211.12,231.28,230.72,1829.97,7.01306,16.3175,14.394,15.0139,9011,8936,9018,9044,9012,8814,8939,9148,=AVERAGE(M27:T27),
4,228.48,237.776,231.28,216.496,218.512,245.952,226.688,223.552,1828.74,6.43368,16.3141,14.394,15.0139,9030,9355,8931,8886,8992,9383,9222,8887,=AVERAGE(M28:T28),
4.1,236.992,213.136,229.264,226.464,231.168,224.112,234.416,236.992,1832.54,5.83174,16.3021,14.394,15.0139,9110,8866,9240,9367,8927,8863,9128,9074,=AVERAGE(M29:T29),
4.2,227.248,235.984,236.432,235.984,237.776,226.912,234.08,232.4,1866.82,5.20679,16.2814,14.394,15.0139,8813,8963,8988,8965,9024,9257,9038,9131,=AVERAGE(M30:T30),
4.3,227.472,235.088,234.64,230.832,235.872,232.176,229.264,222.32,1847.66,5.19373,16.2814,14.394,15.0139,9219,9111,8997,8852,9032,8964,8847,9138,=AVERAGE(M31:T31),
4.4,217.616,230.832,226.688,238.112,230.608,233.408,240.464,232.4,1850.13,4.55843,16.2516,14.394,15.0139,9036,9018,8852,9021,9012,8810,9385,9041,=AVERAGE(M32:T32),
4.5,241.808,228.256,233.968,216.16,222.32,228.704,226.688,230.832,1828.74,3.88622,16.2125,14.394,15.0139,8994,8890,9065,9227,8987,9048,9093,9004,=AVERAGE(M33:T33),
4.6,230.944,235.984,224.784,231.168,235.872,232.96,212.688,231.504,1835.9,3.18973,16.1639,14.394,15.0139,9126,8962,9084,9011,9165,8965,9237,9002,=AVERAGE(M34:T34),
4.7,231.728,223.216,231.168,239.568,218.176,232.4,237.552,236.32,1850.13,2.46855,16.1054,14.394,15.0139,8916,8968,9102,9120,9082,8961,9033,8918,=AVERAGE(M35:T35),
4.8,223.552,237.44,232.736,218.064,228.928,223.552,234.976,228.48,1827.73,1.72226,16.0367,14.394,15.0139,9070,8968,9082,9135,9011,9147,9094,9296,=AVERAGE(M36:T36),
4.9,222.656,226.24,224.672,235.984,236.656,238.112,225.344,227.92,1837.58,0.950446,15.9577,14.394,15.0139,9119,9056,9082,9107,8932,9049,9262,9148,=AVERAGE(M37:T37),
5,241.472,234.976,231.168,224.224,225.232,232.288,226.576,225.344,1841.28,0.152698,15.8679,14.394,15.0139,9125,9118,9037,9106,9231,9015,8932,9019,=AVERAGE(M38:T38),
5.1,218.288,231.504,238.672,235.984,230.72,224.112,231.728,230.608,1841.62,-0.671388,15.767,14.394,15.0139,9194,9098,8923,8998,9116,9050,9056,9005,=AVERAGE(M39:T39),
5.2,238.448,230.16,230.72,226.912,233.632,225.904,228.144,226.016,1839.94,-1.52221,15.6548,14.394,15.0139,8985,9006,9063,9145,8993,9071,9028,9161,=AVERAGE(M40:T40),
5.3,229.152,219.184,219.072,237.664,230.048,235.76,228.816,237.552,1837.25,-1.25147,15.531,14.394,15.0139,9101,9007,9027,8959,9152,8956,9122,8938,=AVERAGE(M41:T41),
5.4,229.824,228.928,235.76,221.424,221.312,232.512,232.176,236.544,1838.48,-0.330649,15.3951,14.394,15.0139,8931,9241,8959,9024,8885,9119,8879,8986,=AVERAGE(M42:T42),
5.5,224.336,239.568,238.56,239.344,233.744,222.208,235.2,216.272,1849.23,0.575172,15.247,14.394,15.0139,9227,8816,8903,8995,9005,8926,8818,9053,=AVERAGE(M43:T43),
5.6,234.08,218.848,224.112,223.888,232.512,234.416,239.008,230.272,1837.14,1.46547,15.0862,14.394,15.0139,8943,8866,8976,9075,8901,8686,8877,9180,=AVERAGE(M44:T44),
5.7,228.928,243.04,222.992,223.44,235.2,234.304,222.432,224.112,1834.45,2.33973,14.9124,14.394,15.0139,8999,8971,9173,8974,9171,8982,9117,9122,=AVERAGE(M45:T45),
5.8,230.272,221.424,228.144,239.68,233.072,229.04,227.248,230.048,1838.93,3.19741,14.7252,14.394,15.0139,8942,9232,8951,9024,9032,8956,9067,8944,=AVERAGE(M46:T46),
5.9,232.064,232.624,235.984,227.136,217.728,232.624,226.352,228.704,1833.22,4.03801,14.5244,14.394,15.0139,9058,9058,9161,9213,9131,9031,9186,9276,=AVERAGE(M47:T47),
6,224.224,231.952,224,231.28,234.528,229.264,226.8,237.44,1839.49,4.86101,14.3096,14.394,15.0139,8898,8866,9098,8985,9049,9148,9224,9057,=AVERAGE(M48:T48),
6.1,237.216,229.376,236.32,227.808,224.448,218.624,225.568,223.552,1822.91,5.66587,14.0804,14.394,15.0139,8992,9118,8920,9242,9021,9471,9264,9213,=AVERAGE(M49:T49),
6.2,236.208,222.32,230.496,218.4,229.936,234.528,234.528,237.888,1844.3,6.4521,13.8363,14.394,15.0139,8839,9153,9127,9185,9203,8867,8941,8943,=AVERAGE(M50:T50),
6.3,220.976,237.104,225.232,228.704,238.336,236.432,232.288,221.984,1841.06,7.21919,13.5772,14.394,15.0139,9088,9016,9213,8992,8924,9038,9061,9045,=AVERAGE(M51:T51),
6.4,231.504,225.12,225.232,234.976,229.488,224.336,235.984,228.592,1835.23,7.96661,13.3025,14.394,15.0139,9040,9140,9209,9035,8939,9111,9054,9140,=AVERAGE(M52:T52),
6.5,232.736,234.864,237.216,227.136,227.248,233.52,213.808,227.584,1834.11,8.69389,13.0119,14.394,15.0139,8933,9091,8919,9267,9223,8963,9227,9131,=AVERAGE(M53:T53),
6.6,237.664,230.048,219.968,221.2,234.976,237.104,230.16,231.168,1842.29,9.40052,12.705,14.394,15.0139,8827,8874,9353,8892,8873,9054,8976,9025,=AVERAGE(M54:T54),
6.7,221.872,232.624,236.656,226.912,225.568,224,236.768,231.28,1835.68,10.086,12.3815,14.394,15.0139,9155,8966,9149,8887,9154,8975,9022,8858,=AVERAGE(M55:T55),
6.8,235.872,225.792,211.344,238.112,229.6,227.248,235.76,226.912,1830.64,10.7499,12.0408,14.394,15.0139,9002,9053,9240,9198,8779,9237,8957,9100,=AVERAGE(M56:T56),
6.9,235.312,227.92,229.376,237.328,232.96,221.2,221.312,228.592,1834,11.3917,11.6827,14.394,15.0139,8886,8938,9026,9037,9247,9065,8976,9311,=AVERAGE(M57:T57),
7,225.568,233.296,238.112,217.728,221.2,232.176,226.576,236.544,1831.2,12.011,11.3067,14.394,15.0139,9306,9042,8972,8887,9185,9122,9139,9043,=AVERAGE(M58:T58),
7.1,217.84,227.696,232.848,228.256,226.688,236.208,232.288,221.76,1823.58,12.6073,10.9123,14.394,15.0139,9310,9085,9230,9230,9127,8955,8971,9073,=AVERAGE(M59:T59),
7.2,227.136,225.12,231.952,236.992,240.464,220.304,231.952,233.856,1847.78,13.1801,10.4993,14.394,15.0139,8962,9311,9002,8953,8967,9277,9015,9077,=AVERAGE(M60:T60),
7.3,235.088,233.072,221.984,226.8,222.768,238.112,236.32,225.68,1839.82,13.7292,10.0671,14.394,15.0139,8905,9081,9099,9103,9229,8996,8954,9120,=AVERAGE(M61:T61),
7.4,234.416,226.464,223.104,237.888,223.328,223.552,225.568,233.184,1827.5,14.2539,9.61532,14.394,15.0139,9124,9070,9277,9048,9409,9150,9106,9236,=AVERAGE(M62:T62),
7.5,230.048,227.136,235.76,225.008,238.112,231.28,236.656,216.944,1840.94,14.7541,9.14362,14.394,15.0139,8998,9187,8984,9150,8942,8971,8934,9421,=AVERAGE(M63:T63),
7.6,226.128,233.184,228.928,235.088,230.608,225.904,226.016,238.784,1844.64,15.2291,8.65151,14.394,15.0139,9359,9126,9210,8972,9101,9265,9215,9061,=AVERAGE(M64:T64),
7.7,228.816,231.28,227.024,226.464,218.736,234.64,236.992,234.976,1838.93,15.6788,8.13858,14.394,15.0139,8924,9059,9019,9140,9020,8960,8855,8867,=AVERAGE(M65:T65),
7.8,234.752,231.168,227.696,227.36,240.016,239.008,222.656,217.504,1840.16,16.1028,7.60441,14.394,15.0139,8736,8927,9139,9136,9095,9077,9270,9151,=AVERAGE(M66:T66),
7.9,230.608,234.416,221.312,233.296,219.296,223.888,232.848,234.864,1830.53,16.5006,7.04852,14.394,15.0139,8968,8985,9198,9072,9005,8993,9017,9157,=AVERAGE(M67:T67),
8,224.56,220.976,244.384,224.672,241.024,219.632,232.4,226.24,1833.89,16.8721,6.47051,14.394,15.0139,9153,8826,9202,8992,9332,8912,9137,9148,=AVERAGE(M68:T68),
8.1,232.176,227.584,222.32,216.16,219.968,232.064,227.696,230.72,1808.69,17.2168,5.86998,14.394,15.0139,8891,9026,9263,8833,9064,9182,8863,9147,=AVERAGE(M69:T69),
8.2,37.744,40.88,37.744,49.84,37.744,49.728,37.744,44.016,335.44,18.9235,3.28716,14.394,15.0139,10022,10342,9263,11691,9268,8940,9258,8931,=AVERAGE(M70:T70),
8.3,215.04,209.328,190.064,215.264,222.544,203.504,209.216,184.352,1649.31,18.538,5.29721,14.394,15.0139,22665,24063,27098,24025,23483,25485,24744,27905,=AVERAGE(M71:T71),
8.4,235.312,238.672,231.168,222.32,223.552,216.048,223.216,228.368,1818.66,18.3313,6.09205,14.394,15.0139,9202,9165,9280,9110,9052,9170,9047,9225,=AVERAGE(M72:T72),
8.5,216.832,198.24,211.904,211.904,197.68,200.032,204.736,204.4,1645.73,18.0968,6.86805,14.394,15.0139,9840,11267,10452,10281,10910,11438,10856,10889,=AVERAGE(M73:T73),
8.6,233.296,218.736,221.424,235.088,233.072,226.912,229.488,232.176,1830.19,18.0968,6.8835,14.394,15.0139,9129,9226,9275,9195,9070,9126,9199,9167,=AVERAGE(M74:T74),
8.7,225.568,230.832,224.112,219.408,229.824,236.544,233.632,233.744,1833.66,17.8346,7.63967,14.394,15.0139,9038,9160,9126,9093,9195,9337,8987,9089,=AVERAGE(M75:T75),
8.8,221.2,214.368,224.896,236.096,223.552,222.768,220.752,225.12,1788.75,17.5449,8.37663,14.394,15.0139,9171,9440,9338,8969,9475,9176,9319,9208,=AVERAGE(M76:T76),
8.9,238,236.32,241.36,223.44,215.152,228.592,224.784,229.376,1837.02,17.228,9.07746,14.394,15.0139,9111,9084,9066,9227,9319,9249,9094,9278,=AVERAGE(M77:T77),
9,230.384,227.136,221.872,239.904,237.552,235.088,230.608,219.52,1842.06,16.8842,9.77273,14.394,15.0139,8871,9135,9017,9095,9115,8960,8946,9031,=AVERAGE(M78:T78),
9.1,224.56,235.536,227.136,226.912,221.424,227.136,236.208,234.304,1833.22,16.5136,10.4466,14.394,15.0139,9074,8991,9092,9140,9157,9004,9017,9048,=AVERAGE(M79:T79),
9.2,224.56,233.856,230.272,230.384,236.88,226.688,224.896,229.712,1837.25,16.1166,11.0987,14.394,15.0139,9222,9051,9087,8985,9095,8991,9216,9027,=AVERAGE(M80:T80),
9.3,241.696,227.248,232.736,227.696,224.784,223.328,231.056,232.176,1840.72,15.6936,11.7284,14.394,15.0139,8862,8952,9005,9046,9065,9210,9216,9248,=AVERAGE(M81:T81),
9.4,222.432,231.28,231.952,225.12,234.08,235.2,222.992,229.264,1832.32,15.2447,12.3354,14.394,15.0139,8965,9026,8837,9031,8918,9216,9041,9161,=AVERAGE(M82:T82),
9.5,226.464,238.448,225.904,228.928,226.8,229.712,238,219.296,1833.55,14.7705,12.9191,14.394,15.0139,9123,8951,9286,9266,9367,9046,9056,9222,=AVERAGE(M83:T83),
9.6,239.12,225.568,225.008,234.08,233.632,230.72,217.28,225.568,1830.98,14.2712,13.4791,14.394,15.0139,9130,8994,9118,8794,9052,8958,9094,8979,=AVERAGE(M84:T84),
9.7,219.408,232.512,225.68,224.784,227.584,233.968,229.6,234.192,1827.73,13.7473,14.0151,14.394,15.0139,9444,8916,8946,9249,9032,9112,9267,8985,=AVERAGE(M85:T85),
9.8,228.48,221.872,242.48,239.12,216.608,220.304,240.688,228.144,1837.7,13.1991,14.5267,14.394,15.0139,9194,9051,9046,9018,9349,9170,9035,9042,=AVERAGE(M86:T86),
9.9,229.6,222.432,223.888,218.176,227.808,236.544,228.144,238.112,1824.7,12.627,15.0133,14.394,15.0139,9024,9302,9089,9145,9017,9101,9087,9210,=AVERAGE(M87:T87),
10,225.792,233.408,222.096,228.032,236.096,233.296,231.616,226.128,1836.46,12.0315,15.4747,14.394,15.0139,9268,8973,9339,8981,9103,9006,9251,8935,=AVERAGE(M88:T88),
10.1,230.272,230.72,233.296,229.6,234.64,219.968,217.392,234.08,1829.97,11.413,15.9106,14.394,15.0139,9012,9043,8923,9059,9093,9237,9056,9107,=AVERAGE(M89:T89),
10.2,222.768,237.888,226.688,241.136,221.76,229.6,234.192,226.688,1840.72,10.772,16.3205,14.394,15.0139,8904,8962,9331,9067,8977,8982,9074,9088,=AVERAGE(M90:T90),
10.3,236.32,230.16,231.28,218.624,241.696,222.096,229.152,226.576,1835.9,10.1088,16.7041,14.394,15.0139,9174,8938,9245,9026,9003,9048,9059,8904,=AVERAGE(M91:T91),
10.4,233.744,225.456,227.696,232.96,227.36,232.512,234.192,226.912,1840.83,9.42403,17.0613,14.394,15.0139,8995,9098,8795,8953,9145,9143,9058,8982,=AVERAGE(M92:T92),
10.5,227.136,228.032,232.512,231.392,222.88,239.344,226.8,237.664,1845.76,8.71811,17.3915,14.394,15.0139,8977,9005,8969,9117,8950,8973,9039,9164,=AVERAGE(M93:T93),
10.6,229.824,232.064,227.136,229.6,233.072,226.016,232.96,225.456,1836.13,7.99152,17.6947,14.394,15.0139,9063,8825,9040,9019,8960,9213,9041,9144,=AVERAGE(M94:T94),
10.7,235.76,230.272,228.816,231.504,230.384,231.616,225.568,227.584,1841.5,7.24476,17.9705,14.394,15.0139,9064,9173,8943,9014,8945,8942,9114,9232,=AVERAGE(M95:T95),
10.8,221.984,233.184,225.792,232.288,237.328,222.656,231.728,234.864,1839.82,6.47834,18.2188,14.394,15.0139,9041,8989,9395,9098,9126,9104,9115,8964,=AVERAGE(M96:T96),
10.9,224,229.712,232.512,233.408,223.216,229.936,232.064,222.32,1827.17,5.69275,18.4392,14.394,15.0139,9133,9162,9303,9094,9008,9293,9109,8929,=AVERAGE(M97:T97),
11,232.288,227.584,225.12,214.368,229.936,231.616,235.536,234.528,1830.98,4.8885,18.6317,14.394,15.0139,8857,9156,9106,9164,8917,9105,9016,8852,=AVERAGE(M98:T98),
11.1,235.2,233.744,236.88,235.76,221.424,232.176,219.856,232.176,1847.22,4.06611,18.7961,14.394,15.0139,9038,8970,8930,9178,9283,9006,8882,8928,=AVERAGE(M99:T99),
11.2,229.376,228.48,222.32,219.632,229.6,230.832,235.088,240.128,1835.46,3.2261,18.9323,14.394,15.0139,9122,8761,8791,8960,9093,9186,9186,8934,=AVERAGE(M100:T100),
11.3,228.704,221.984,235.984,244.16,231.84,226.352,223.776,217.28,1830.08,2.36898,19.0401,14.394,15.0139,9117,9033,9002,8992,8993,9179,9073,8978,=AVERAGE(M101:T101),
11.4,228.592,231.952,228.368,223.216,237.104,225.232,225.344,241.024,1840.83,1.49528,19.1194,14.394,15.0139,9113,8846,8982,9051,8994,8874,8969,9010,=AVERAGE(M102:T102),
11.5,230.608,230.048,232.176,230.272,228.368,235.76,229.152,225.12,1841.5,0.605511,19.1702,14.394,15.0139,8913,9129,9078,9252,9071,8983,9166,9077,=AVERAGE(M103:T103),
11.6,229.04,234.864,232.512,226.464,221.76,219.968,235.984,234.64,1835.23,-0.299794,19.1924,14.394,15.0139,9103,9129,8875,9147,9367,9156,9363,8985,=AVERAGE(M104:T104),
11.7,236.88,224.784,235.2,227.248,228.928,239.904,227.024,221.872,1841.84,-1.22012,19.1861,14.394,15.0139,9008,9116,8871,9245,9063,8976,9056,9164,=AVERAGE(M105:T105),
11.8,229.152,233.632,228.928,232.288,235.648,227.584,232.512,225.232,1844.98,-1.55143,19.1512,14.394,15.0139,9094,9019,9256,9145,8867,9153,8957,9267,=AVERAGE(M106:T106),
11.9,223.664,228.144,228.816,219.856,226.24,231.392,229.152,239.456,1826.72,-0.699698,19.0878,14.394,15.0139,9298,9214,9048,9237,9150,9050,9046,9073,=AVERAGE(M107:T107),
12,241.92,230.384,223.552,239.792,231.616,219.968,230.272,222.208,1839.71,0.125285,18.9958,14.394,15.0139,8901,9005,9034,9144,9150,9136,9145,9259,=AVERAGE(M108:T108),
12.1,226.688,235.872,235.424,223.104,223.328,234.528,224.448,235.312,1838.7,0.923916,18.8755,14.394,15.0139,9187,9211,9044,9125,9031,9146,9136,9058,=AVERAGE(M109:T109),
12.2,234.64,226.016,230.608,235.984,233.632,218.176,235.536,220.64,1835.23,1.6966,18.7268,14.394,15.0139,8876,8881,8926,9133,8935,9126,8935,9032,=AVERAGE(M110:T110),
12.3,214.928,228.928,238.56,231.056,234.752,235.2,224.336,236.544,1844.3,2.44375,18.5499,14.394,15.0139,8945,8986,9138,9125,8929,9139,8797,9256,=AVERAGE(M111:T111),
12.4,239.68,234.08,226.464,220.416,235.424,228.928,224.224,211.904,1821.12,3.16577,18.345,14.394,15.0139,9182,8987,9123,8998,8817,8912,8897,8774,=AVERAGE(M112:T112),
12.5,224.896,228.928,228.704,227.808,235.2,226.352,234.304,243.712,1849.9,3.86308,18.1122,14.394,15.0139,8727,8864,9012,8673,9019,8899,9015,9456,=AVERAGE(M113:T113),
12.6,229.824,235.648,219.408,244.384,216.048,235.424,238.112,218.624,1837.47,4.53611,17.8518,14.394,15.0139,9059,9084,8877,9223,8868,9016,9120,8893,=AVERAGE(M114:T114),
12.7,227.36,229.488,234.08,214.368,243.712,236.208,228.592,234.864,1848.67,5.18527,17.5638,14.394,15.0139,9165,8851,9116,8969,9018,8903,8996,8917,=AVERAGE(M115:T115),
12.8,232.288,233.52,234.192,249.2,224.112,228.032,241.36,234.528,1877.23,5.20019,17.5638,14.394,15.0139,9054,8961,9112,8909,9329,9105,8901,8908,=AVERAGE(M116:T116),
12.9,232.064,225.344,224,215.488,234.416,241.808,226.24,237.104,1836.46,5.82353,17.2486,14.394,15.0139,9050,9174,9098,9319,9107,9006,8979,9233,=AVERAGE(M117:T117),
13,226.464,228.256,234.528,238.672,235.76,231.056,222.768,220.976,1838.48,6.41371,16.9064,14.394,15.0139,9157,9174,9104,8989,8993,8872,9085,8986,=AVERAGE(M118:T118),
13.1,227.136,230.048,237.104,217.168,219.296,220.304,239.008,238,1828.06,6.99385,16.5375,14.394,15.0139,8922,9057,8991,9072,8842,9322,8987,9006,=AVERAGE(M119:T119),
13.2,235.088,227.024,220.752,241.136,232.512,224.448,229.712,229.936,1840.61,7.55183,16.1422,14.394,15.0139,9269,9168,8961,9203,8976,8965,8967,9220,=AVERAGE(M120:T120),
13.3,227.36,225.232,230.608,220.192,235.312,228.816,232.176,230.384,1830.08,8.08809,15.7207,14.394,15.0139,9032,9165,8970,8946,9088,9084,9081,8868,=AVERAGE(M121:T121),
13.4,234.304,224.56,242.368,237.104,229.04,236.096,221.088,222.432,1846.99,8.60306,15.2735,14.394,15.0139,9035,8921,8869,8852,9078,8972,9188,9452,=AVERAGE(M122:T122),
13.5,227.024,227.696,230.944,236.096,222.768,234.416,233.632,224.336,1836.91,9.09716,14.8009,14.394,15.0139,9023,9281,8957,8958,8944,8847,9192,8966,=AVERAGE(M123:T123),
13.6,231.84,236.768,224.784,231.392,236.432,230.16,225.904,227.584,1844.86,9.57082,14.3031,14.394,15.0139,9024,9047,8942,8945,8960,9190,8942,9087,=AVERAGE(M124:T124),
13.7,227.696,226.24,233.072,230.272,225.232,227.92,236.544,235.424,1842.4,10.0245,13.7807,14.394,15.0139,8893,8910,8949,9058,9307,9065,9070,8973,=AVERAGE(M125:T125),
13.8,229.6,233.072,235.088,217.504,233.296,226.912,233.632,230.608,1839.71,10.4585,13.234,14.394,15.0139,9013,8914,8946,9169,8946,9059,8943,9202,=AVERAGE(M126:T126),
13.9,224.672,232.848,220.752,236.768,231.28,234.64,221.536,225.232,1827.73,10.8734,12.6634,14.394,15.0139,9256,9151,9045,9058,9181,9064,8918,9072,=AVERAGE(M127:T127),
14,237.552,226.688,243.264,232.064,215.376,221.872,235.536,228.144,1840.5,11.2695,12.0694,14.394,15.0139,9015,9272,8947,8926,9038,9174,8935,8946,=AVERAGE(M128:T128),
14.1,232.064,217.28,213.248,225.456,236.992,240.352,228.48,241.248,1835.12,11.6473,11.4523,14.394,15.0139,8881,9007,9296,9164,8937,8943,8917,8842,=AVERAGE(M129:T129),
14.2,232.848,234.752,228.928,227.92,237.328,219.632,225.792,227.136,1834.34,12.0071,10.8126,14.394,15.0139,9001,9146,9169,9036,9054,9035,9035,9059,=AVERAGE(M130:T130),
14.3,214.368,232.96,229.488,224.112,231.504,238.56,237.328,227.36,1835.68,12.3494,10.1508,14.394,15.0139,9112,9018,8913,9028,8917,9052,9044,9055,=AVERAGE(M131:T131),
14.4,240.912,223.104,232.96,232.848,226.352,220.752,235.2,229.376,1841.5,12.6746,9.46743,14.394,15.0139,9125,8871,8913,8781,9163,9161,8912,9181,=AVERAGE(M132:T132),
14.5,233.072,239.12,230.272,228.928,222.768,223.776,235.76,222.32,1836.02,12.9831,8.7628,14.394,15.0139,8992,9139,9160,9412,9026,9029,8907,9042,=AVERAGE(M133:T133),
14.6,229.936,223.888,236.32,230.048,233.968,233.072,220.304,231.616,1839.15,13.2752,8.03748,14.394,15.0139,8984,9129,9035,9154,9034,9035,9282,9049,=AVERAGE(M134:T134),
14.7,220.416,229.152,230.72,229.152,221.424,237.44,236.88,225.68,1830.86,13.5514,7.29196,14.394,15.0139,9106,9262,9025,9151,9152,9163,8900,9305,=AVERAGE(M135:T135),
14.8,208.992,199.136,185.36,199.92,185.248,185.696,194.432,207.648,1566.43,13.8121,6.52678,14.394,15.0139,9968,10632,11897,10948,12554,12224,10993,10033,=AVERAGE(M136:T136),
14.9,229.824,232.736,227.92,224.224,231.056,230.832,227.808,234.528,1838.93,14.0575,5.74237,14.394,15.0139,8980,8877,8898,9293,9043,8910,8887,9049,=AVERAGE(M137:T137),
15,14.672,15.12,27.776,11.648,10.752,18.032,15.12,11.648,124.768,15.9752,1.11543,14.394,15.0139,9245,9268,8197,9293,9305,9304,9287,9308,=AVERAGE(M138:T138),
