Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.984,28.56,28.56,28.56,28.56,28.56,240.016,16.1833,10.8819,56910,75588,73855,74451,75001,75534,76088,=AVERAGE(L3:R3),
1.6,232.176,246.4,255.696,248.08,237.44,237.888,228.256,1685.94,16.1833,10.8819,8429,9231,12750,12785,13605,13513,14156,=AVERAGE(L4:R4),
1.7,252.896,245.728,245.84,246.288,250.88,245.616,255.808,1743.06,16.1833,10.8819,8502,8935,8671,8856,9038,8838,8657,=AVERAGE(L5:R5),
1.8,246.288,254.352,250.432,255.36,242.368,248.528,244.048,1741.38,16.1833,10.8819,8745,8676,8462,8439,8797,8970,8485,=AVERAGE(L6:R6),
1.9,254.24,240.352,253.12,247.632,254.688,251.104,252.896,1754.03,16.1833,10.8819,8710,8876,8981,8729,8543,8714,8562,=AVERAGE(L7:R7),
2,246.176,248.64,244.048,244.272,245.168,249.872,249.424,1727.6,16.3097,11.7279,8790,8805,8863,8976,9041,8419,8820,=AVERAGE(L8:R8),
2.1,250.768,255.696,248.976,253.344,249.2,246.064,252.112,1756.16,15.9825,13.4635,8938,8838,8690,8445,8925,9064,8772,=AVERAGE(L9:R9),
2.2,247.632,247.072,247.968,248.64,247.968,252.896,252.672,1744.85,14.5862,14.9015,8662,8582,8907,8832,8606,8872,8642,=AVERAGE(L10:R10),
2.3,245.616,246.624,253.456,252.336,254.464,246.288,250.544,1749.33,11.7921,15.9099,8722,8862,8336,8663,8595,8517,8531,=AVERAGE(L11:R11),
2.4,217.728,219.632,223.216,222.32,212.912,217.392,221.424,1534.62,6.59819,16.3159,8589,8849,8676,8372,8837,8758,8898,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,166.992,149.296,150.528,145.376,168.672,160.72,134.96,1076.54,16.9445,6.35827,35170,39909,39838,41485,35633,37274,44466,=AVERAGE(L14:R14),
2.7,170.8,156.352,138.544,138.096,128.576,149.52,153.44,1035.33,18.0955,6.87199,20107,21345,24911,24680,26680,22980,21917,=AVERAGE(L15:R15),
2.8,159.936,175.168,170.688,175.616,157.024,167.552,169.904,1175.89,6.77706,18.126,9356,9976,10344,9783,11120,9581,10823,=AVERAGE(L16:R16),
2.9,162.512,149.296,136.192,150.976,150.752,163.968,127.344,1041.04,6.39803,16.9157,21339,23256,24867,22741,22934,21426,26689,=AVERAGE(L17:R17),
3,207.872,210.672,224.336,212.688,218.4,208.656,219.968,1502.59,13.7423,6.74603,8751,9051,8627,9041,8824,8814,8940,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,224.336,196.224,195.216,213.024,201.04,215.264,204.288,1449.39,13.8147,15.7737,29222,33295,33770,30635,32677,30052,31898,=AVERAGE(L20:R20),
3.3,251.216,251.552,248.304,252.112,252.784,255.472,247.632,1759.07,12.0224,16.3173,8535,8707,8808,8674,8817,8593,8547,=AVERAGE(L21:R21),
3.4,246.96,253.456,250.88,248.64,248.192,248.64,251.776,1748.54,11.8397,16.315,8526,8609,8703,8642,8654,8692,8822,=AVERAGE(L22:R22),
3.5,250.992,247.408,249.648,252.56,256.032,250.544,250.32,1757.5,11.6551,16.3046,8892,8928,9024,9058,8438,8931,8860,=AVERAGE(L23:R23),
3.6,246.512,249.648,255.92,242.48,246.288,251.216,253.008,1745.07,11.4685,16.2864,8658,8584,8600,8517,8666,8767,8716,=AVERAGE(L24:R24),
3.7,254.24,250.544,247.856,255.36,242.032,237.776,242.032,1729.84,11.28,16.2605,8803,8529,8494,8525,8545,8401,8631,=AVERAGE(L25:R25),
3.8,249.536,244.944,238.56,254.576,247.52,255.472,254.128,1744.74,11.2554,16.2566,8383,8642,8580,8481,8622,8963,8847,=AVERAGE(L26:R26),
3.9,239.68,249.984,256.368,243.6,259.616,244.384,252.224,1745.86,11.2554,16.2566,8561,8331,8674,8651,8663,8256,8616,=AVERAGE(L27:R27),
4,250.88,261.52,241.36,244.16,249.2,258.384,239.12,1744.62,11.2554,16.2566,8839,8863,8555,8704,8841,8332,8381,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
