Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.312,28.56,28.56,28.56,28.56,28.56,239.344,14.394,15.0139,57316,76006,73784,74553,75102,75623,76138,=AVERAGE(L3:R3),
1.6,239.568,257.04,253.008,245.616,238.896,234.304,233.296,1701.73,14.394,15.0139,8198,9180,12551,13150,13324,13693,13881,=AVERAGE(L4:R4),
1.7,248.64,241.248,247.296,252.224,249.424,246.736,248.976,1734.54,14.394,15.0139,8961,8912,8868,9032,9051,9120,8977,=AVERAGE(L5:R5),
1.8,252.224,247.744,252.448,252.112,248.752,245.056,246.736,1745.07,14.394,15.0139,8681,8881,8812,8870,8898,8809,8920,=AVERAGE(L6:R6),
1.9,244.72,257.824,252,252.112,247.968,249.312,252.672,1756.61,14.394,15.0139,8454,8679,8426,8521,8584,8586,8838,=AVERAGE(L7:R7),
2,250.32,243.6,248.528,252.224,249.648,251.552,240.912,1736.78,14.2957,15.0676,8770,8505,8590,8852,8595,8846,8937,=AVERAGE(L8:R8),
2.1,252,250.432,249.648,246.176,242.032,251.888,256.368,1748.54,14.0655,15.1842,8590,8706,8706,8615,8902,8560,8355,=AVERAGE(L9:R9),
2.2,253.008,253.568,247.632,248.304,251.44,249.088,241.808,1744.85,13.8206,15.2962,8583,8814,8364,8870,8671,8697,8816,=AVERAGE(L10:R10),
2.3,249.872,255.136,247.296,250.992,250.656,243.04,255.024,1752.02,13.5605,15.4034,8765,8419,8560,8739,8588,8892,8506,=AVERAGE(L11:R11),
2.4,251.44,242.816,259.84,246.848,250.88,251.552,247.296,1750.67,13.2848,15.5056,8699,8725,8365,8526,8586,8821,8841,=AVERAGE(L12:R12),
2.5,253.12,254.688,242.032,253.904,246.288,251.776,247.744,1749.55,12.9932,15.6027,8506,8795,8857,8760,8787,8787,8722,=AVERAGE(L13:R13),
2.6,239.904,251.216,256.592,245.168,246.4,247.184,256.256,1742.72,12.6853,15.6945,8888,8811,8442,8702,8918,8788,8754,=AVERAGE(L14:R14),
2.7,247.072,245.84,242.928,246.848,250.656,247.856,251.216,1732.42,12.3607,15.7808,8795,8785,8740,8948,8585,8946,8806,=AVERAGE(L15:R15),
2.8,251.44,245.168,250.32,254.464,245.392,245.952,241.472,1734.21,12.0189,15.8615,8737,8793,8925,8664,8507,8675,8742,=AVERAGE(L16:R16),
2.9,251.44,245.728,252.448,246.288,248.64,252.448,251.776,1748.77,11.6597,15.9363,8750,8640,8778,8732,8660,8738,8502,=AVERAGE(L17:R17),
3,250.768,253.456,245.952,251.44,258.944,253.456,250.656,1764.67,11.2825,16.0051,8761,8628,8670,8816,8545,8510,8605,=AVERAGE(L18:R18),
3.1,248.08,244.384,253.456,250.768,244.72,250.992,247.856,1740.26,10.8871,16.0676,8498,8626,8862,8566,8932,8597,8939,=AVERAGE(L19:R19),
