Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,40.656,28.56,28.56,28.56,183.568,14.394,15.0139,56977,74781,73767,74489,75044,=AVERAGE(J3:N3),
1.6,275.968,283.472,293.216,282.912,272.608,1408.18,14.394,15.0139,6473,7217,10299,10747,11095,=AVERAGE(J4:N4),
1.7,296.352,296.352,293.216,288.512,291.312,1465.74,14.394,15.0139,6336,6353,6440,6466,6417,=AVERAGE(J5:N5),
1.8,294.224,288.96,289.856,295.008,296.688,1464.74,14.394,15.0139,6381,6413,6437,6401,6318,=AVERAGE(J6:N6),
1.9,291.2,289.632,294.448,287.504,295.456,1458.24,14.394,15.0139,6470,6492,6454,6530,6434,=AVERAGE(J7:N7),
2,289.744,295.008,292.432,289.296,294.336,1460.82,14.2957,15.0676,6453,6419,6449,6487,6384,=AVERAGE(J8:N8),
2.1,298.144,288.512,289.52,295.792,290.528,1462.5,14.0655,15.1842,6331,6398,6412,6366,6438,=AVERAGE(J9:N9),
2.2,291.76,294.784,293.44,289.856,292.32,1462.16,13.8206,15.2962,6411,6396,6400,6405,6431,=AVERAGE(J10:N10),
2.3,292.208,292.656,292.096,290.64,292.096,1459.7,13.5605,15.4034,6294,6386,6382,6419,6419,=AVERAGE(J11:N11),
2.4,290.752,293.776,293.216,291.984,289.856,1459.58,13.2848,15.5056,6482,6299,6420,6447,6459,=AVERAGE(J12:N12),
2.5,289.52,294.784,290.416,294.448,293.104,1462.27,12.9932,15.6027,6459,6381,6416,6412,6404,=AVERAGE(J13:N13),
2.6,296.016,287.056,292.432,293.216,291.648,1460.37,12.6853,15.6945,6391,6450,6440,6392,6440,=AVERAGE(J14:N14),
2.7,292.208,292.208,295.12,289.072,289.968,1458.58,12.3607,15.7808,6430,6443,6421,6488,6434,=AVERAGE(J15:N15),
2.8,291.536,289.856,291.2,291.872,293.552,1458.02,12.019,15.8615,6457,6474,6461,6488,6465,=AVERAGE(J16:N16),
2.9,290.528,296.016,293.104,291.76,288.624,1460.03,11.6597,15.9363,6424,6373,6397,6442,6487,=AVERAGE(J17:N17),
3,295.008,290.752,295.68,289.968,291.648,1463.06,11.2826,16.0051,6346,6422,6361,6410,6385,=AVERAGE(J18:N18),
3.1,295.008,292.992,289.184,290.976,294.336,1462.5,10.887,16.0676,6324,6430,6397,6436,6346,=AVERAGE(J19:N19),
3.2,295.12,290.528,294.672,291.424,292.208,1463.95,10.4728,16.1237,6420,6411,6458,6466,6375,=AVERAGE(J20:N20),
3.3,292.656,289.408,290.192,292.88,294.56,1459.7,10.0394,16.1731,6399,6408,6432,6393,6402,=AVERAGE(J21:N21),
3.4,289.296,290.416,295.568,294.896,290.64,1460.82,9.58647,16.2156,6406,6421,6396,6416,6396,=AVERAGE(J22:N22),
