Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,49.84,28.56,28.56,28.56,28.56,221.312,14.394,15.0139,57004,65071,73817,74299,74902,75527,=AVERAGE(K3:P3),
1.6,261.296,260.96,274.624,271.04,260.624,257.04,1585.58,14.394,15.0139,7499,7623,11680,11812,12133,12505,=AVERAGE(K4:P4),
1.7,273.616,280.336,274.736,280.784,277.648,282.912,1670.03,14.394,15.0139,7484,7511,7523,7576,7500,7440,=AVERAGE(K5:P5),
1.8,282.352,271.936,279.888,277.312,277.536,270.928,1659.95,14.394,15.0139,7386,7504,7497,7620,7371,7474,=AVERAGE(K6:P6),
1.9,270.48,277.312,274.848,274.624,278.432,277.536,1653.23,14.394,15.0139,7658,7577,7393,7654,7627,7415,=AVERAGE(K7:P7),
2,276.528,275.632,276.64,277.76,272.272,271.264,1650.1,14.2957,15.0676,7348,7544,7566,7475,7569,7626,=AVERAGE(K8:P8),
2.1,282.576,278.208,276.976,277.648,278.992,273.952,1668.35,14.0656,15.1842,7592,7560,7725,7509,7520,7650,=AVERAGE(K9:P9),
2.2,274.176,272.72,276.08,272.272,277.872,278.656,1651.78,13.8206,15.2962,7547,7600,7525,7628,7538,7544,=AVERAGE(K10:P10),
2.3,280.672,276.416,274.4,276.528,276.864,273.616,1658.5,13.5605,15.4034,7509,7653,7460,7517,7601,7582,=AVERAGE(K11:P11),
2.4,272.72,273.84,279.216,278.992,281.232,273.28,1659.28,13.2848,15.5056,7540,7552,7532,7537,7514,7575,=AVERAGE(K12:P12),
