Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,42.224,28.56,128.016,14.394,15.0139,57034,73298,73878,=AVERAGE(H3:J3),
1.6,283.248,288.736,295.344,867.328,14.394,15.0139,5747,6337,9636,=AVERAGE(H4:J4),
1.7,297.36,297.472,297.92,892.752,14.394,15.0139,5541,5552,5534,=AVERAGE(H5:J5),
1.8,297.024,298.032,297.92,892.976,14.394,15.0139,5541,5537,5540,=AVERAGE(H6:J6),
1.9,297.136,296.128,297.36,890.624,14.394,15.0139,5542,5560,5541,=AVERAGE(H7:J7),
2,299.488,297.36,296.912,893.76,14.2957,15.0676,5521,5545,5546,=AVERAGE(H8:J8),
2.1,297.36,297.92,296.464,891.744,14.0655,15.1842,5531,5549,5540,=AVERAGE(H9:J9),
2.2,297.696,297.136,299.488,894.32,13.8206,15.2962,5537,5561,5532,=AVERAGE(H10:J10),
2.3,299.04,295.68,296.128,890.848,13.5605,15.4034,5514,5559,5534,=AVERAGE(H11:J11),
2.4,297.472,297.472,296.24,891.184,13.2848,15.5056,5537,5558,5557,=AVERAGE(H12:J12),
2.5,297.024,296.8,298.592,892.416,12.9932,15.6027,5539,5559,5535,=AVERAGE(H13:J13),
2.6,298.928,298.256,296.8,893.984,12.6853,15.6945,5519,5539,5549,=AVERAGE(H14:J14),
2.7,295.344,296.464,298.144,889.952,12.3607,15.7809,5557,5564,5547,=AVERAGE(H15:J15),
2.8,296.688,297.808,296.128,890.624,12.019,15.8615,5549,5547,5540,=AVERAGE(H16:J16),
2.9,296.352,298.48,297.136,891.968,11.6597,15.9363,5538,5543,5550,=AVERAGE(H17:J17),
3,297.92,296.24,296.8,890.96,11.2826,16.0051,5540,5560,5556,=AVERAGE(H18:J18),
3.1,296.464,297.92,296.576,890.96,10.8871,16.0676,5556,5548,5554,=AVERAGE(H19:J19),
3.2,296.8,299.04,297.36,893.2,10.4728,16.1237,5545,5533,5538,=AVERAGE(H20:J20),
3.3,295.904,297.584,297.36,890.848,10.0394,16.1731,5544,5560,5551,=AVERAGE(H21:J21),
3.4,296.8,297.584,297.808,892.192,9.58644,16.2156,5539,5551,5541,=AVERAGE(H22:J22),
