Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,46.704,57.232,28.56,28.56,28.56,189.616,14.394,15.0139,67693,57043,73783,74320,74860,=AVERAGE(J3:N3),
1.6,286.048,273.616,290.64,283.024,273.28,1406.61,14.394,15.0139,6831,6615,10416,10774,11165,=AVERAGE(J4:N4),
1.7,289.968,291.536,292.656,291.76,292.208,1458.13,14.394,15.0139,6444,6426,6420,6495,6466,=AVERAGE(J5:N5),
1.8,294.896,290.64,292.768,290.304,291.872,1460.48,14.394,15.0139,6386,6480,6445,6473,6406,=AVERAGE(J6:N6),
1.9,294.112,291.648,291.76,291.984,293.888,1463.39,14.394,15.0139,6425,6442,6497,6522,6455,=AVERAGE(J7:N7),
2,294.672,291.648,292.32,288.736,290.64,1458.02,14.2957,15.0676,6367,6443,6431,6420,6420,=AVERAGE(J8:N8),
2.1,294.336,294.896,288.624,292.432,287.504,1457.79,14.0655,15.1842,6472,6439,6519,6423,6480,=AVERAGE(J9:N9),
2.2,290.864,296.8,289.408,293.776,295.904,1466.75,13.8206,15.2962,6434,6358,6434,6409,6403,=AVERAGE(J10:N10),
2.3,295.344,292.32,291.76,291.536,289.744,1460.7,13.5605,15.4034,6367,6474,6433,6450,6393,=AVERAGE(J11:N11),
2.4,294,292.992,291.088,290.416,290.528,1459.02,13.2848,15.5056,6404,6424,6429,6471,6457,=AVERAGE(J12:N12),
2.5,291.312,288.624,291.648,290.528,294.224,1456.34,12.9932,15.6027,6412,6460,6421,6442,6413,=AVERAGE(J13:N13),
2.6,295.232,293.104,289.856,291.312,288.96,1458.46,12.6853,15.6945,6442,6400,6435,6460,6461,=AVERAGE(J14:N14),
2.7,295.568,289.184,292.544,293.104,295.904,1466.3,12.3607,15.7808,6327,6396,6447,6416,6376,=AVERAGE(J15:N15),
2.8,292.432,289.856,292.096,289.632,294,1458.02,12.0189,15.8615,6388,6469,6405,6471,6331,=AVERAGE(J16:N16),
2.9,293.776,291.648,295.008,291.088,290.752,1462.27,11.6597,15.9363,6417,6481,6400,6454,6458,=AVERAGE(J17:N17),
3,291.984,294.112,291.536,290.192,293.776,1461.6,11.2825,16.0051,6441,6385,6418,6424,6380,=AVERAGE(J18:N18),
3.1,291.424,292.992,289.072,291.536,295.232,1460.26,10.8871,16.0676,6415,6393,6407,6418,6415,=AVERAGE(J19:N19),
3.2,292.768,290.752,296.128,292.88,290.192,1462.72,10.4728,16.1237,6456,6506,6402,6412,6394,=AVERAGE(J20:N20),
3.3,291.872,290.304,292.32,292.88,288.96,1456.34,10.0394,16.1731,6459,6477,6437,6400,6453,=AVERAGE(J21:N21),
3.4,292.768,294.224,290.528,291.312,294,1462.83,9.58643,16.2156,6458,6349,6481,6492,6377,=AVERAGE(J22:N22),
3.5,296.8,291.984,290.416,289.52,295.68,1464.4,9.11349,16.2511,6371,6497,6404,6491,6370,=AVERAGE(J23:N23),
3.6,291.76,290.416,297.92,295.456,292.768,1468.32,8.62005,16.2793,6452,6385,6361,6388,6446,=AVERAGE(J24:N24),
3.7,295.456,296.464,295.456,296.8,295.12,1479.3,8.1058,16.2999,6436,6432,6385,6419,6422,=AVERAGE(J25:N25),
3.8,293.216,290.192,296.576,289.52,293.216,1462.72,7.57027,16.3127,6414,6401,6360,6402,6417,=AVERAGE(J26:N26),
3.9,291.424,286.832,289.968,292.208,295.232,1455.66,7.01303,16.3175,6371,6451,6421,6361,6400,=AVERAGE(J27:N27),
4,286.16,293.664,289.968,288.512,290.64,1448.94,6.43368,16.3141,6373,6377,6408,6384,6376,=AVERAGE(J28:N28),
4.1,291.872,295.008,289.072,288.4,293.328,1457.68,5.83174,16.3021,6373,6419,6371,6396,6444,=AVERAGE(J29:N29),
4.2,24.304,20.16,25.536,27.888,23.744,121.632,7.23401,13.572,8066,7576,8025,8220,7809,=AVERAGE(J30:N30),
4.3,295.232,276.976,289.856,284.704,273.168,1419.94,7.25012,13.572,17747,19187,18056,18471,19534,=AVERAGE(J31:N31),
