Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,48.944,28.56,28.56,28.56,28.56,28.56,248.976,14.394,15.0139,56945,65901,73881,74145,75078,75604,76091,=AVERAGE(L3:R3),
1.6,236.768,238.224,252.784,254.688,242.368,236.432,228.48,1689.74,14.394,15.0139,8494,8563,12960,12851,13637,13528,14311,=AVERAGE(L4:R4),
1.7,242.256,251.44,248.08,254.464,243.712,253.792,249.312,1743.06,14.394,15.0139,8881,8621,8790,8679,8894,8778,8833,=AVERAGE(L5:R5),
1.8,254.576,247.968,251.552,242.816,248.304,251.44,244.496,1741.15,14.394,15.0139,8819,8700,8642,8658,8735,8452,8757,=AVERAGE(L6:R6),
1.9,247.184,256.368,248.416,249.648,250.432,242.704,246.736,1741.49,14.394,15.0139,8658,8706,8573,8864,8772,8647,8800,=AVERAGE(L7:R7),
2,245.504,245.392,251.888,254.128,246.176,250.88,252.896,1746.86,14.2957,15.0676,8975,8789,8637,8462,8842,8807,8822,=AVERAGE(L8:R8),
2.1,257.376,252.784,252.672,246.176,254.128,249.872,249.2,1762.21,14.0655,15.1842,8509,8802,8765,8583,8573,8597,8560,=AVERAGE(L9:R9),
2.2,246.4,248.192,249.648,254.352,248.192,248.416,252.784,1747.98,13.8206,15.2962,8918,8741,8779,8648,8827,8822,8554,=AVERAGE(L10:R10),
2.3,250.32,247.184,249.648,250.992,258.048,249.648,250.544,1756.38,13.5605,15.4034,8926,8786,8733,8366,8700,8436,8677,=AVERAGE(L11:R11),
2.4,251.888,248.864,252.448,247.52,240.576,251.328,242.928,1735.55,13.2848,15.5056,8253,8417,8645,8592,8837,8606,8908,=AVERAGE(L12:R12),
2.5,249.872,247.408,252.448,247.744,253.568,247.968,249.648,1748.66,12.9932,15.6027,8588,8688,8745,8684,8415,8642,8852,=AVERAGE(L13:R13),
2.6,248.192,249.648,250.544,250.656,253.456,250.656,248.64,1751.79,12.6853,15.6945,8722,8706,8412,8649,8538,8741,8739,=AVERAGE(L14:R14),
2.7,253.008,246.624,246.176,248.64,246.736,251.44,250.992,1743.62,12.3607,15.7808,8552,8327,8607,8399,8569,8708,8696,=AVERAGE(L15:R15),
2.8,245.392,257.824,250.88,250.432,242.144,241.92,249.424,1738.02,12.019,15.8615,8648,8827,8171,8368,8770,8383,8693,=AVERAGE(L16:R16),
2.9,241.36,245.728,250.096,247.856,254.016,254.8,255.584,1749.44,11.6597,15.9363,8592,8874,8833,8585,8797,8848,8890,=AVERAGE(L17:R17),
3,251.776,257.152,253.344,251.664,245.392,246.4,243.712,1749.44,11.2825,16.0051,8728,8400,8430,8412,8612,8626,8451,=AVERAGE(L18:R18),
3.1,251.552,239.568,246.4,245.056,253.68,252.224,249.872,1738.35,10.887,16.0676,8565,8713,8669,8990,8785,8799,8658,=AVERAGE(L19:R19),
3.2,247.184,253.12,256.704,246.176,249.2,248.976,254.016,1755.38,10.4728,16.1237,8721,8736,8709,8982,8643,8792,8775,=AVERAGE(L20:R20),
3.3,247.52,251.104,244.72,247.744,250.096,248.976,244.272,1734.43,10.0394,16.1731,9069,8602,9007,8872,8710,8826,8545,=AVERAGE(L21:R21),
3.4,248.304,251.216,252.448,252.56,247.856,251.328,247.52,1751.23,9.58644,16.2156,8945,8580,8679,8568,8720,8921,8914,=AVERAGE(L22:R22),
3.5,253.008,246.064,248.416,248.08,252.56,252.224,254.576,1754.93,9.11347,16.2511,8695,8777,8806,8802,8841,8837,8522,=AVERAGE(L23:R23),
3.6,244.72,249.312,251.104,254.8,250.992,249.536,248.304,1748.77,8.62006,16.2793,8852,8864,8660,8853,8890,9013,8726,=AVERAGE(L24:R24),
3.7,258.944,249.2,244.72,248.752,235.2,241.136,243.824,1721.78,8.1058,16.2999,8538,8231,8701,8697,8468,8450,8654,=AVERAGE(L25:R25),
3.8,240.352,249.088,248.752,246.288,249.76,251.664,252.224,1738.13,7.57027,16.3127,8633,8560,8455,8693,8606,8595,8822,=AVERAGE(L26:R26),
3.9,254.464,237.216,257.152,242.144,244.944,231.728,248.752,1716.4,7.01303,16.3175,8783,8833,8556,8617,8633,8686,8653,=AVERAGE(L27:R27),
4,239.12,251.888,250.208,253.456,267.456,261.072,245.952,1769.15,6.43366,16.3141,8487,8727,8663,8326,8588,8944,8619,=AVERAGE(L28:R28),
4.1,253.344,255.024,243.712,247.968,236.544,239.904,258.608,1735.1,5.83168,16.3021,8705,8879,8559,8662,8396,8602,8474,=AVERAGE(L29:R29),
4.2,17.472,26.432,30.8,21.392,37.632,20.608,23.968,178.304,7.23397,13.572,9874,11578,11658,10924,10378,11384,11916,=AVERAGE(L30:R30),
4.3,263.312,235.088,232.176,251.552,223.328,259.392,242.144,1706.99,7.24946,13.572,21030,22789,23222,21885,24113,21309,22408,=AVERAGE(L31:R31),
4.4,244.72,254.912,248.08,248.192,254.8,242.816,252.336,1745.86,8.29813,13.297,8639,8452,8856,8693,8729,8665,8708,=AVERAGE(L32:R32),
4.5,254.576,252.784,256.928,247.744,244.72,247.296,252.896,1756.94,8.70793,13.0061,8524,8592,8716,8659,8741,8820,8554,=AVERAGE(L33:R33),
4.6,256.928,251.216,240.576,249.2,250.656,252.896,245.728,1747.2,9.41416,12.6989,8696,8640,8723,8664,8642,8814,8782,=AVERAGE(L34:R34),
4.7,235.536,241.36,255.136,249.088,250.32,245.728,248.64,1725.81,10.0992,12.375,8896,8772,8779,8577,8484,8771,8832,=AVERAGE(L35:R35),
4.8,249.984,254.128,243.6,253.232,251.104,248.976,257.152,1758.18,10.7627,12.034,8734,8637,8597,8533,8417,8795,8808,=AVERAGE(L36:R36),
4.9,253.232,242.368,251.888,241.472,246.624,254.128,249.536,1739.25,11.4041,11.6755,8763,8750,8638,8533,8729,8569,8936,=AVERAGE(L37:R37),
5,245.84,249.76,253.232,254.688,249.648,247.296,243.376,1743.84,12.0229,11.2991,8631,8696,8458,8662,8624,8692,8571,=AVERAGE(L38:R38),
5.1,247.296,257.264,251.216,251.664,250.432,249.2,249.872,1756.94,12.6187,10.9044,8731,8743,8777,8818,8367,8511,8822,=AVERAGE(L39:R39),
5.2,247.184,241.024,246.848,246.512,246.848,253.904,249.872,1732.19,13.1911,10.491,8766,8662,8950,8628,8617,8404,8856,=AVERAGE(L40:R40),
5.3,257.264,249.536,246.288,249.312,248.416,250.432,254.576,1755.82,13.7397,10.0584,8576,8574,8699,8522,8802,8812,8615,=AVERAGE(L41:R41),
5.4,247.072,253.456,253.456,256.928,249.312,243.04,249.2,1752.46,14.264,9.60634,8885,8506,8908,8354,8581,8762,8741,=AVERAGE(L42:R42),
5.5,245.952,251.328,245.168,239.792,249.424,254.464,249.76,1735.89,14.7636,9.1342,8819,8689,9108,8966,8735,8490,8824,=AVERAGE(L43:R43),
5.6,253.68,253.008,250.544,248.64,247.296,247.296,253.792,1754.26,15.2382,8.64169,8690,8383,8540,8599,8738,8863,8606,=AVERAGE(L44:R44),
5.7,252.672,242.704,248.976,251.216,249.76,251.104,245.392,1741.82,15.6874,8.12837,8493,8849,8908,8572,8468,8765,8874,=AVERAGE(L45:R45),
