Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,14.394,15.0139,0,0,=AVERAGE(G2:H2),
1.5,41.552,57.232,98.784,14.394,15.0139,74039,57177,=AVERAGE(G3:H3),
1.6,291.76,282.016,573.776,14.394,15.0139,6241,5626,=AVERAGE(G4:H4),
1.7,298.256,298.592,596.848,14.394,15.0139,5377,5381,=AVERAGE(G5:H5),
1.8,298.704,298.816,597.52,14.394,15.0139,5379,5385,=AVERAGE(G6:H6),
1.9,298.592,298.256,596.848,14.394,15.0139,5378,5379,=AVERAGE(G7:H7),
2,298.48,298.368,596.848,14.2957,15.0676,5377,5376,=AVERAGE(G8:H8),
2.1,298.704,299.152,597.856,14.0656,15.1842,5381,5374,=AVERAGE(G9:H9),
2.2,298.928,298.816,597.744,13.8206,15.2962,5372,5380,=AVERAGE(G10:H10),
2.3,299.712,297.808,597.52,13.5605,15.4034,5374,5383,=AVERAGE(G11:H11),
2.4,298.144,298.48,596.624,13.2848,15.5056,5379,5386,=AVERAGE(G12:H12),
2.5,298.368,298.592,596.96,12.9932,15.6027,5373,5378,=AVERAGE(G13:H13),
2.6,298.48,300.048,598.528,12.6853,15.6945,5381,5363,=AVERAGE(G14:H14),
2.7,298.368,299.264,597.632,12.3607,15.7808,5379,5382,=AVERAGE(G15:H15),
2.8,298.368,298.928,597.296,12.019,15.8615,5382,5375,=AVERAGE(G16:H16),
2.9,299.376,299.04,598.416,11.6597,15.9363,5368,5375,=AVERAGE(G17:H17),
3,298.592,298.256,596.848,11.2826,16.0051,5373,5384,=AVERAGE(G18:H18),
3.1,298.256,298.256,596.512,10.8871,16.0676,5371,5371,=AVERAGE(G19:H19),
3.2,299.936,298.368,598.304,10.4728,16.1237,5374,5390,=AVERAGE(G20:H20),
3.3,298.48,298.368,596.848,10.0394,16.1731,5385,5372,=AVERAGE(G21:H21),
3.4,299.152,298.928,598.08,9.58647,16.2156,5359,5384,=AVERAGE(G22:H22),
3.5,298.368,298.032,596.4,9.11348,16.2511,5396,5385,=AVERAGE(G23:H23),
3.6,298.704,298.816,597.52,8.62009,16.2793,5387,5377,=AVERAGE(G24:H24),
3.7,299.264,298.816,598.08,8.10584,16.2999,5362,5373,=AVERAGE(G25:H25),
3.8,300.272,300.048,600.32,7.57029,16.3127,5386,5400,=AVERAGE(G26:H26),
3.9,297.92,298.48,596.4,7.01306,16.3175,5367,5384,=AVERAGE(G27:H27),
4,299.488,298.48,597.968,6.43368,16.3141,5356,5373,=AVERAGE(G28:H28),
4.1,299.488,297.92,597.408,5.83174,16.3021,5399,5390,=AVERAGE(G29:H29),
4.2,15.904,15.904,31.808,7.23458,13.572,5283,5277,=AVERAGE(G30:H30),
4.3,298.032,292.32,590.352,7.2507,13.572,16914,17371,=AVERAGE(G31:H31),
4.4,298.256,298.704,596.96,7.98101,13.297,5392,5397,=AVERAGE(G32:H32),
4.5,299.264,298.368,597.632,8.70789,13.0061,5368,5369,=AVERAGE(G33:H33),
4.6,298.48,298.48,596.96,9.41414,12.6989,5373,5406,=AVERAGE(G34:H34),
4.7,299.712,298.368,598.08,10.0992,12.375,5357,5358,=AVERAGE(G35:H35),
4.8,298.48,299.936,598.416,10.7627,12.034,5402,5378,=AVERAGE(G36:H36),
4.9,298.48,298.704,597.184,11.404,11.6755,5360,5364,=AVERAGE(G37:H37),
5,299.6,297.92,597.52,12.0229,11.2991,5389,5389,=AVERAGE(G38:H38),
5.1,299.488,298.48,597.968,12.6187,10.9045,5351,5387,=AVERAGE(G39:H39),
5.2,297.92,298.592,596.512,13.1911,10.491,5382,5388,=AVERAGE(G40:H40),
5.3,298.928,299.488,598.416,13.7397,10.0585,5387,5355,=AVERAGE(G41:H41),
5.4,298.592,298.368,596.96,14.264,9.60634,5354,5395,=AVERAGE(G42:H42),
5.5,298.592,298.928,597.52,14.7636,9.13424,5401,5366,=AVERAGE(G43:H43),
5.6,298.256,298.368,596.624,15.2382,8.64172,5372,5376,=AVERAGE(G44:H44),
5.7,299.264,298.48,597.744,15.6873,8.12837,5387,5389,=AVERAGE(G45:H45),
5.8,298.144,298.704,596.848,16.1108,7.59376,5359,5363,=AVERAGE(G46:H46),
5.9,298.144,299.376,597.52,16.5081,7.03746,5376,5382,=AVERAGE(G47:H47),
6,298.928,298.592,597.52,16.8791,6.45904,5398,5401,=AVERAGE(G48:H48),
6.1,0,0.336,0.336,18.4098,5.80459,0,5876,=AVERAGE(G49:H49),
6.2,264.32,259.168,523.488,17.8146,7.67848,20743,21343,=AVERAGE(G50:H50),
6.3,298.48,298.592,597.072,17.5229,8.41364,5381,5391,=AVERAGE(G51:H51),
6.4,298.368,298.032,596.4,17.2041,9.12839,5394,5355,=AVERAGE(G52:H52),
6.5,298.704,297.92,596.624,16.8583,9.82213,5363,5369,=AVERAGE(G53:H53),
6.6,298.032,299.936,597.968,16.4858,10.4945,5378,5391,=AVERAGE(G54:H54),
6.7,299.712,298.48,598.192,16.0869,11.1449,5402,5357,=AVERAGE(G55:H55),
6.8,298.368,298.256,596.624,15.662,11.773,5371,5378,=AVERAGE(G56:H56),
6.9,299.264,298.928,598.192,15.2113,12.3783,5345,5404,=AVERAGE(G57:H57),
7,299.6,298.144,597.744,14.7352,12.9603,5371,5376,=AVERAGE(G58:H58),
7.1,298.704,298.48,597.184,14.2342,13.5186,5397,5405,=AVERAGE(G59:H59),
7.2,298.816,298.032,596.848,13.7085,14.0529,5373,5380,=AVERAGE(G60:H60),
7.3,298.368,298.256,596.624,13.1585,14.5626,5404,5356,=AVERAGE(G61:H61),
7.4,298.592,299.152,597.744,12.5848,15.0475,5383,5391,=AVERAGE(G62:H62),
7.5,298.368,298.144,596.512,11.9875,15.5071,5360,5367,=AVERAGE(G63:H63),
7.6,298.144,297.808,595.952,11.3674,15.9411,5397,5404,=AVERAGE(G64:H64),
7.7,298.592,298.928,597.52,10.7248,16.3491,5378,5386,=AVERAGE(G65:H65),
7.8,298.368,298.592,596.96,10.06,16.7308,5357,5365,=AVERAGE(G66:H66),
7.9,298.928,299.6,598.528,9.37367,17.086,5400,5347,=AVERAGE(G67:H67),
8,299.488,299.04,598.528,8.66626,17.4144,5321,5389,=AVERAGE(G68:H68),
8.1,299.712,298.592,598.304,7.93823,17.7156,5429,5370,=AVERAGE(G69:H69),
8.2,298.928,298.592,597.52,7.19,17.9894,5346,5417,=AVERAGE(G70:H70),
8.3,298.144,299.6,597.744,6.42217,18.2356,5393,5337,=AVERAGE(G71:H71),
8.4,18.928,19.152,38.08,7.03269,16.5113,4871,5921,=AVERAGE(G72:H72),
8.5,295.568,289.856,585.424,7.58921,16.1142,16902,17324,=AVERAGE(G73:H73),
8.6,301.28,299.152,600.432,7.60194,16.1142,5400,5406,=AVERAGE(G74:H74),
8.7,298.144,298.368,596.512,8.12397,15.691,5373,5384,=AVERAGE(G75:H75),
8.8,298.144,298.816,596.96,8.6375,15.242,5423,5365,=AVERAGE(G76:H76),
8.9,298.368,298.032,596.4,9.13019,14.7676,5334,5415,=AVERAGE(G77:H77),
9,298.816,297.808,596.624,9.60246,14.2682,5388,5324,=AVERAGE(G78:H78),
