Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,42.336,99.568,16.1833,10.8819,56966,73111,=AVERAGE(G3:H3),
1.6,283.36,290.752,574.112,16.1833,10.8819,5615,6170,=AVERAGE(G4:H4),
1.7,299.488,298.144,597.632,16.1833,10.8819,5370,5392,=AVERAGE(G5:H5),
1.8,298.592,298.592,597.184,16.1833,10.8819,5376,5388,=AVERAGE(G6:H6),
1.9,298.032,298.144,596.176,16.1833,10.8819,5380,5398,=AVERAGE(G7:H7),
2,299.936,298.256,598.192,16.3097,11.7277,5369,5389,=AVERAGE(G8:H8),
2.1,298.144,298.48,596.624,15.9825,13.4634,5376,5395,=AVERAGE(G9:H9),
2.2,298.928,299.152,598.08,14.5863,14.9015,5379,5391,=AVERAGE(G10:H10),
2.3,298.704,298.368,597.072,11.7922,15.9099,5374,5387,=AVERAGE(G11:H11),
2.4,259.952,258.72,518.672,6.59799,16.3159,5394,5404,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,179.76,174.272,354.032,16.9437,6.35896,30609,31925,=AVERAGE(G14:H14),
2.7,197.008,190.624,387.632,18.0955,6.87199,16809,17539,=AVERAGE(G15:H15),
2.8,223.776,223.552,447.328,6.77921,18.1258,5379,5396,=AVERAGE(G16:H16),
2.9,0,0,0,6.39803,16.9157,0,0,=AVERAGE(G17:H17),
3,212.688,206.528,419.216,13.7423,6.74603,28991,30055,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,297.584,292.208,589.792,13.8152,15.7739,19870,20344,=AVERAGE(G20:H20),
3.3,298.816,298.368,597.184,12.0224,16.3173,5373,5401,=AVERAGE(G21:H21),
3.4,299.488,298.256,597.744,11.8397,16.315,5370,5387,=AVERAGE(G22:H22),
3.5,298.368,298.48,596.848,11.6551,16.3046,5378,5391,=AVERAGE(G23:H23),
3.6,298.928,298.144,597.072,11.4685,16.2864,5369,5380,=AVERAGE(G24:H24),
3.7,298.368,299.264,597.632,11.28,16.2605,5371,5401,=AVERAGE(G25:H25),
3.8,300.384,299.712,600.096,11.2554,16.2566,5374,5388,=AVERAGE(G26:H26),
3.9,298.48,299.04,597.52,11.2554,16.2566,5378,5391,=AVERAGE(G27:H27),
4,299.488,297.808,597.296,11.2554,16.2566,5354,5391,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
