Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,28.56,57.232,46.928,28.56,28.56,28.56,218.4,14.394,15.0139,73995,57117,68238,74449,75081,75706,=AVERAGE(K3:P3),
1.6,272.384,256.928,262.416,270.144,265.216,253.008,1580.1,14.394,15.0139,11742,7550,7611,11778,12080,12600,=AVERAGE(K4:P4),
1.7,277.312,273.728,277.424,277.984,278.992,274.96,1660.4,14.394,15.0139,7540,7593,7597,7628,7648,7587,=AVERAGE(K5:P5),
1.8,274.736,273.952,273.84,279.216,274.848,277.088,1653.68,14.394,15.0139,7511,7721,7765,7306,7456,7459,=AVERAGE(K6:P6),
1.9,270.256,282.24,270.928,275.184,276.304,276.864,1651.78,14.394,15.0139,7536,7363,7520,7630,7608,7669,=AVERAGE(K7:P7),
2,278.768,273.392,280,272.944,276.304,278.768,1660.18,14.2957,15.0676,7615,7380,7425,7522,7406,7464,=AVERAGE(K8:P8),
2.1,275.856,275.408,279.44,278.88,281.456,275.856,1666.9,14.0656,15.1842,7517,7537,7536,7577,7290,7645,=AVERAGE(K9:P9),
2.2,277.76,278.208,286.496,282.016,278.544,278.656,1681.68,13.8206,15.2962,7547,7506,7416,7517,7349,7566,=AVERAGE(K10:P10),
2.3,279.44,270.928,273.056,274.96,271.264,278.768,1648.42,13.5605,15.4034,7620,7612,7607,7693,7679,7659,=AVERAGE(K11:P11),
2.4,275.184,276.64,278.096,273.28,276.528,277.984,1657.71,13.2848,15.5056,7637,7386,7687,7610,7567,7631,=AVERAGE(K12:P12),
2.5,276.864,274.624,274.288,277.424,273.056,278.096,1654.35,12.9932,15.6027,7476,7442,7758,7446,7419,7462,=AVERAGE(K13:P13),
2.6,276.192,276.304,278.208,270.032,278.768,280.448,1659.95,12.6853,15.6945,7603,7602,7632,7565,7481,7584,=AVERAGE(K14:P14),
2.7,281.008,283.248,267.792,275.632,275.52,272.72,1655.92,12.3607,15.7808,7588,7305,7693,7457,7550,7623,=AVERAGE(K15:P15),
2.8,269.584,270.368,278.768,274.736,280.896,277.648,1652,12.019,15.8615,7613,7595,7633,7471,7627,7464,=AVERAGE(K16:P16),
2.9,276.976,273.84,276.08,281.792,275.52,282.912,1667.12,11.6597,15.9363,7451,7578,7499,7470,7330,7469,=AVERAGE(K17:P17),
3,276.976,284.592,278.096,277.424,276.08,272.72,1665.89,11.2825,16.0051,7526,7446,7379,7414,7562,7502,=AVERAGE(K18:P18),
3.1,275.408,272.944,275.856,282.352,275.632,282.24,1664.43,10.8871,16.0676,7429,7614,7569,7593,7463,7384,=AVERAGE(K19:P19),
3.2,277.536,277.984,277.984,277.536,275.968,272.048,1659.06,10.4728,16.1237,7483,7435,7556,7498,7468,7697,=AVERAGE(K20:P20),
3.3,281.12,279.216,277.872,274.512,273.28,275.296,1661.3,10.0394,16.1731,7494,7373,7532,7479,7649,7674,=AVERAGE(K21:P21),
3.4,276.64,279.44,276.976,272.272,279.888,277.76,1662.98,9.58645,16.2156,7443,7424,7592,7668,7492,7560,=AVERAGE(K22:P22),
3.5,277.088,277.648,281.344,278.656,274.288,279.216,1668.24,9.11347,16.2511,7710,7672,7522,7671,7755,7674,=AVERAGE(K23:P23),
3.6,278.88,279.216,277.872,280.336,278.88,281.568,1676.75,8.62009,16.2793,7631,7555,7518,7671,7580,7421,=AVERAGE(K24:P24),
3.7,280.448,282.128,274.96,275.52,276.416,279.888,1669.36,8.10584,16.2999,7306,7407,7569,7690,7726,7587,=AVERAGE(K25:P25),
3.8,272.496,278.32,271.824,276.192,277.76,270.48,1647.07,7.57028,16.3127,7308,7345,7543,7357,7353,7379,=AVERAGE(K26:P26),
3.9,279.552,269.808,282.128,277.872,274.624,273.952,1657.94,7.01302,16.3175,7383,7519,7377,7445,7382,7280,=AVERAGE(K27:P27),
4,279.552,283.584,262.528,285.936,276.752,273.28,1661.63,6.43366,16.3141,7431,7407,7408,7413,7385,7569,=AVERAGE(K28:P28),
4.1,278.096,271.264,289.856,266.336,278.096,278.992,1662.64,5.83169,16.3021,7436,7368,7494,7295,7288,7465,=AVERAGE(K29:P29),
4.2,6.16,17.248,16.912,19.6,21.392,14.672,95.984,7.23405,13.572,11457,9563,9234,10163,10641,8479,=AVERAGE(K30:P30),
