Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.984,28.56,28.56,28.56,28.56,28.56,240.016,16.1833,10.8819,56893,75462,73801,74261,74942,75628,76101,=AVERAGE(L3:R3),
1.6,233.408,247.072,257.152,246.848,249.312,237.552,227.36,1698.7,16.1833,10.8819,8323,9307,12511,13138,13134,13791,14276,=AVERAGE(L4:R4),
1.7,251.328,248.752,245.28,254.24,238.112,249.536,250.768,1738.02,16.1833,10.8819,8494,8693,8640,8821,8708,8713,8790,=AVERAGE(L5:R5),
1.8,252.672,254.016,254.464,250.32,249.2,248.64,250.096,1759.41,16.1833,10.8819,8566,8642,8701,8669,8577,8485,8742,=AVERAGE(L6:R6),
1.9,253.904,248.752,240.912,244.608,251.44,244.272,252.112,1736,16.1833,10.8819,8769,8812,8501,9079,8759,8477,8817,=AVERAGE(L7:R7),
2,243.6,256.592,253.792,248.528,246.512,249.872,240.688,1739.58,16.3097,11.7279,8593,8629,8455,8759,8586,8618,8635,=AVERAGE(L8:R8),
2.1,249.648,244.496,249.312,253.344,249.648,248.528,254.576,1749.55,15.9825,13.4635,8717,8667,8575,8633,8646,9043,8356,=AVERAGE(L9:R9),
2.2,250.768,245.168,252,249.76,251.44,254.016,246.624,1749.78,14.5861,14.9015,8844,8905,8793,8770,8617,8831,8794,=AVERAGE(L10:R10),
2.3,247.744,248.64,250.768,251.328,247.968,244.832,252.784,1744.06,11.792,15.9099,8990,8746,8623,8589,8871,8797,8278,=AVERAGE(L11:R11),
2.4,221.536,226.688,229.152,228.816,222.992,221.536,226.688,1577.41,6.59818,16.3159,8384,8674,8522,8735,8859,8525,8736,=AVERAGE(L12:R12),
2.5,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,=AVERAGE(L13:R13),
2.6,188.496,177.968,166.432,163.52,188.384,191.296,163.184,1239.28,16.9446,6.3576,29864,32036,34407,34808,30741,29866,35366,=AVERAGE(L14:R14),
2.7,164.976,143.024,160.832,149.856,129.136,132.496,149.52,1029.84,18.0955,6.87199,20797,24624,21709,22848,26535,26616,23233,=AVERAGE(L15:R15),
2.8,173.6,159.488,176.512,187.04,167.664,177.296,168.336,1209.94,6.77809,18.1258,9226,11148,10742,9761,11089,9970,9367,=AVERAGE(L16:R16),
2.9,166.992,153.104,128.688,151.76,137.2,148.736,158.48,1044.96,6.39803,16.9157,20438,21569,25314,22134,23882,22254,21318,=AVERAGE(L17:R17),
3,187.824,180.88,167.552,180.768,171.584,172.368,164.528,1225.5,13.7424,6.74599,9911,10347,11163,10110,10724,11338,11712,=AVERAGE(L18:R18),
3.1,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,=AVERAGE(L19:R19),
3.2,254.128,230.944,240.464,221.312,250.32,226.912,238.672,1662.75,13.8148,15.7738,24743,27730,27056,28922,26145,28474,26930,=AVERAGE(L20:R20),
3.3,250.88,247.744,256.368,247.744,247.52,246.4,248.192,1744.85,12.0224,16.3173,8856,8883,8667,8867,8690,8594,8865,=AVERAGE(L21:R21),
3.4,254.128,249.536,248.976,249.312,248.528,251.888,255.248,1757.62,11.8397,16.315,8864,8680,8611,9008,8833,8789,8517,=AVERAGE(L22:R22),
3.5,248.64,253.792,251.776,253.792,255.024,250.768,246.736,1760.53,11.6551,16.3046,8546,8661,8519,8535,8519,8694,8616,=AVERAGE(L23:R23),
3.6,247.744,252,249.2,250.096,254.8,250.432,251.328,1755.6,11.4685,16.2864,8815,8599,8749,8835,8623,8665,8711,=AVERAGE(L24:R24),
3.7,253.12,235.648,239.456,250.096,236.432,246.064,247.632,1708.45,11.28,16.2605,8661,8580,8680,8817,8332,8524,8551,=AVERAGE(L25:R25),
3.8,252.448,251.328,251.328,245.504,248.304,246.176,249.424,1744.51,11.2554,16.2566,8684,8781,8517,8476,8705,8663,8561,=AVERAGE(L26:R26),
3.9,248.192,247.52,257.264,248.08,252.112,252.896,240.24,1746.3,11.2554,16.2566,8460,8318,8288,8693,8520,8854,8750,=AVERAGE(L27:R27),
4,248.976,250.096,249.76,246.624,246.064,256.144,249.648,1747.31,11.2554,16.2566,8239,8472,8447,8227,8557,8478,8573,=AVERAGE(L28:R28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I28)
