Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,42.896,28.56,28.56,28.56,28.56,28.56,242.928,14.394,15.0139,57209,72550,73938,74414,75080,75690,76212,=AVERAGE(L3:R3),
1.6,232.288,252.224,257.6,250.656,240.688,240.464,228.144,1702.06,14.394,15.0139,8319,8797,12742,13158,13133,13489,14037,=AVERAGE(L4:R4),
1.7,250.544,244.832,246.4,243.376,256.48,247.968,246.064,1735.66,14.394,15.0139,8743,8485,8771,8777,8424,8640,8307,=AVERAGE(L5:R5),
1.8,252.224,252,257.152,251.552,245.84,245.616,250.768,1755.15,14.394,15.0139,8570,8843,8459,8489,8426,8523,8478,=AVERAGE(L6:R6),
1.9,241.024,254.464,242.928,248.864,245.952,252.672,253.344,1739.25,14.394,15.0139,8952,8879,8908,8877,8989,8592,8714,=AVERAGE(L7:R7),
2,255.024,242.816,248.864,250.992,248.528,248.416,247.856,1742.5,14.2957,15.0676,8509,8554,8789,8667,8611,8450,8907,=AVERAGE(L8:R8),
2.1,250.32,252,248.528,246.96,249.312,250.32,251.328,1748.77,14.0655,15.1842,8959,8502,9000,8921,9043,8988,8613,=AVERAGE(L9:R9),
2.2,253.344,257.712,254.688,251.328,252.112,254.24,244.832,1768.26,13.8206,15.2962,8488,8621,8738,8717,8633,8713,8636,=AVERAGE(L10:R10),
2.3,245.392,243.264,248.416,247.184,250.992,252.784,252.448,1740.48,13.5605,15.4034,8897,8943,8901,8847,8644,8753,8737,=AVERAGE(L11:R11),
