Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,38.192,28.56,28.56,28.56,28.56,28.56,28.56,266.784,14.394,15.0139,56929,76644,73694,74485,75033,75597,76174,76720,=AVERAGE(M3:T3),
1.6,211.792,228.48,236.32,223.888,222.432,216.608,219.072,201.712,1760.3,14.394,15.0139,9765,10743,13790,14560,14799,15451,15435,16409,=AVERAGE(M4:T4),
1.7,222.768,226.24,222.88,226.576,228.928,220.64,216.832,231.84,1796.7,14.394,15.0139,9816,10164,10144,10153,9818,10373,10222,10166,=AVERAGE(M5:T5),
1.8,231.504,216.16,222.208,229.488,224.112,230.048,229.6,217.504,1800.62,14.394,15.0139,9703,10030,10433,10423,10287,10263,10083,10440,=AVERAGE(M6:T6),
1.9,228.928,229.264,226.016,227.024,226.464,228.144,226.464,233.632,1825.94,14.394,15.0139,10173,9970,10203,9928,10176,10148,9946,10033,=AVERAGE(M7:T7),
2,224.56,226.24,229.264,221.536,227.808,225.344,225.344,222.992,1803.09,14.2957,15.0676,9414,9623,10311,10034,10256,10212,9944,9540,=AVERAGE(M8:T8),
2.1,225.904,230.384,221.984,235.2,223.552,222.544,225.456,227.36,1812.38,14.0655,15.1842,10336,9680,10141,9958,10194,9961,9940,9713,=AVERAGE(M9:T9),
2.2,228.928,225.792,224.784,221.088,220.08,228.256,220.64,226.576,1796.14,13.8206,15.2962,9580,9755,10364,9970,10459,10000,10002,9660,=AVERAGE(M10:T10),
2.3,219.968,229.824,232.064,224.224,230.72,220.304,217.392,225.232,1799.73,13.5605,15.4034,9661,9875,10150,10046,10006,10383,10489,10028,=AVERAGE(M11:T11),
2.4,227.92,218.848,223.216,222.656,215.6,222.656,230.496,228.704,1790.1,13.2848,15.5056,9950,10183,10009,10132,10174,10393,10140,10439,=AVERAGE(M12:T12),
2.5,223.104,228.032,230.272,223.328,230.608,220.64,226.912,219.968,1802.86,12.9932,15.6027,10077,10194,10008,10060,10134,10053,9764,10043,=AVERAGE(M13:T13),
2.6,231.616,225.232,214.928,227.248,218.736,237.552,222.096,226.016,1803.42,12.6853,15.6945,9892,10300,9998,10473,9878,10125,10300,9722,=AVERAGE(M14:T14),
2.7,216.72,228.256,226.016,220.416,230.496,216.272,227.584,227.92,1793.68,12.3607,15.7808,10217,10006,9954,10045,10064,10174,10141,9655,=AVERAGE(M15:T15),
2.8,223.552,232.4,228.48,230.272,222.32,222.992,223.552,232.4,1815.97,12.019,15.8615,10222,10056,10081,9915,10235,10148,10147,10177,=AVERAGE(M16:T16),
2.9,225.344,224.336,231.504,230.048,228.704,230.496,216.272,216.944,1803.65,11.6597,15.9363,10202,9810,10223,10041,9993,10135,10154,10266,=AVERAGE(M17:T17),
3,228.256,219.632,225.232,225.904,224.448,227.696,227.472,229.488,1808.13,11.2825,16.0051,10109,9962,10095,10043,9824,9951,10350,9580,=AVERAGE(M18:T18),
3.1,226.912,225.12,220.304,224.784,224.672,226.464,218.736,227.136,1794.13,10.887,16.0676,9727,10344,10188,10351,10166,10315,10440,10059,=AVERAGE(M19:T19),
3.2,230.944,227.696,220.192,226.688,234.304,222.88,232.736,221.2,1816.64,10.4728,16.1237,9721,10126,10238,10320,10018,9952,9762,10347,=AVERAGE(M20:T20),
