Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,39.76,28.56,28.56,28.56,182.672,14.394,15.0139,57095,75714,74032,74530,75143,=AVERAGE(J3:N3),
1.6,274.176,286.048,289.744,282.576,271.376,1403.92,14.394,15.0139,6599,7350,10451,10698,11166,=AVERAGE(J4:N4),
1.7,291.088,292.88,293.552,288.736,290.304,1456.56,14.394,15.0139,6387,6417,6426,6465,6490,=AVERAGE(J5:N5),
1.8,291.872,289.632,295.008,291.424,296.352,1464.29,14.394,15.0139,6421,6491,6446,6424,6361,=AVERAGE(J6:N6),
1.9,291.536,292.208,293.776,289.408,287.056,1453.98,14.394,15.0139,6430,6436,6406,6462,6537,=AVERAGE(J7:N7),
2,294.56,290.976,291.536,292.208,293.216,1462.5,14.2957,15.0676,6349,6501,6426,6417,6424,=AVERAGE(J8:N8),
2.1,291.984,291.648,291.2,290.08,295.12,1460.03,14.0655,15.1842,6397,6417,6432,6415,6446,=AVERAGE(J9:N9),
2.2,295.904,292.32,295.68,291.536,288.96,1464.4,13.8206,15.2962,6360,6486,6363,6475,6473,=AVERAGE(J10:N10),
2.3,291.76,291.872,287.168,290.304,294.224,1455.33,13.5605,15.4034,6470,6521,6523,6513,6504,=AVERAGE(J11:N11),
2.4,292.096,290.64,295.344,296.464,288.288,1462.83,13.2848,15.5056,6427,6474,6352,6359,6454,=AVERAGE(J12:N12),
2.5,294.56,290.752,293.664,293.552,290.08,1462.61,12.9932,15.6027,6352,6392,6438,6443,6431,=AVERAGE(J13:N13),
2.6,295.008,292.656,294.112,287.28,292.432,1461.49,12.6853,15.6945,6323,6438,6356,6448,6477,=AVERAGE(J14:N14),
2.7,290.08,293.216,294.336,289.184,290.976,1457.79,12.3607,15.7809,6417,6457,6431,6447,6478,=AVERAGE(J15:N15),
2.8,292.768,293.216,294.224,289.744,291.872,1461.82,12.019,15.8615,6386,6408,6445,6433,6460,=AVERAGE(J16:N16),
2.9,295.456,290.08,293.888,292.208,291.872,1463.5,11.6597,15.9363,6350,6473,6384,6485,6431,=AVERAGE(J17:N17),
3,294.224,292.432,294.224,288.736,292.768,1462.38,11.2825,16.0051,6396,6431,6355,6409,6397,=AVERAGE(J18:N18),
3.1,294.112,293.44,291.424,291.424,290.416,1460.82,10.8871,16.0676,6382,6398,6434,6455,6469,=AVERAGE(J19:N19),
3.2,288.176,292.544,290.192,294.672,294.784,1460.37,10.4728,16.1237,6406,6458,6450,6392,6407,=AVERAGE(J20:N20),
3.3,293.776,291.2,291.76,289.408,291.984,1458.13,10.0394,16.1731,6438,6490,6454,6420,6420,=AVERAGE(J21:N21),
3.4,289.184,295.12,291.312,291.536,296.24,1463.39,9.58645,16.2156,6486,6416,6466,6428,6429,=AVERAGE(J22:N22),
3.5,291.536,288.848,295.232,293.104,291.76,1460.48,9.11348,16.2511,6442,6461,6397,6427,6451,=AVERAGE(J23:N23),
3.6,292.32,296.912,290.08,293.216,295.792,1468.32,8.62005,16.2793,6416,6423,6436,6495,6401,=AVERAGE(J24:N24),
3.7,295.456,296.016,295.904,295.008,296.464,1478.85,8.10581,16.2999,6441,6501,6485,6430,6497,=AVERAGE(J25:N25),
3.8,293.776,287.28,291.984,294.448,288.288,1455.78,7.57026,16.3127,6468,6471,6439,6404,6416,=AVERAGE(J26:N26),
3.9,285.264,292.32,289.968,292.096,297.472,1457.12,7.01302,16.3175,6397,6368,6420,6426,6457,=AVERAGE(J27:N27),
4,292.432,291.76,286.496,293.328,286.944,1450.96,6.43365,16.3141,6347,6424,6428,6413,6400,=AVERAGE(J28:N28),
4.1,287.28,296.24,286.384,282.128,288.96,1440.99,5.8317,16.3021,6327,6446,6341,6356,6337,=AVERAGE(J29:N29),
4.2,26.992,21.28,30.576,33.04,28.224,140.112,7.23403,13.572,8491,7921,8330,8002,8220,=AVERAGE(J30:N30),
4.3,295.904,282.688,277.872,273.056,289.296,1418.82,7.2494,13.572,17528,18608,18856,19350,18043,=AVERAGE(J31:N31),
4.4,289.52,293.328,291.424,287.392,291.648,1453.31,7.98106,13.297,6680,6647,6690,6687,6690,=AVERAGE(J32:N32),
4.5,284.704,277.088,280.56,273.28,277.984,1393.62,8.72294,13.0061,6665,6905,6780,6955,6833,=AVERAGE(J33:N33),
4.6,293.328,295.008,290.528,292.432,292.32,1463.62,9.41411,12.6989,6405,6366,6462,6446,6435,=AVERAGE(J34:N34),
4.7,290.864,291.312,293.888,288.848,289.632,1454.54,10.0992,12.375,6443,6422,6390,6445,6499,=AVERAGE(J35:N35),
4.8,293.104,294.56,290.192,291.536,292.544,1461.94,10.7627,12.034,6372,6413,6457,6466,6396,=AVERAGE(J36:N36),
4.9,294,292.656,291.312,293.328,289.968,1461.26,11.4041,11.6755,6394,6426,6449,6392,6472,=AVERAGE(J37:N37),
5,293.216,294.784,291.424,291.424,289.744,1460.59,12.0229,11.2991,6350,6421,6407,6407,6430,=AVERAGE(J38:N38),
5.1,290.416,289.968,290.976,293.328,294.336,1459.02,12.6187,10.9044,6479,6509,6435,6472,6469,=AVERAGE(J39:N39),
5.2,294.112,293.776,289.296,292.992,291.2,1461.38,13.1911,10.491,6382,6447,6502,6398,6460,=AVERAGE(J40:N40),
5.3,289.856,290.64,290.864,290.864,293.888,1456.11,13.7397,10.0585,6449,6478,6436,6389,6430,=AVERAGE(J41:N41),
5.4,290.304,293.552,291.312,292.432,289.296,1456.9,14.264,9.60634,6420,6414,6441,6431,6460,=AVERAGE(J42:N42),
5.5,295.12,290.64,292.992,296.352,291.648,1466.75,14.7636,9.1342,6399,6413,6413,6329,6433,=AVERAGE(J43:N43),
5.6,290.416,293.104,289.184,292.432,297.808,1462.94,15.2382,8.64169,6441,6426,6413,6441,6335,=AVERAGE(J44:N44),
5.7,291.088,291.984,290.192,294.336,290.752,1458.35,15.6874,8.12835,6416,6435,6509,6374,6488,=AVERAGE(J45:N45),
5.8,289.632,292.32,293.664,296.128,291.872,1463.62,16.1108,7.59376,6387,6408,6449,6387,6380,=AVERAGE(J46:N46),
5.9,292.992,293.776,292.992,290.528,289.296,1459.58,16.5081,7.03746,6454,6426,6422,6432,6518,=AVERAGE(J47:N47),
6,290.192,292.32,294.112,296.576,290.864,1464.06,16.8791,6.45901,6427,6441,6398,6330,6455,=AVERAGE(J48:N48),
6.1,21.504,21.952,21.28,22.176,25.76,112.672,18.4098,5.80459,6304,6370,6348,6385,6473,=AVERAGE(J49:N49),
6.2,253.232,239.232,246.624,231.168,227.92,1198.18,17.8145,7.67851,21643,23128,22361,23973,24470,=AVERAGE(J50:N50),
6.3,262.304,258.832,250.992,240.016,244.048,1256.19,17.5229,8.41369,7239,7407,7776,8432,8043,=AVERAGE(J51:N51),
6.4,293.888,291.648,290.528,292.096,293.328,1461.49,17.2041,9.12838,6440,6408,6404,6445,6359,=AVERAGE(J52:N52),
6.5,293.888,289.072,294.224,288.4,290.64,1456.22,16.8582,9.82218,6360,6559,6427,6447,6455,=AVERAGE(J53:N53),
6.6,291.312,294.224,291.424,293.552,287.728,1458.24,16.4858,10.4945,6467,6397,6483,6427,6511,=AVERAGE(J54:N54),
6.7,290.64,295.456,289.408,292.544,294.336,1462.38,16.0869,11.145,6437,6416,6448,6440,6449,=AVERAGE(J55:N55),
6.8,290.64,288.512,294.896,293.44,291.312,1458.8,15.662,11.773,6461,6468,6381,6410,6459,=AVERAGE(J56:N56),
6.9,292.544,292.432,294.224,290.08,297.584,1466.86,15.2113,12.3783,6387,6397,6399,6473,6395,=AVERAGE(J57:N57),
7,291.2,292.32,289.52,289.968,293.216,1456.22,14.7353,12.9603,6409,6420,6410,6392,6403,=AVERAGE(J58:N58),
7.1,290.528,293.552,289.408,292.32,293.44,1459.25,14.2342,13.5187,6436,6502,6490,6475,6427,=AVERAGE(J59:N59),
7.2,291.872,295.68,291.2,293.104,291.76,1463.62,13.7085,14.0529,6415,6375,6470,6451,6505,=AVERAGE(J60:N60),
7.3,291.76,287.504,291.424,293.104,296.576,1460.37,13.1585,14.5626,6446,6495,6447,6425,6381,=AVERAGE(J61:N61),
7.4,289.632,293.552,293.104,289.632,293.328,1459.25,12.5847,15.0475,6420,6430,6427,6390,6458,=AVERAGE(J62:N62),
7.5,295.568,291.984,289.184,290.864,291.648,1459.25,11.9876,15.5071,6353,6402,6393,6426,6488,=AVERAGE(J63:N63),
7.6,289.856,290.528,291.984,294.896,290.864,1458.13,11.3674,15.9411,6494,6493,6435,6411,6464,=AVERAGE(J64:N64),
7.7,292.544,295.456,293.216,290.192,294.672,1466.08,10.7247,16.3491,6421,6424,6475,6436,6391,=AVERAGE(J65:N65),
7.8,292.544,294.56,291.312,290.528,296.688,1465.63,10.06,16.7309,6462,6400,6451,6476,6432,=AVERAGE(J66:N66),
7.9,293.44,294.224,294.112,293.44,292.096,1467.31,9.37368,17.086,6446,6438,6376,6400,6523,=AVERAGE(J67:N67),
8,297.024,294.336,295.456,296.688,297.584,1481.09,8.66629,17.4143,6372,6481,6481,6509,6516,=AVERAGE(J68:N68),
8.1,287.392,295.12,291.088,290.192,287.728,1451.52,7.9382,17.7156,6397,6401,6391,6479,6479,=AVERAGE(J69:N69),
8.2,291.088,286.832,293.776,289.296,290.976,1451.97,7.18999,17.9894,6386,6429,6312,6328,6337,=AVERAGE(J70:N70),
8.3,254.8,242.704,240.912,247.408,245.952,1231.78,6.42215,18.2356,7569,8203,8604,7732,8055,=AVERAGE(J71:N71),
8.4,1.792,11.984,4.256,8.176,0.336,26.544,7.03269,16.5113,6973,8635,7031,9386,7055,=AVERAGE(J72:N72),
8.5,294.896,272.384,282.576,276.752,289.072,1415.68,7.58921,16.1142,18706,20276,19575,19959,19174,=AVERAGE(J73:N73),
