Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
6.6,297.92,297.248,296.912,892.08,16.4858,10.4945,5523,5549,5561,=AVERAGE(H54:J54),
6.7,297.584,296.912,296.576,891.072,16.0869,11.145,5574,5550,5563,=AVERAGE(H55:J55),
6.8,296.912,296.24,297.584,890.736,15.662,11.773,5529,5554,5523,=AVERAGE(H56:J56),
6.9,296.688,298.032,296.576,891.296,15.2113,12.3783,5537,5569,5576,=AVERAGE(H57:J57),
7,296.352,297.92,295.904,890.176,14.7352,12.9603,5548,5528,5534,=AVERAGE(H58:J58),
7.1,296.912,297.36,298.144,892.416,14.2342,13.5186,5565,5539,5554,=AVERAGE(H59:J59),
7.2,297.808,295.904,296.912,890.624,13.7085,14.0529,5532,5550,5512,=AVERAGE(H60:J60),
7.3,296.128,299.6,297.584,893.312,13.1585,14.5627,5545,5526,5586,=AVERAGE(H61:J61),
7.4,296.352,296.128,298.032,890.512,12.5848,15.0475,5512,5535,5498,=AVERAGE(H62:J62),
7.5,296.128,297.136,297.248,890.512,11.9875,15.5071,5591,5561,5572,=AVERAGE(H63:J63),
7.6,297.696,295.232,298.144,891.072,11.3674,15.9411,5508,5523,5543,=AVERAGE(H64:J64),
7.7,296.464,298.816,296.576,891.856,10.7247,16.3491,5590,5560,5565,=AVERAGE(H65:J65),
7.8,295.904,295.568,298.144,889.616,10.06,16.7308,5561,5521,5540,=AVERAGE(H66:J66),
7.9,297.36,296.688,297.696,891.744,9.37372,17.086,5537,5555,5508,=AVERAGE(H67:J67),
8,299.488,300.048,300.048,899.584,8.66629,17.4144,5515,5536,5547,=AVERAGE(H68:J68),
8.1,298.368,296.464,298.816,893.648,7.93823,17.7155,5546,5561,5515,=AVERAGE(H69:J69),
8.2,297.472,298.592,297.584,893.648,7.19001,17.9894,5518,5541,5611,=AVERAGE(H70:J70),
8.3,296.912,298.032,295.568,890.512,6.4222,18.2356,5555,5513,5517,=AVERAGE(H71:J71),
8.4,19.152,20.16,20.16,59.472,7.03269,16.5113,5315,6340,5394,=AVERAGE(H72:J72),
8.5,297.36,285.152,291.088,873.6,7.58918,16.1142,16856,17719,17293,=AVERAGE(H73:J73),
8.6,296.24,298.928,299.6,894.768,7.60013,16.1142,5608,5576,5518,=AVERAGE(H74:J74),
8.7,296.464,295.568,297.696,889.728,8.12397,15.691,5515,5537,5549,=AVERAGE(H75:J75),
8.8,296.912,297.92,297.248,892.08,8.6375,15.242,5557,5517,5589,=AVERAGE(H76:J76),
8.9,296.8,298.704,297.248,892.752,9.13019,14.7676,5531,5561,5493,=AVERAGE(H77:J77),
9,296.912,298.368,296.8,892.08,9.60246,14.2682,5576,5534,5534,=AVERAGE(H78:J78),
9.1,296.464,297.472,296.688,890.624,10.0548,13.7442,5551,5505,5580,=AVERAGE(H79:J79),
9.2,296.24,296.576,298.032,890.848,10.4875,13.1958,5526,5549,5560,=AVERAGE(H80:J80),
9.3,297.024,298.928,296.128,892.08,10.9011,12.6236,5578,5532,5530,=AVERAGE(H81:J81),
9.4,296.24,296.24,298.368,890.848,11.2959,12.028,5479,5575,5587,=AVERAGE(H82:J82),
9.5,296.24,297.584,296.128,889.952,11.6725,11.4093,5607,5557,5559,=AVERAGE(H83:J83),
9.6,297.472,296.464,298.928,892.864,12.0311,10.7681,5514,5532,5469,=AVERAGE(H84:J84),
9.7,296.576,296.688,298.368,891.632,12.3722,10.1048,5567,5510,5520,=AVERAGE(H85:J85),
9.8,297.136,296.24,297.808,891.184,12.6963,9.41996,5549,5566,5575,=AVERAGE(H86:J86),
9.9,296.688,297.36,296.352,890.4,13.0036,8.71391,5528,5549,5551,=AVERAGE(H87:J87),
10,297.584,297.584,298.704,893.872,13.2946,7.9872,5510,5530,5538,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
