Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,48.272,28.56,28.56,162.624,14.394,15.0139,57080,66611,73602,74507,=AVERAGE(I3:L3),
1.6,280.224,283.248,294.896,285.376,1143.74,14.394,15.0139,6032,6260,9885,10219,=AVERAGE(I4:L4),
1.7,295.792,297.136,294,294.336,1181.26,14.394,15.0139,5820,5812,5858,5848,=AVERAGE(I5:L5),
1.8,297.696,297.472,293.216,293.776,1182.16,14.394,15.0139,5818,5801,5868,5850,=AVERAGE(I6:L6),
1.9,293.552,295.232,296.688,293.104,1178.58,14.394,15.0139,5848,5830,5835,5866,=AVERAGE(I7:L7),
2,294.784,297.808,291.312,294.896,1178.8,14.2957,15.0676,5853,5821,5884,5854,=AVERAGE(I8:L8),
2.1,295.568,296.8,296.016,294.224,1182.61,14.0656,15.1842,5830,5824,5852,5829,=AVERAGE(I9:L9),
2.2,295.008,295.456,292.432,294.784,1177.68,13.8206,15.2962,5843,5837,5857,5849,=AVERAGE(I10:L10),
2.3,297.36,293.552,297.696,295.456,1184.06,13.5605,15.4034,5794,5844,5816,5825,=AVERAGE(I11:L11),
2.4,295.456,293.776,293.888,295.12,1178.24,13.2848,15.5056,5837,5846,5850,5813,=AVERAGE(I12:L12),
2.5,296.8,295.232,294.336,297.136,1183.5,12.9932,15.6027,5835,5844,5857,5796,=AVERAGE(I13:L13),
2.6,295.456,294.336,292.432,296.464,1178.69,12.6853,15.6945,5813,5833,5876,5830,=AVERAGE(I14:L14),
2.7,296.128,296.352,293.888,296.128,1182.5,12.3607,15.7808,5851,5839,5855,5799,=AVERAGE(I15:L15),
2.8,295.456,296.128,294.784,293.104,1179.47,12.019,15.8615,5848,5818,5857,5842,=AVERAGE(I16:L16),
2.9,295.456,294.672,297.584,295.12,1182.83,11.6597,15.9363,5823,5865,5828,5852,=AVERAGE(I17:L17),
3,294.784,295.12,296.464,294.336,1180.7,11.2825,16.0051,5833,5836,5840,5840,=AVERAGE(I18:L18),
3.1,297.248,294.224,293.104,296.912,1181.49,10.8871,16.0676,5841,5868,5843,5808,=AVERAGE(I19:L19),
3.2,292.88,293.888,297.584,295.68,1180.03,10.4728,16.1237,5853,5839,5850,5847,=AVERAGE(I20:L20),
3.3,295.904,294.56,295.008,293.104,1178.58,10.0394,16.1731,5825,5839,5839,5836,=AVERAGE(I21:L21),
3.4,297.136,295.12,293.888,294.112,1180.26,9.58645,16.2156,5800,5831,5862,5826,=AVERAGE(I22:L22),
3.5,293.44,294.336,295.344,295.792,1178.91,9.1135,16.2511,5852,5851,5825,5825,=AVERAGE(I23:L23),
3.6,294.224,294.56,296.912,293.552,1179.25,8.62006,16.2793,5846,5799,5812,5848,=AVERAGE(I24:L24),
3.7,298.592,297.808,297.92,298.032,1192.35,8.10584,16.2999,5829,5863,5891,5849,=AVERAGE(I25:L25),
3.8,299.152,298.368,294.896,297.808,1190.22,7.57027,16.3127,5832,5799,5844,5826,=AVERAGE(I26:L26),
3.9,293.776,298.032,296.24,294.336,1182.38,7.01303,16.3175,5832,5850,5829,5824,=AVERAGE(I27:L27),
4,0.224,27.888,0.336,38.192,66.64,6.43368,16.3141,6252,97654,6289,94520,=AVERAGE(I28:L28),
4.1,290.752,275.856,291.76,264.88,1123.25,5.83174,16.3021,17981,9098,18262,5780,=AVERAGE(I29:L29),
