Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,50.064,28.56,28.56,164.416,14.394,15.0139,57351,64593,73913,74422,=AVERAGE(I3:L3),
1.6,279.104,279.552,295.456,285.152,1139.26,14.394,15.0139,6037,6169,9857,10217,=AVERAGE(I4:L4),
1.7,299.264,296.576,294.784,295.008,1185.63,14.394,15.0139,5806,5814,5814,5822,=AVERAGE(I5:L5),
1.8,292.88,296.688,299.04,292.992,1181.6,14.394,15.0139,5860,5825,5808,5858,=AVERAGE(I6:L6),
1.9,294.224,296.24,297.584,295.344,1183.39,14.394,15.0139,5836,5788,5777,5805,=AVERAGE(I7:L7),
2,295.68,298.48,293.104,294.112,1181.38,14.2957,15.0676,5816,5809,5839,5834,=AVERAGE(I8:L8),
2.1,294.672,292.992,296.464,293.888,1178.02,14.0656,15.1842,5841,5843,5834,5851,=AVERAGE(I9:L9),
2.2,295.008,293.888,296.24,295.568,1180.7,13.8206,15.2962,5846,5820,5830,5808,=AVERAGE(I10:L10),
2.3,294.448,296.128,296.24,293.888,1180.7,13.5605,15.4034,5848,5794,5813,5837,=AVERAGE(I11:L11),
2.4,293.776,294.112,295.008,295.904,1178.8,13.2848,15.5056,5847,5844,5839,5829,=AVERAGE(I12:L12),
2.5,296.016,298.144,295.68,294.112,1183.95,12.9932,15.6027,5829,5791,5822,5833,=AVERAGE(I13:L13),
2.6,294,296.352,294.224,296.128,1180.7,12.6853,15.6945,5846,5820,5843,5834,=AVERAGE(I14:L14),
2.7,294.56,295.008,294.336,295.792,1179.7,12.3607,15.7808,5840,5840,5842,5842,=AVERAGE(I15:L15),
2.8,298.144,293.104,293.104,296.128,1180.48,12.019,15.8615,5805,5845,5856,5824,=AVERAGE(I16:L16),
