Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,40.656,97.888,16.1833,10.8819,57164,74862,=AVERAGE(G3:H3),
1.6,284.032,293.552,577.584,16.1833,10.8819,5619,6302,=AVERAGE(G4:H4),
1.7,298.704,298.368,597.072,16.1833,10.8819,5379,5375,=AVERAGE(G5:H5),
1.8,297.92,298.816,596.736,16.1833,10.8819,5379,5381,=AVERAGE(G6:H6),
1.9,298.256,298.816,597.072,16.1833,10.8819,5383,5372,=AVERAGE(G7:H7),
2,298.704,298.592,597.296,16.3097,11.7277,5382,5380,=AVERAGE(G8:H8),
2.1,298.704,299.264,597.968,15.9825,13.4634,5379,5374,=AVERAGE(G9:H9),
2.2,298.592,298.816,597.408,14.5862,14.9015,5384,5384,=AVERAGE(G10:H10),
2.3,299.04,298.032,597.072,11.7921,15.9099,5372,5377,=AVERAGE(G11:H11),
2.4,260.848,259.28,520.128,6.59847,16.3159,5398,5391,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,214.704,207.424,422.128,16.9437,6.3584,24541,25645,=AVERAGE(G14:H14),
2.7,196.112,190.288,386.4,18.0955,6.87199,16684,17589,=AVERAGE(G15:H15),
2.8,224.112,222.32,446.432,6.77921,18.1256,5385,5395,=AVERAGE(G16:H16),
2.9,0,0,0,6.39803,16.9157,0,0,=AVERAGE(G17:H17),
3,209.216,201.712,410.928,13.742,6.74581,29526,30836,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,294,288.512,582.512,13.8152,15.7739,20205,20834,=AVERAGE(G20:H20),
3.3,298.592,298.704,597.296,12.0224,16.3173,5374,5388,=AVERAGE(G21:H21),
3.4,298.704,297.92,596.624,11.8398,16.315,5377,5374,=AVERAGE(G22:H22),
3.5,298.704,299.824,598.528,11.6551,16.3046,5380,5376,=AVERAGE(G23:H23),
3.6,297.92,298.144,596.064,11.4685,16.2864,5389,5377,=AVERAGE(G24:H24),
3.7,299.824,298.256,598.08,11.28,16.2605,5371,5385,=AVERAGE(G25:H25),
3.8,299.712,300.272,599.984,11.2554,16.2566,5379,5386,=AVERAGE(G26:H26),
3.9,298.816,298.368,597.184,11.2554,16.2566,5389,5367,=AVERAGE(G27:H27),
4,297.92,299.264,597.184,11.2554,16.2566,5377,5379,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
