Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,40.88,28.56,28.56,28.56,28.56,28.56,28.56,269.472,14.394,15.0139,57292,74623,73811,74455,75003,75602,76139,76693,=AVERAGE(M3:T3),
1.6,211.344,228.816,230.384,222.656,230.496,218.4,212.576,200.816,1755.49,14.394,15.0139,9456,10051,14166,14357,14563,15618,15568,16595,=AVERAGE(M4:T4),
1.7,219.968,223.552,229.6,234.752,220.416,225.008,222.768,230.944,1807.01,14.394,15.0139,9651,10258,9703,9752,9752,10076,9564,9930,=AVERAGE(M5:T5),
1.8,227.472,227.136,220.304,223.664,223.552,228.816,229.264,227.136,1807.34,14.394,15.0139,10083,9911,9889,9741,9524,9813,9940,9855,=AVERAGE(M6:T6),
1.9,224.336,216.16,231.504,218.96,232.512,218.736,221.088,220.976,1784.27,14.394,15.0139,9820,10612,10147,10222,9960,10150,10112,10066,=AVERAGE(M7:T7),
2,232.064,230.16,224,227.808,222.656,223.776,219.968,229.936,1810.37,14.2957,15.0676,9898,10216,10110,10284,9743,10263,10369,9561,=AVERAGE(M8:T8),
2.1,228.816,223.888,228.816,227.248,223.552,231.056,225.904,223.44,1812.72,14.0656,15.1842,10220,10127,10108,9695,9923,10188,10085,10261,=AVERAGE(M9:T9),
2.2,219.744,227.584,227.024,222.992,224.56,223.664,222.208,227.696,1795.47,13.8206,15.2962,10308,10160,9614,9919,10218,10142,10254,9885,=AVERAGE(M10:T10),
2.3,219.744,217.504,228.816,230.944,227.248,219.968,232.176,226.464,1802.86,13.5605,15.4034,10172,10052,9565,10094,10075,9904,10025,9817,=AVERAGE(M11:T11),
2.4,234.976,227.808,221.424,220.08,222.32,232.736,218.624,220.304,1798.27,13.2848,15.5056,9677,9885,10061,10090,9944,9912,9671,9970,=AVERAGE(M12:T12),
2.5,225.008,222.88,231.504,222.88,238.112,226.576,221.424,230.944,1819.33,12.9932,15.6027,9889,10073,10202,10053,9896,9862,10068,9676,=AVERAGE(M13:T13),
2.6,227.472,224.112,214.032,223.328,218.4,221.76,232.624,232.4,1794.13,12.6853,15.6945,9908,10221,9363,10118,9839,9735,9875,9894,=AVERAGE(M14:T14),
2.7,218.288,230.72,238.896,224,215.712,229.824,220.304,218.4,1796.14,12.3607,15.7808,9669,10228,10190,9681,10008,10306,10384,9810,=AVERAGE(M15:T15),
2.8,231.952,219.184,217.28,230.832,224.448,221.424,230.048,228.256,1803.42,12.019,15.8615,10012,10232,10120,10385,10054,9953,10141,10087,=AVERAGE(M16:T16),
2.9,213.472,234.192,227.808,221.088,231.504,235.312,228.48,233.072,1824.93,11.6597,15.9363,9965,10021,10068,9989,10354,9883,10154,10240,=AVERAGE(M17:T17),
3,233.52,219.072,229.152,236.656,223.216,213.92,223.328,215.824,1794.69,11.2825,16.0051,10027,9988,10093,10120,10071,10112,10181,10082,=AVERAGE(M18:T18),
3.1,227.024,234.304,221.088,223.328,226.128,226.016,228.592,227.472,1813.95,10.887,16.0676,10163,10035,10169,9626,10025,10113,9995,10017,=AVERAGE(M19:T19),
3.2,229.264,219.072,227.696,219.52,230.832,230.72,228.256,225.232,1810.59,10.4728,16.1237,9813,10162,10046,9756,9642,10028,9855,10103,=AVERAGE(M20:T20),
3.3,225.568,226.352,227.136,227.248,222.096,223.888,220.752,228.704,1801.74,10.0394,16.1731,10516,10106,10326,10108,10034,10119,10580,10295,=AVERAGE(M21:T21),
3.4,222.656,225.12,227.584,225.68,226.8,224.336,229.824,225.456,1807.46,9.58644,16.2156,10094,10101,10192,10229,9938,10138,9720,9774,=AVERAGE(M22:T22),
3.5,220.304,227.696,225.904,226.128,226.688,231.056,220.976,224.448,1803.2,9.11346,16.2511,10097,9999,9714,9923,9882,10285,9947,9948,=AVERAGE(M23:T23),
3.6,228.48,219.408,224,226.576,230.496,221.424,223.216,218.288,1791.89,8.62006,16.2793,10318,9919,9913,9979,10213,9852,10172,9916,=AVERAGE(M24:T24),
3.7,225.008,228.928,221.872,217.616,214.032,216.608,236.992,230.72,1791.78,8.10581,16.2999,9978,9966,9504,9847,9799,9819,10026,9822,=AVERAGE(M25:T25),
3.8,223.216,207.648,227.584,226.352,230.16,232.4,215.936,229.04,1792.34,7.57026,16.3127,9664,9555,9506,9535,10013,10093,9752,9740,=AVERAGE(M26:T26),
3.9,231.392,234.752,220.08,217.84,230.944,211.12,225.792,213.136,1785.06,7.01303,16.3175,9762,10404,9928,9806,9898,9936,10076,9905,=AVERAGE(M27:T27),
4,221.984,218.848,240.352,229.264,214.704,229.824,221.312,224.784,1801.07,6.43365,16.3141,9644,10116,10215,10007,9589,10061,9790,10389,=AVERAGE(M28:T28),
