Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
5.8,251.328,246.96,240.8,249.76,246.064,251.776,256.816,1743.5,16.1108,7.59373,8546,8799,8862,8614,8797,8282,8684,=AVERAGE(L46:R46),
5.9,258.944,248.08,250.88,248.976,251.776,246.064,245.168,1749.89,16.5081,7.03744,8866,8823,8688,8403,8657,9121,8880,=AVERAGE(L47:R47),
6,245.616,253.792,253.792,249.984,246.848,242.816,243.6,1736.45,16.8791,6.45901,8693,8421,8450,8715,8525,8882,8720,=AVERAGE(L48:R48),
6.1,14.896,26.096,25.424,14.448,24.08,27.328,25.984,158.256,18.4098,5.80563,9221,8804,9256,9317,9266,8922,9337,=AVERAGE(L49:R49),
6.2,217.952,193.2,183.904,208.88,207.76,198.8,191.856,1402.35,17.8145,7.67853,25978,29102,31295,27038,27541,28317,29931,=AVERAGE(L50:R50),
6.3,226.912,203.392,210.224,222.544,213.36,206.304,217.952,1500.69,17.5229,8.4137,9545,10865,10705,9698,10086,11043,10161,=AVERAGE(L51:R51),
6.4,256.928,252.224,250.096,250.096,249.984,248.08,245.504,1752.91,17.2041,9.12839,8446,8755,8655,8666,8396,8605,8559,=AVERAGE(L52:R52),
6.5,245.616,246.064,247.968,245.84,253.568,250.432,252,1741.49,16.8582,9.82213,8348,9039,8508,8607,8644,8616,8540,=AVERAGE(L53:R53),
6.6,250.208,249.648,250.208,252.896,247.968,250.544,246.064,1747.54,16.4858,10.4945,8762,8584,8911,8352,8927,8621,8613,=AVERAGE(L54:R54),
6.7,253.008,249.088,252.336,251.552,247.072,247.856,253.008,1753.92,16.0869,11.145,8592,8642,8691,8739,8848,8468,8404,=AVERAGE(L55:R55),
6.8,243.712,246.4,243.6,243.824,243.712,245.28,251.216,1717.74,15.662,11.773,8888,8648,8728,8990,9019,8307,8345,=AVERAGE(L56:R56),
6.9,245.504,252.336,251.328,251.664,247.52,250.32,248.752,1747.42,15.2113,12.3783,8659,8583,8670,8523,8902,8850,8594,=AVERAGE(L57:R57),
7,255.36,248.08,239.456,246.848,242.144,254.688,252,1738.58,14.7353,12.9603,8659,8478,8757,8730,8375,8731,8621,=AVERAGE(L58:R58),
7.1,244.048,250.32,252.784,252.784,254.464,241.36,242.704,1738.46,14.2342,13.5187,8372,8288,8345,8188,8546,8376,8769,=AVERAGE(L59:R59),
7.2,250.656,252.784,257.712,249.2,247.744,245.392,249.424,1752.91,13.7085,14.0529,8965,8743,8854,8558,8871,8520,8762,=AVERAGE(L60:R60),
7.3,256.368,248.864,244.16,249.648,244.944,250.32,246.96,1741.26,13.1585,14.5627,8412,8762,8795,8637,8785,9058,9008,=AVERAGE(L61:R61),
7.4,247.408,250.432,245.392,248.528,249.648,245.952,251.888,1739.25,12.5847,15.0475,8859,8970,8948,8946,9001,8862,9000,=AVERAGE(L62:R62),
7.5,250.208,248.08,251.104,254.8,247.52,250.32,246.288,1748.32,11.9875,15.5071,8557,8833,8769,8884,8748,8736,9029,=AVERAGE(L63:R63),
7.6,253.12,251.44,251.664,249.312,255.472,252.336,253.232,1766.58,11.3674,15.9411,8422,8411,8572,8557,8516,8368,8331,=AVERAGE(L64:R64),
7.7,254.912,249.76,252.672,253.792,245.056,247.968,254.8,1758.96,10.7247,16.3491,8809,8909,8782,8837,8993,9031,8416,=AVERAGE(L65:R65),
7.8,251.552,252,249.872,249.984,248.976,252.56,249.2,1754.14,10.06,16.7309,8662,8837,8874,8626,8986,8905,8356,=AVERAGE(L66:R66),
7.9,243.712,247.408,245.616,248.976,246.176,242.256,249.424,1723.57,9.37366,17.0861,8746,8372,8470,8658,8591,8419,8383,=AVERAGE(L67:R67),
8,243.264,249.088,245.504,238.896,250.88,253.232,243.04,1723.9,8.66624,17.4144,8856,8725,8950,8931,8955,8802,8772,=AVERAGE(L68:R68),
8.1,251.328,243.264,256.816,255.584,244.272,245.504,247.968,1744.74,7.93817,17.7156,8921,8755,8893,9009,8734,8439,8829,=AVERAGE(L69:R69),
8.2,247.296,243.488,244.16,237.44,248.08,244.384,238.448,1703.3,7.18998,17.9894,8574,8605,8521,8628,8724,8867,8652,=AVERAGE(L70:R70),
8.3,255.92,251.216,243.6,246.288,244.16,245.504,258.944,1745.63,6.42217,18.2356,8641,8736,8560,8500,8559,8519,8626,=AVERAGE(L71:R71),
8.4,0,22.736,21.056,25.2,31.024,14,19.6,133.616,7.03269,16.5113,0,10765,10918,10658,11473,11715,11048,=AVERAGE(L72:R72),
8.5,260.176,247.52,240.688,239.232,224.56,252.336,232.064,1696.58,7.58918,16.1142,21837,22488,22938,23093,24494,22038,23934,=AVERAGE(L73:R73),
8.6,232.736,211.12,216.272,220.864,212.912,212.576,219.184,1525.66,7.65474,16.1142,9471,10716,10492,9859,10909,10598,10117,=AVERAGE(L74:R74),
8.7,247.408,241.584,252.784,247.632,251.104,248.64,248.864,1738.02,8.13465,15.691,8774,8889,8753,8795,8760,8755,8692,=AVERAGE(L75:R75),
8.8,244.72,250.544,245.504,252.896,249.76,253.232,252.112,1748.77,8.63753,15.242,8746,8824,8704,8513,8384,8472,8539,=AVERAGE(L76:R76),
8.9,250.32,245.616,248.64,250.992,250.656,250.32,251.888,1748.43,9.13021,14.7676,8671,8790,8620,8546,8495,8849,8648,=AVERAGE(L77:R77),
9,257.6,248.528,247.968,248.864,252,250.992,244.72,1750.67,9.6025,14.2682,8741,8851,8736,8725,8683,8475,8815,=AVERAGE(L78:R78),
9.1,240.24,253.232,257.376,248.304,240.016,251.664,247.184,1738.02,10.0548,13.7441,8746,8701,8673,8555,8994,8808,8436,=AVERAGE(L79:R79),
9.2,250.768,247.744,248.64,254.352,247.296,247.184,255.36,1751.34,10.4875,13.1958,8536,8811,8545,8624,8550,8404,8441,=AVERAGE(L80:R80),
9.3,248.752,256.256,249.2,247.52,248.976,248.528,243.712,1742.94,10.9011,12.6236,8505,8669,8671,8878,8680,8454,8588,=AVERAGE(L81:R81),
9.4,249.872,245.616,242.48,247.968,252.672,250.88,249.2,1738.69,11.2959,12.0279,8789,8458,8859,8786,8521,8436,8660,=AVERAGE(L82:R82),
9.5,247.408,259.168,252.56,250.992,248.64,249.2,254.688,1762.66,11.6725,11.4093,8611,8781,8414,8395,8863,8478,8881,=AVERAGE(L83:R83),
9.6,252.672,249.088,253.344,255.248,247.408,254.576,247.52,1759.86,12.0311,10.7681,8762,8736,8312,8613,8688,8549,8926,=AVERAGE(L84:R84),
9.7,252.336,241.472,253.792,251.104,247.856,246.4,249.76,1742.72,12.3722,10.1049,8667,8858,8826,8499,8828,8415,8838,=AVERAGE(L85:R85),
9.8,247.072,250.88,240.576,249.536,246.512,254.688,246.064,1735.33,12.6963,9.41991,8634,8707,8694,8469,8889,8501,8652,=AVERAGE(L86:R86),
9.9,248.864,242.816,258.384,247.856,253.904,249.424,254.128,1755.38,13.0036,8.71388,8540,8748,8571,8845,8495,8860,8499,=AVERAGE(L87:R87),
10,251.216,246.736,241.024,249.872,248.304,246.512,246.288,1729.95,13.2946,7.98714,8853,8991,8910,8673,8532,8592,8610,=AVERAGE(L88:R88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(I7:I88)
