Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,39.2,28.56,28.56,28.56,28.56,210.672,16.1833,10.8819,59029,64184,73890,74454,76877,77394,=AVERAGE(K3:P3),
1.6,120.624,137.536,315.056,307.216,394.8,375.76,1650.99,16.1833,10.8819,12465,18222,18407,19342,18015,19073,=AVERAGE(K4:P4),
1.7,99.456,100.688,300.608,297.92,453.824,449.344,1701.84,16.1833,10.8819,7309,7507,7723,7823,7964,8080,=AVERAGE(K5:P5),
1.8,100.016,99.232,303.632,301.84,441.616,459.312,1705.65,16.1833,10.8819,7481,7326,7762,7686,7985,8057,=AVERAGE(K6:P6),
1.9,100.464,99.904,295.792,299.936,448.896,439.488,1684.48,16.1833,10.8819,7412,7434,7659,7660,7991,7976,=AVERAGE(K7:P7),
2,101.248,100.352,299.712,300.608,446.88,450.016,1698.82,16.3097,11.7278,7515,7402,7494,7740,8009,7962,=AVERAGE(K8:P8),
2.1,99.456,99.456,300.608,298.816,452.816,453.264,1704.42,15.9825,13.4636,7316,7397,7804,7717,7848,7881,=AVERAGE(K9:P9),
2.2,98.448,99.568,300.832,298.48,445.088,454.832,1697.25,14.5863,14.9016,7357,7485,7587,7807,8067,8035,=AVERAGE(K10:P10),
2.3,101.584,101.584,299.152,304.528,449.568,447.104,1703.52,11.7919,15.9099,7474,7490,7843,7557,7830,7817,=AVERAGE(K11:P11),
2.4,89.264,91.84,272.944,266.672,413.728,408.352,1542.8,6.59788,16.3159,7585,7565,7850,7708,8076,8013,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,110.544,104.16,202.944,203.952,248.864,254.352,1124.82,16.9444,6.35818,63414,69257,45330,44562,39628,38732,=AVERAGE(K14:P14),
2.7,112.448,103.488,186.032,205.408,258.272,266.224,1131.87,18.0955,6.87199,26255,32662,28558,25566,23077,22445,=AVERAGE(K15:P15),
2.8,74.704,75.712,221.76,224.336,293.776,277.872,1168.16,6.77793,18.1253,8450,8820,9482,9387,9824,10390,=AVERAGE(K16:P16),
2.9,114.016,106.176,181.44,185.136,269.808,258.16,1114.74,6.39803,16.9157,25469,30447,28614,28060,21593,22618,=AVERAGE(K17:P17),
3,82.656,86.016,236.88,231.504,328.272,339.584,1304.91,13.7425,6.74597,8715,8897,9874,10275,9713,9681,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,145.936,137.088,283.248,298.704,396.368,418.32,1679.66,13.8148,15.7739,49352,53009,34455,32274,26980,25547,=AVERAGE(K20:P20),
3.3,100.24,100.352,297.696,300.944,454.272,442.848,1696.35,12.0224,16.3173,7377,7265,7509,7551,8187,8186,=AVERAGE(K21:P21),
3.4,100.016,100.24,300.272,300.608,449.12,458.08,1708.34,11.8397,16.315,7349,7515,7847,7842,8100,8032,=AVERAGE(K22:P22),
3.5,100.576,101.024,301.728,299.936,455.28,444.08,1702.62,11.6551,16.3046,7255,7311,7696,7654,7828,7846,=AVERAGE(K23:P23),
3.6,99.904,99.456,297.92,299.376,448.784,452.592,1698.03,11.4685,16.2864,7310,7435,7548,7661,7975,8122,=AVERAGE(K24:P24),
3.7,98,97.776,293.104,295.904,459.088,441.504,1685.38,11.28,16.2605,7414,7232,7738,7583,7902,7802,=AVERAGE(K25:P25),
3.8,102.144,102.144,299.152,293.104,430.528,461.328,1688.4,11.2554,16.2566,7341,7282,7769,7551,7880,7926,=AVERAGE(K26:P26),
3.9,99.792,100.016,300.272,300.496,449.232,453.712,1703.52,11.2554,16.2566,7329,7439,7703,7619,7908,7997,=AVERAGE(K27:P27),
4,100.24,100.016,301.168,295.904,437.024,434.336,1668.69,11.2554,16.2566,7294,7309,7760,7576,7892,8018,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
