Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.312,28.56,28.56,28.56,28.56,28.56,239.344,14.394,15.0139,57458,75726,74009,74620,75176,75803,76384,=AVERAGE(L3:R3),
1.6,228.144,250.768,258.384,245.616,244.832,235.312,229.712,1692.77,14.394,15.0139,8388,9178,12392,13100,13230,13560,14003,=AVERAGE(L4:R4),
1.7,253.792,244.72,246.176,258.048,242.592,255.696,254.464,1755.49,14.394,15.0139,8560,8633,8463,8400,8452,8442,8681,=AVERAGE(L5:R5),
1.8,253.456,249.536,245.28,243.936,249.424,242.592,249.536,1733.76,14.394,15.0139,8355,8669,8848,8764,8493,8829,8693,=AVERAGE(L6:R6),
1.9,246.736,251.104,251.216,253.12,246.176,253.792,242.256,1744.4,14.394,15.0139,8702,8953,8625,8905,8629,8891,8517,=AVERAGE(L7:R7),
2,246.736,256.144,249.312,240.128,254.24,248.64,253.904,1749.1,14.2957,15.0676,8895,8575,8644,9011,8777,8638,8590,=AVERAGE(L8:R8),
2.1,244.496,246.512,252.448,248.864,245.84,253.568,253.12,1744.85,14.0656,15.1842,8647,8243,8708,8828,8893,8568,8610,=AVERAGE(L9:R9),
2.2,250.544,253.12,248.304,248.752,251.664,250.432,248.304,1751.12,13.8206,15.2962,8600,8519,8593,8833,8680,8694,8527,=AVERAGE(L10:R10),
2.3,246.848,245.728,246.176,253.344,250.096,247.408,247.296,1736.9,13.5605,15.4034,8882,8603,8651,8505,8790,8568,8737,=AVERAGE(L11:R11),
2.4,250.656,248.192,248.752,245.616,250.096,256.928,256.48,1756.72,13.2848,15.5056,8644,8816,8657,8906,8551,8715,8684,=AVERAGE(L12:R12),
2.5,249.536,249.648,246.288,254.688,253.12,244.048,245.168,1742.5,12.9932,15.6027,8885,8796,8769,8551,8730,8739,8813,=AVERAGE(L13:R13),
2.6,247.632,245.952,247.52,249.088,242.256,254.688,250.992,1738.13,12.6853,15.6945,8764,8834,8756,8901,8886,8479,8724,=AVERAGE(L14:R14),
2.7,255.024,251.552,245.728,246.848,251.328,245.168,238.224,1733.87,12.3607,15.7808,8603,8598,8858,8648,8534,8545,8507,=AVERAGE(L15:R15),
2.8,239.568,249.984,253.008,246.848,252.336,253.12,250.544,1745.41,12.019,15.8615,8354,8743,8566,8602,8434,8696,8702,=AVERAGE(L16:R16),
2.9,257.376,251.328,254.8,245.056,246.064,245.28,247.184,1747.09,11.6597,15.9363,8629,8720,8533,8810,8653,8658,8619,=AVERAGE(L17:R17),
3,246.624,255.92,243.6,252.224,252.336,257.488,256.032,1764.22,11.2825,16.0051,8634,8578,8635,8733,8725,8484,8673,=AVERAGE(L18:R18),
3.1,247.856,245.728,252.448,248.192,250.992,247.296,245.728,1738.24,10.8871,16.0676,8793,8785,8604,9009,8806,8787,8695,=AVERAGE(L19:R19),
3.2,247.52,256.48,250.208,246.624,253.232,251.216,248.528,1753.81,10.4728,16.1237,8979,8452,8870,8890,8494,8749,8880,=AVERAGE(L20:R20),
3.3,249.76,252,254.24,251.44,244.832,250.432,254.464,1757.17,10.0394,16.1731,8886,8400,8713,8419,8721,8417,8632,=AVERAGE(L21:R21),
3.4,246.512,246.96,251.216,253.904,248.304,244.944,248.64,1740.48,9.58643,16.2156,8774,8708,8654,8482,8775,8795,8965,=AVERAGE(L22:R22),
3.5,252.224,253.12,248.416,245.728,251.44,254.464,254.24,1759.63,9.11346,16.2511,8911,8526,8559,8903,8843,8563,8381,=AVERAGE(L23:R23),
3.6,248.752,249.984,251.44,250.32,254.912,251.328,248.976,1755.71,8.62006,16.2793,8828,8956,8791,8930,8824,9005,9022,=AVERAGE(L24:R24),
3.7,256.256,241.584,242.816,248.864,248.08,248.64,242.144,1728.38,8.10582,16.2999,8585,8811,8620,8669,8523,8712,8512,=AVERAGE(L25:R25),
3.8,237.216,263.536,250.432,243.04,245.28,241.808,259.504,1740.82,7.57031,16.3127,8522,8435,8402,8454,8402,8506,8606,=AVERAGE(L26:R26),
3.9,250.096,238.224,253.008,254.24,251.664,249.872,244.272,1741.38,7.01302,16.3175,8549,8419,8722,8491,8711,8517,8705,=AVERAGE(L27:R27),
4,248.192,259.728,244.16,254.912,245.28,246.848,241.584,1740.7,6.43364,16.3141,8542,8785,8671,8478,8811,8503,8554,=AVERAGE(L28:R28),
4.1,256.816,239.792,253.456,250.768,247.632,251.664,249.76,1749.89,5.83168,16.3021,8718,8406,8857,8717,8577,8800,8863,=AVERAGE(L29:R29),
4.2,0,17.36,24.864,11.088,9.52,23.632,21.84,108.304,7.23397,13.572,0,9818,11209,9755,11869,10783,10653,=AVERAGE(L30:R30),
4.3,261.856,248.64,226.688,257.264,260.4,235.76,238.112,1728.72,7.24957,13.572,21790,22990,24490,22313,21776,23517,23426,=AVERAGE(L31:R31),
4.4,247.632,243.712,248.192,235.648,242.928,247.184,254.576,1719.87,8.07518,13.297,8775,8648,8638,8774,8670,8552,8487,=AVERAGE(L32:R32),
4.5,243.264,246.96,241.472,247.744,246.064,242.816,239.232,1707.55,8.70794,13.0061,8822,8892,8871,8992,8793,8725,8719,=AVERAGE(L33:R33),
4.6,246.176,249.536,247.968,243.376,247.968,244.496,244.384,1723.9,9.41416,12.6989,8719,8673,8751,8690,8654,8735,8709,=AVERAGE(L34:R34),
4.7,244.944,243.376,240.464,251.44,242.144,245.28,248.64,1716.29,10.0992,12.375,8883,8788,8865,8844,8860,8778,8728,=AVERAGE(L35:R35),
4.8,240.912,249.088,247.52,247.296,245.168,249.424,242.144,1721.55,10.7627,12.034,8932,8760,8810,8687,8533,8743,8685,=AVERAGE(L36:R36),
4.9,250.544,240.464,243.488,242.032,246.064,240.128,247.408,1710.13,11.4041,11.6755,8722,8690,8822,8648,8577,8665,8718,=AVERAGE(L37:R37),
5,251.776,250.208,248.528,243.264,245.504,248.976,242.928,1731.18,12.0229,11.2991,8714,8676,8761,8565,8728,8817,8690,=AVERAGE(L38:R38),
5.1,240.128,244.16,245.28,248.64,244.944,248.192,244.72,1716.06,12.6187,10.9044,8706,8757,8852,8918,8899,8777,8685,=AVERAGE(L39:R39),
5.2,244.16,246.4,241.472,250.88,249.2,243.04,247.296,1722.45,13.1911,10.491,8642,8910,8660,8855,8914,8651,8794,=AVERAGE(L40:R40),
5.3,252.224,239.12,244.16,239.344,245.28,244.048,244.72,1708.9,13.7397,10.0584,8771,8792,8815,8831,8840,8725,8864,=AVERAGE(L41:R41),
5.4,246.512,247.296,251.44,243.264,240.576,255.248,246.176,1730.51,14.2639,9.60633,8645,8589,8801,8731,8681,8682,8761,=AVERAGE(L42:R42),
5.5,243.376,250.992,243.6,244.384,257.152,239.904,249.088,1728.5,14.7636,9.1342,8678,8677,8789,8698,8615,8599,8734,=AVERAGE(L43:R43),
5.6,238.448,244.72,245.504,245.728,243.04,248.192,239.456,1705.09,15.2382,8.64169,8755,8708,8683,8788,8613,8707,8757,=AVERAGE(L44:R44),
5.7,247.408,246.288,243.6,247.184,243.6,254.128,246.288,1728.5,15.6874,8.12833,8748,8640,8685,8720,8747,8690,8992,=AVERAGE(L45:R45),
5.8,249.536,248.976,244.496,245.616,242.256,244.16,245.056,1720.1,16.1108,7.59374,8642,8699,8656,8854,8715,8632,8802,=AVERAGE(L46:R46),
5.9,248.528,241.472,247.072,243.264,250.544,254.688,238.448,1724.02,16.5081,7.03746,8693,8698,8674,8649,8665,8586,8761,=AVERAGE(L47:R47),
6,245.84,242.368,241.584,242.48,243.152,239.12,250.544,1705.09,16.8791,6.45904,8703,8900,8901,8840,8750,8735,8763,=AVERAGE(L48:R48),
6.1,13.664,22.624,26.096,25.76,22.176,25.312,21.168,156.8,18.4098,5.80459,9270,9255,9720,9326,9279,8839,9317,=AVERAGE(L49:R49),
6.2,213.808,217.392,199.472,198.24,210.112,190.4,209.104,1438.53,17.8145,7.67854,26012,25767,28547,28865,26785,30284,27288,=AVERAGE(L50:R50),
6.3,245.056,243.264,247.52,242.592,242.816,241.136,242.032,1704.42,17.5229,8.41369,8983,9009,8723,8967,9184,9061,8947,=AVERAGE(L51:R51),
6.4,247.296,252,242.704,244.608,245.056,245.28,241.248,1718.19,17.2041,9.1284,8821,8679,8760,8800,8932,9095,8722,=AVERAGE(L52:R52),
6.5,242.592,237.104,245.616,245.728,241.136,248.304,245.952,1706.43,16.8582,9.82216,9020,8989,8783,8865,9140,8695,9040,=AVERAGE(L53:R53),
6.6,245.616,247.744,246.4,242.368,247.856,237.776,249.872,1717.63,16.4858,10.4945,8806,8991,8850,8572,8447,8770,8782,=AVERAGE(L54:R54),
6.7,243.488,241.808,244.384,247.52,241.136,248.192,238,1704.53,16.0869,11.145,9127,9058,9118,8952,8833,8623,8811,=AVERAGE(L55:R55),
6.8,241.248,245.952,241.92,248.08,242.48,242.144,249.984,1711.81,15.662,11.773,8897,8894,9096,8673,9017,8665,8768,=AVERAGE(L56:R56),
6.9,246.064,239.12,239.792,238.112,243.376,242.48,238.672,1687.62,15.2113,12.3783,9095,8960,9342,9085,8999,9270,9236,=AVERAGE(L57:R57),
7,234.752,246.848,237.328,239.12,244.048,245.728,249.536,1697.36,14.7352,12.9603,9115,8743,8779,9069,9034,8996,8818,=AVERAGE(L58:R58),
7.1,242.704,245.392,246.176,234.864,240.352,242.592,235.984,1688.06,14.2342,13.5187,9279,8711,9159,9156,8953,9135,9313,=AVERAGE(L59:R59),
7.2,247.632,240.576,251.664,244.496,245.392,245.056,235.984,1710.8,13.7085,14.0529,9220,8838,8937,9213,9056,9180,9305,=AVERAGE(L60:R60),
7.3,246.176,252.896,238.448,249.2,244.832,238.56,248.528,1718.64,13.1585,14.5627,9152,9121,9056,8763,8982,8927,8641,=AVERAGE(L61:R61),
7.4,245.168,239.568,241.248,247.072,245.056,241.136,247.744,1706.99,12.5846,15.0475,9139,9091,9279,8899,9022,9322,8947,=AVERAGE(L62:R62),
7.5,242.592,243.6,249.424,245.28,247.632,249.648,247.072,1725.25,11.9876,15.5071,8709,8849,8647,8990,9243,9150,9042,=AVERAGE(L63:R63),
7.6,244.608,243.712,245.392,241.92,244.048,243.376,238,1701.06,11.3674,15.9411,9107,8889,9315,8964,9171,8889,8947,=AVERAGE(L64:R64),
