Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,16.1833,10.8819,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,39.76,28.56,28.56,154.112,16.1833,10.8819,56991,75726,73846,74411,=AVERAGE(I3:L3),
1.6,278.32,289.856,293.328,286.272,1147.78,16.1833,10.8819,6065,6820,9872,10224,=AVERAGE(I4:L4),
1.7,294.896,295.456,293.888,293.776,1178.02,16.1833,10.8819,5836,5838,5854,5848,=AVERAGE(I5:L5),
1.8,294.448,298.032,297.584,295.12,1185.18,16.1833,10.8819,5837,5789,5781,5832,=AVERAGE(I6:L6),
1.9,295.008,295.232,293.776,297.696,1181.71,16.1833,10.8819,5837,5819,5840,5808,=AVERAGE(I7:L7),
2,294.672,294.784,296.016,297.024,1182.5,16.3097,11.7278,5852,5836,5823,5797,=AVERAGE(I8:L8),
2.1,294.448,293.44,297.696,294.672,1180.26,15.9825,13.4635,5848,5835,5801,5846,=AVERAGE(I9:L9),
2.2,292.656,295.008,295.568,295.344,1178.58,14.5861,14.9015,5857,5833,5821,5853,=AVERAGE(I10:L10),
2.3,294.56,294,294.784,297.36,1180.7,11.792,15.9099,5851,5842,5845,5822,=AVERAGE(I11:L11),
2.4,258.16,257.264,258.496,261.744,1035.66,6.5982,16.3159,5828,5891,5882,5822,=AVERAGE(I12:L12),
2.5,0,0,0,0,0,6.87199,13.6971,0,0,0,0,=AVERAGE(I13:L13),
2.6,183.456,178.528,172.144,167.44,701.568,16.9437,6.3576,30389,31524,32828,33926,=AVERAGE(I14:L14),
2.7,194.88,178.08,184.8,174.832,732.592,18.0955,6.87199,16840,18727,18038,19399,=AVERAGE(I15:L15),
2.8,223.216,224.112,223.888,223.216,894.432,6.77746,18.126,5870,5879,5891,5903,=AVERAGE(I16:L16),
2.9,192.976,179.088,175.616,188.16,735.84,6.39803,16.9157,16525,18251,18734,17118,=AVERAGE(I17:L17),
3,246.288,247.296,246.96,246.288,986.832,13.7423,6.74737,5876,5852,5835,5826,=AVERAGE(I18:L18),
3.1,0,0,0,0,0,16.3136,6.39803,0,0,0,0,=AVERAGE(I19:L19),
3.2,293.44,287.056,273.84,279.776,1134.11,13.8148,15.774,20376,20947,22150,21689,=AVERAGE(I20:L20),
3.3,293.664,294.672,298.368,297.136,1183.84,12.0224,16.3173,5853,5832,5784,5802,=AVERAGE(I21:L21),
3.4,296.688,292.992,293.776,296.128,1179.58,11.8397,16.315,5793,5829,5845,5821,=AVERAGE(I22:L22),
3.5,293.776,294.672,294.224,296.688,1179.36,11.6551,16.3046,5846,5823,5844,5824,=AVERAGE(I23:L23),
3.6,293.664,296.352,295.568,296.24,1181.82,11.4685,16.2864,5847,5795,5841,5790,=AVERAGE(I24:L24),
3.7,297.584,298.144,297.024,298.032,1190.78,11.28,16.2605,5830,5816,5820,5837,=AVERAGE(I25:L25),
3.8,297.024,299.376,297.696,295.792,1189.89,11.2554,16.2566,5797,5799,5791,5797,=AVERAGE(I26:L26),
3.9,295.792,294.112,296.688,298.256,1184.85,11.2554,16.2566,5827,5790,5837,5820,=AVERAGE(I27:L27),
4,295.008,292.656,294,292.208,1173.87,11.2554,16.2566,5827,5834,5841,5831,=AVERAGE(I28:L28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F28)
