Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,44.24,28.56,28.56,158.592,14.394,15.0139,57139,71264,73721,74344,=AVERAGE(I3:L3),
1.6,280.336,284.144,298.368,286.72,1149.57,14.394,15.0139,6040,6452,9755,10180,=AVERAGE(I4:L4),
1.7,295.568,297.696,294.224,294.448,1181.94,14.394,15.0139,5818,5764,5823,5840,=AVERAGE(I5:L5),
1.8,295.344,298.144,294,298.368,1185.86,14.394,15.0139,5799,5779,5816,5791,=AVERAGE(I6:L6),
1.9,296.352,297.136,293.888,292.88,1180.26,14.394,15.0139,5831,5798,5844,5843,=AVERAGE(I7:L7),
2,293.888,294.112,295.344,297.36,1180.7,14.2957,15.0676,5832,5835,5828,5823,=AVERAGE(I8:L8),
2.1,297.248,295.344,296.128,292.544,1181.26,14.0655,15.1842,5815,5824,5816,5839,=AVERAGE(I9:L9),
2.2,296.912,294.224,294.784,294.896,1180.82,13.8206,15.2962,5827,5827,5848,5834,=AVERAGE(I10:L10),
2.3,297.024,292.88,296.688,293.664,1180.26,13.5605,15.4034,5803,5835,5830,5849,=AVERAGE(I11:L11),
2.4,295.792,295.568,293.216,297.024,1181.6,13.2848,15.5056,5837,5817,5820,5790,=AVERAGE(I12:L12),
2.5,294,294.672,296.8,293.552,1179.02,12.9932,15.6027,5837,5827,5811,5830,=AVERAGE(I13:L13),
2.6,298.032,295.456,296.464,295.344,1185.3,12.6853,15.6945,5804,5830,5797,5833,=AVERAGE(I14:L14),
2.7,295.232,294.336,294.448,296.24,1180.26,12.3607,15.7808,5817,5839,5838,5823,=AVERAGE(I15:L15),
2.8,297.136,294,294.784,294,1179.92,12.019,15.8615,5830,5833,5830,5848,=AVERAGE(I16:L16),
2.9,295.232,293.328,296.24,295.792,1180.59,11.6597,15.9363,5826,5830,5786,5817,=AVERAGE(I17:L17),
3,296.8,294.784,297.472,294.784,1183.84,11.2826,16.0051,5813,5830,5820,5830,=AVERAGE(I18:L18),
3.1,294.448,295.232,296.688,293.216,1179.58,10.887,16.0676,5873,5816,5814,5870,=AVERAGE(I19:L19),
3.2,295.792,294.336,297.808,295.568,1183.5,10.4728,16.1237,5817,5831,5796,5825,=AVERAGE(I20:L20),
3.3,295.456,296.8,294.672,296.352,1183.28,10.0394,16.1731,5851,5834,5836,5819,=AVERAGE(I21:L21),
3.4,294.224,294.784,296.016,296.352,1181.38,9.58647,16.2156,5825,5821,5811,5842,=AVERAGE(I22:L22),
3.5,292.544,298.48,297.92,295.68,1184.62,9.11346,16.2511,5846,5788,5793,5819,=AVERAGE(I23:L23),
3.6,296.128,294.336,293.552,295.12,1179.14,8.62007,16.2793,5823,5807,5811,5823,=AVERAGE(I24:L24),
3.7,297.92,297.584,298.256,297.024,1190.78,8.10582,16.2999,5844,5851,5813,5818,=AVERAGE(I25:L25),
3.8,296.352,298.48,299.04,297.92,1191.79,7.57029,16.3127,5823,5833,5837,5817,=AVERAGE(I26:L26),
3.9,294.224,293.776,294.448,296.352,1178.8,7.01303,16.3175,5852,5810,5839,5819,=AVERAGE(I27:L27),
4,294,294.112,294,294,1176.11,6.43366,16.3141,5843,5823,5802,5825,=AVERAGE(I28:L28),
4.1,284.256,294,293.104,293.776,1165.14,5.83171,16.3021,5743,5789,5791,5789,=AVERAGE(I29:L29),
4.2,28.448,20.944,21.056,21.616,92.064,7.23403,13.572,7030,6587,6589,6600,=AVERAGE(I30:L30),
4.3,297.136,291.648,280.784,285.712,1155.28,7.24947,13.572,17098,17637,18560,18179,=AVERAGE(I31:L31),
4.4,292.208,293.552,295.008,294.672,1175.44,7.98105,13.297,5848,5840,5837,5853,=AVERAGE(I32:L32),
4.5,294.336,297.584,294.448,293.104,1179.47,8.70792,13.0061,5829,5795,5836,5849,=AVERAGE(I33:L33),
4.6,298.032,292.992,295.12,293.888,1180.03,9.41415,12.6989,5817,5848,5814,5888,=AVERAGE(I34:L34),
4.7,296.464,296.352,295.68,295.456,1183.95,10.0992,12.375,5825,5808,5857,5813,=AVERAGE(I35:L35),
4.8,292.992,293.664,296.24,294.336,1177.23,10.7627,12.034,5835,5850,5812,5856,=AVERAGE(I36:L36),
4.9,294.784,295.456,294.896,297.248,1182.38,11.4041,11.6755,5864,5812,5829,5786,=AVERAGE(I37:L37),
5,293.104,293.888,294.56,298.816,1180.37,12.0229,11.2991,5857,5870,5821,5812,=AVERAGE(I38:L38),
5.1,293.888,296.912,296.352,295.904,1183.06,12.6187,10.9045,5823,5805,5855,5833,=AVERAGE(I39:L39),
5.2,295.68,292.992,296.8,293.888,1179.36,13.1911,10.491,5827,5831,5784,5790,=AVERAGE(I40:L40),
5.3,293.552,294.672,296.576,296.016,1180.82,13.7397,10.0584,5863,5838,5819,5868,=AVERAGE(I41:L41),
5.4,296.016,296.464,294.784,295.68,1182.94,14.2639,9.60634,5838,5847,5858,5836,=AVERAGE(I42:L42),
5.5,296.128,295.792,295.456,293.888,1181.26,14.7636,9.13423,5808,5777,5790,5800,=AVERAGE(I43:L43),
5.6,294.448,296.352,294.336,293.888,1179.02,15.2382,8.6417,5855,5826,5836,5848,=AVERAGE(I44:L44),
5.7,297.696,294,298.032,295.456,1185.18,15.6874,8.12837,5753,5835,5815,5823,=AVERAGE(I45:L45),
5.8,295.344,296.24,293.44,293.328,1178.35,16.1108,7.59373,5845,5813,5821,5876,=AVERAGE(I46:L46),
5.9,295.344,296.128,295.792,297.136,1184.4,16.5081,7.03742,5864,5830,5842,5773,=AVERAGE(I47:L47),
6,297.808,298.256,293.44,295.344,1184.85,16.8791,6.45904,5802,5766,5814,5829,=AVERAGE(I48:L48),
6.1,20.048,18.592,18.704,19.152,76.496,18.4098,5.80459,5664,5619,5637,5666,=AVERAGE(I49:L49),
6.2,252,246.288,242.144,237.552,977.984,17.8146,7.67853,21236,22048,22593,23228,=AVERAGE(I50:L50),
6.3,296.352,296.8,294.56,293.552,1181.26,17.5229,8.41364,5862,5832,5846,5815,=AVERAGE(I51:L51),
6.4,297.136,292.88,296.128,296.016,1182.16,17.2041,9.12841,5832,5835,5863,5880,=AVERAGE(I52:L52),
6.5,293.216,295.12,295.008,297.024,1180.37,16.8583,9.82215,5838,5857,5828,5803,=AVERAGE(I53:L53),
6.6,293.552,295.232,295.12,295.792,1179.7,16.4858,10.4945,5858,5778,5845,5814,=AVERAGE(I54:L54),
6.7,293.44,295.68,295.456,297.024,1181.6,16.0869,11.145,5830,5847,5816,5785,=AVERAGE(I55:L55),
6.8,297.92,294.784,293.216,295.12,1181.04,15.662,11.773,5813,5817,5832,5850,=AVERAGE(I56:L56),
6.9,292.656,293.776,295.904,296.016,1178.35,15.2113,12.3783,5825,5839,5759,5825,=AVERAGE(I57:L57),
7,293.776,296.576,293.328,298.928,1182.61,14.7352,12.9603,5855,5767,5828,5804,=AVERAGE(I58:L58),
7.1,295.344,297.248,293.888,294.448,1180.93,14.2342,13.5187,5834,5848,5858,5819,=AVERAGE(I59:L59),
7.2,295.904,295.792,294.336,296.24,1182.27,13.7085,14.0529,5811,5821,5835,5797,=AVERAGE(I60:L60),
7.3,294.896,295.68,294.336,295.456,1180.37,13.1585,14.5626,5841,5796,5811,5825,=AVERAGE(I61:L61),
7.4,295.008,295.12,296.016,296.352,1182.5,12.5848,15.0475,5819,5828,5848,5860,=AVERAGE(I62:L62),
7.5,294,294.56,297.808,294.224,1180.59,11.9876,15.5071,5854,5863,5830,5833,=AVERAGE(I63:L63),
7.6,295.792,297.472,293.104,296.912,1183.28,11.3674,15.9411,5837,5790,5797,5817,=AVERAGE(I64:L64),
7.7,295.568,294.112,294.784,296.912,1181.38,10.7248,16.3491,5817,5821,5839,5795,=AVERAGE(I65:L65),
7.8,295.12,294.672,293.776,297.36,1180.93,10.06,16.7309,5857,5864,5879,5835,=AVERAGE(I66:L66),
7.9,295.568,296.24,294.448,297.024,1183.28,9.37372,17.086,5778,5787,5800,5752,=AVERAGE(I67:L67),
8,298.032,298.816,299.376,299.04,1195.26,8.66624,17.4143,5888,5834,5852,5859,=AVERAGE(I68:L68),
8.1,296.688,296.464,294.672,294,1181.82,7.93823,17.7156,5806,5876,5825,5832,=AVERAGE(I69:L69),
8.2,296.688,293.552,294.784,293.888,1178.91,7.19003,17.9894,5853,5855,5872,5879,=AVERAGE(I70:L70),
8.3,290.416,290.528,295.792,292.544,1169.28,6.42215,18.2356,5960,5968,5990,5994,=AVERAGE(I71:L71),
8.4,23.744,22.736,20.384,21.616,88.48,7.03269,16.5113,6358,6365,6380,6388,=AVERAGE(I72:L72),
8.5,294.336,288.288,276.64,283.136,1142.4,7.58922,16.1142,17214,17572,18686,18205,=AVERAGE(I73:L73),
8.6,294.784,296.464,298.256,295.68,1185.18,7.6,16.1142,5835,5849,5810,5809,=AVERAGE(I74:L74),
8.7,296.464,295.232,294.224,293.328,1179.25,8.12399,15.691,5888,5826,5848,5850,=AVERAGE(I75:L75),
8.8,294.448,297.584,293.776,295.456,1181.26,8.63752,15.242,5795,5811,5827,5835,=AVERAGE(I76:L76),
8.9,296.128,293.776,295.344,295.904,1181.15,9.13022,14.7676,5850,5854,5881,5817,=AVERAGE(I77:L77),
9,294.448,295.792,297.808,295.232,1183.28,9.60246,14.2682,5829,5840,5726,5867,=AVERAGE(I78:L78),
9.1,298.144,294.896,294.224,295.344,1182.61,10.0548,13.7442,5819,5820,5841,5776,=AVERAGE(I79:L79),
9.2,296.352,295.344,294,296.016,1181.71,10.4875,13.1958,5797,5803,5897,5832,=AVERAGE(I80:L80),
9.3,295.232,296.912,295.008,292.992,1180.14,10.9011,12.6236,5852,5864,5808,5807,=AVERAGE(I81:L81),
9.4,296.24,293.216,294.224,296.576,1180.26,11.2959,12.0279,5838,5840,5864,5797,=AVERAGE(I82:L82),
9.5,295.12,297.248,294.112,297.92,1184.4,11.6724,11.4093,5819,5832,5848,5859,=AVERAGE(I83:L83),
9.6,296.464,296.464,296.352,293.328,1182.61,12.0311,10.7681,5806,5737,5759,5833,=AVERAGE(I84:L84),
9.7,296.576,294.672,292.992,296.352,1180.59,12.3722,10.1048,5790,5873,5892,5745,=AVERAGE(I85:L85),
9.8,294,296.016,295.68,293.216,1178.91,12.6963,9.41996,5849,5782,5803,5880,=AVERAGE(I86:L86),
