Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,14.394,15.0139,0,0,0,=AVERAGE(H2:J2),
1.5,57.232,52.864,28.56,138.656,14.394,15.0139,56757,61934,73697,=AVERAGE(H3:J3),
1.6,283.472,280.112,296.912,860.496,14.394,15.0139,5755,5849,9653,=AVERAGE(H4:J4),
1.7,298.256,296.352,297.024,891.632,14.394,15.0139,5533,5556,5548,=AVERAGE(H5:J5),
1.8,297.808,296.576,295.456,889.84,14.394,15.0139,5536,5565,5559,=AVERAGE(H6:J6),
1.9,297.584,297.024,296.352,890.96,14.394,15.0139,5532,5544,5545,=AVERAGE(H7:J7),
2,295.904,297.024,298.256,891.184,14.2957,15.0676,5550,5557,5535,=AVERAGE(H8:J8),
2.1,297.248,296.464,297.92,891.632,14.0656,15.1842,5551,5567,5549,=AVERAGE(H9:J9),
2.2,298.368,296.352,298.592,893.312,13.8206,15.2962,5532,5554,5530,=AVERAGE(H10:J10),
2.3,298.704,298.144,296.352,893.2,13.5605,15.4034,5518,5543,5544,=AVERAGE(H11:J11),
2.4,296.352,299.488,296.464,892.304,13.2848,15.5056,5549,5540,5557,=AVERAGE(H12:J12),
2.5,296.24,295.68,298.368,890.288,12.9932,15.6027,5548,5555,5541,=AVERAGE(H13:J13),
2.6,298.48,296.352,296.8,891.632,12.6853,15.6945,5531,5570,5545,=AVERAGE(H14:J14),
2.7,297.472,297.808,297.472,892.752,12.3607,15.7808,5554,5552,5551,=AVERAGE(H15:J15),
2.8,296.464,295.456,298.256,890.176,12.019,15.8615,5537,5548,5539,=AVERAGE(H16:J16),
2.9,298.032,297.36,296.352,891.744,11.6597,15.9363,5528,5565,5539,=AVERAGE(H17:J17),
3,296.464,298.368,296.016,890.848,11.2826,16.0051,5551,5533,5558,=AVERAGE(H18:J18),
3.1,296.128,297.248,297.696,891.072,10.8871,16.0676,5539,5559,5545,=AVERAGE(H19:J19),
3.2,298.144,297.584,297.136,892.864,10.4728,16.1237,5547,5544,5541,=AVERAGE(H20:J20),
3.3,297.584,296.688,298.704,892.976,10.0394,16.1731,5528,5557,5538,=AVERAGE(H21:J21),
3.4,296.24,298.592,297.696,892.528,9.58646,16.2156,5536,5533,5523,=AVERAGE(H22:J22),
3.5,296.24,297.696,296.912,890.848,9.11346,16.2511,5559,5549,5538,=AVERAGE(H23:J23),
3.6,299.712,296.128,297.36,893.2,8.62009,16.2793,5536,5556,5567,=AVERAGE(H24:J24),
3.7,296.576,298.704,297.248,892.528,8.10584,16.2999,5527,5556,5541,=AVERAGE(H25:J25),
3.8,299.04,299.936,299.264,898.24,7.57029,16.3127,5533,5537,5545,=AVERAGE(H26:J26),
3.9,299.152,296.352,296.912,892.416,7.01306,16.3175,5541,5562,5523,=AVERAGE(H27:J27),
4,296.464,296.24,298.032,890.736,6.43366,16.3141,5552,5551,5560,=AVERAGE(H28:J28),
4.1,295.68,295.008,294.112,884.8,5.83174,16.3021,5519,5542,5547,=AVERAGE(H29:J29),
4.2,18.368,20.72,20.384,59.472,7.23398,13.572,5924,5947,5571,=AVERAGE(H30:J30),
4.3,297.472,292.432,286.048,875.952,7.25021,13.572,16993,17406,17874,=AVERAGE(H31:J31),
4.4,297.024,295.904,297.36,890.288,7.98101,13.297,5540,5569,5559,=AVERAGE(H32:J32),
4.5,296.8,293.104,297.136,887.04,8.70798,13.0061,5688,5713,5675,=AVERAGE(H33:J33),
4.6,295.344,298.032,297.36,890.736,9.41411,12.6989,5673,5681,5690,=AVERAGE(H34:J34),
4.7,295.904,299.152,297.92,892.976,10.0992,12.375,5697,5672,5680,=AVERAGE(H35:J35),
4.8,294.672,292.432,290.416,877.52,10.7631,12.034,5724,5781,5789,=AVERAGE(H36:J36),
4.9,295.568,296.352,296.912,888.832,11.4043,11.6755,5693,5725,5703,=AVERAGE(H37:J37),
5,293.776,296.128,297.92,887.824,12.023,11.2991,5693,5692,5671,=AVERAGE(H38:J38),
5.1,296.24,293.888,295.456,885.584,12.6187,10.9045,5702,5727,5703,=AVERAGE(H39:J39),
5.2,295.792,296.8,297.472,890.064,13.1912,10.491,5674,5668,5676,=AVERAGE(H40:J40),
5.3,296.128,298.368,296.688,891.184,13.7397,10.0585,5683,5678,5682,=AVERAGE(H41:J41),
5.4,296.24,295.344,296.464,888.048,14.264,9.60631,5658,5683,5654,=AVERAGE(H42:J42),
5.5,298.032,296.464,295.792,890.288,14.7636,9.1342,5674,5659,5703,=AVERAGE(H43:J43),
5.6,296.128,297.024,296.688,889.84,15.2382,8.6417,5647,5674,5681,=AVERAGE(H44:J44),
5.7,296.688,295.008,296.016,887.712,15.6874,8.12837,5706,5729,5655,=AVERAGE(H45:J45),
5.8,297.472,295.568,297.36,890.4,16.1108,7.59376,5645,5668,5676,=AVERAGE(H46:J46),
5.9,298.368,297.36,295.008,890.736,16.5081,7.03746,5667,5692,5693,=AVERAGE(H47:J47),
6,297.36,294.672,297.472,889.504,16.8791,6.45899,5690,5712,5677,=AVERAGE(H48:J48),
6.1,18.928,20.048,20.16,59.136,18.4098,5.80499,5384,5449,5457,=AVERAGE(H49:J49),
6.2,257.712,252.896,249.76,760.368,17.8145,7.67848,20694,21233,21686,=AVERAGE(H50:J50),
6.3,296.464,295.568,297.136,889.168,17.5229,8.41369,5665,5695,5707,=AVERAGE(H51:J51),
6.4,297.136,294.112,295.68,886.928,17.204,9.12836,5684,5709,5674,=AVERAGE(H52:J52),
6.5,298.592,296.352,297.584,892.528,16.8582,9.82217,5611,5686,5649,=AVERAGE(H53:J53),
6.6,296.688,295.792,294.336,886.816,16.4858,10.4945,5724,5755,5759,=AVERAGE(H54:J54),
6.7,295.232,297.024,297.696,889.952,16.0869,11.145,5697,5683,5692,=AVERAGE(H55:J55),
6.8,297.696,297.36,296.24,891.296,15.662,11.773,5678,5658,5663,=AVERAGE(H56:J56),
6.9,295.12,294.784,296.352,886.256,15.211,12.3783,5701,5731,5689,=AVERAGE(H57:J57),
7,295.232,297.248,296.8,889.28,14.7352,12.9603,5680,5661,5719,=AVERAGE(H58:J58),
7.1,298.368,295.232,295.232,888.832,14.2342,13.5187,5610,5687,5640,=AVERAGE(H59:J59),
7.2,296.128,296.912,296.688,889.728,13.7085,14.0529,5692,5668,5729,=AVERAGE(H60:J60),
7.3,296.8,296.912,294.896,888.608,13.1585,14.5626,5673,5702,5649,=AVERAGE(H61:J61),
7.4,297.024,298.48,295.456,890.96,12.5847,15.0475,5710,5685,5686,=AVERAGE(H62:J62),
7.5,298.144,295.568,296.24,889.952,11.9876,15.5071,5636,5718,5725,=AVERAGE(H63:J63),
7.6,297.136,294.448,298.928,890.512,11.3674,15.9411,5674,5698,5653,=AVERAGE(H64:J64),
7.7,295.68,296.464,296.8,888.944,10.7244,16.3491,5713,5683,5689,=AVERAGE(H65:J65),
7.8,296.576,296.016,297.024,889.616,10.06,16.7309,5638,5726,5672,=AVERAGE(H66:J66),
7.9,297.472,295.344,296.576,889.392,9.37372,17.086,5683,5646,5653,=AVERAGE(H67:J67),
8,298.816,299.376,300.608,898.8,8.66629,17.4144,5670,5698,5705,=AVERAGE(H68:J68),
8.1,297.808,298.032,296.128,891.968,7.93823,17.7155,5716,5744,5681,=AVERAGE(H69:J69),
8.2,297.36,295.12,296.8,889.28,7.19,17.9894,5506,5529,5536,=AVERAGE(H70:J70),
8.3,297.92,297.36,296.8,892.08,6.4222,18.2356,5553,5580,5582,=AVERAGE(H71:J71),
8.4,20.16,20.048,20.384,60.592,7.03269,16.5113,5162,5186,5205,=AVERAGE(H72:J72),
8.5,295.68,290.192,284.368,870.24,7.58921,16.1142,16936,17349,17857,=AVERAGE(H73:J73),
8.6,264.432,258.496,260.624,783.552,7.65466,16.1142,6755,7029,6953,=AVERAGE(H74:J74),
8.7,298.368,297.024,297.92,893.312,8.124,15.691,5546,5577,5586,=AVERAGE(H75:J75),
8.8,298.928,297.584,297.136,893.648,8.63753,15.242,5525,5557,5492,=AVERAGE(H76:J76),
8.9,296.576,297.584,295.904,890.064,9.13019,14.7677,5497,5535,5536,=AVERAGE(H77:J77),
9,296.688,297.36,297.024,891.072,9.60249,14.2682,5548,5584,5589,=AVERAGE(H78:J78),
9.1,296.688,296.576,297.696,890.96,10.0548,13.7442,5601,5489,5570,=AVERAGE(H79:J79),
9.2,296.688,297.024,297.36,891.072,10.4875,13.1958,5509,5616,5549,=AVERAGE(H80:J80),
9.3,297.248,297.248,297.36,891.856,10.9011,12.6236,5565,5524,5529,=AVERAGE(H81:J81),
9.4,296.128,296.912,297.136,890.176,11.2959,12.0279,5545,5579,5509,=AVERAGE(H82:J82),
9.5,296.576,298.48,298.368,893.424,11.6724,11.4093,5528,5488,5492,=AVERAGE(H83:J83),
9.6,299.152,298.704,296.016,893.872,12.0311,10.7681,5516,5546,5622,=AVERAGE(H84:J84),
9.7,296.688,297.92,296.464,891.072,12.3722,10.1048,5571,5526,5528,=AVERAGE(H85:J85),
9.8,297.92,296.016,299.04,892.976,12.6963,9.41992,5478,5584,5516,=AVERAGE(H86:J86),
9.9,299.376,296.352,296.576,892.304,13.0036,8.71391,5544,5569,5573,=AVERAGE(H87:J87),
10,297.36,297.136,298.704,893.2,13.2946,7.9872,5523,5554,5480,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
