Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,42.448,28.56,28.56,28.56,28.56,213.92,16.1833,10.8819,56825,73403,73788,74420,75018,75591,=AVERAGE(K3:P3),
1.6,259.504,266.224,273.392,272.72,269.584,254.688,1596.11,16.1833,10.8819,7610,7945,11671,11685,11928,12582,=AVERAGE(K4:P4),
1.7,276.08,281.344,274.96,280.56,274.176,276.416,1663.54,16.1833,10.8819,7385,7520,7555,7347,7395,7518,=AVERAGE(K5:P5),
1.8,280.56,276.304,277.536,276.976,274.064,276.192,1661.63,16.1833,10.8819,7512,7256,7443,7482,7500,7365,=AVERAGE(K6:P6),
1.9,277.872,274.064,272.16,273.84,276.528,276.976,1651.44,16.1833,10.8819,7567,7412,7543,7677,7398,7528,=AVERAGE(K7:P7),
2,277.76,276.64,271.264,277.536,280.896,272.272,1656.37,16.3097,11.7279,7545,7564,7683,7477,7541,7713,=AVERAGE(K8:P8),
2.1,277.088,278.992,278.32,275.184,272.832,273.168,1655.58,15.9825,13.4635,7521,7552,7582,7664,7707,7689,=AVERAGE(K9:P9),
2.2,277.872,275.968,274.064,276.528,272.048,274.176,1650.66,14.5861,14.9015,7406,7530,7573,7639,7542,7623,=AVERAGE(K10:P10),
2.3,276.416,276.976,280,274.96,278.096,278.88,1665.33,11.792,15.9099,7620,7583,7563,7615,7568,7366,=AVERAGE(K11:P11),
2.4,244.384,246.064,241.92,247.408,246.624,255.584,1481.98,6.59795,16.3159,7631,7752,7658,7688,7677,7496,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,209.552,190.176,202.384,197.12,185.584,180.32,1165.14,16.9442,6.35896,26688,29864,27993,28815,30388,31395,=AVERAGE(K14:P14),
2.7,180.32,162.288,157.024,154.784,171.696,149.408,975.52,18.0955,6.87199,18493,20747,21804,22302,19767,23896,=AVERAGE(K15:P15),
2.8,178.08,165.088,186.368,163.408,177.408,158.368,1028.72,6.77745,18.126,8539,9546,8764,10113,9097,10562,=AVERAGE(K16:P16),
2.9,187.152,173.712,149.744,166.32,152.88,157.92,987.728,6.39803,16.9157,18435,19926,23045,20946,22579,21896,=AVERAGE(K17:P17),
3,199.808,184.576,191.744,185.584,200.928,198.128,1160.77,13.7423,6.74623,8786,10855,9759,10376,9252,9518,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,272.048,259.728,253.68,247.856,270.704,246.288,1550.3,13.8147,15.7739,22850,23865,24847,25319,22960,25465,=AVERAGE(K20:P20),
3.3,283.136,280.56,278.544,275.184,278.432,274.624,1670.48,12.0224,16.3173,7460,7548,7520,7594,7402,7553,=AVERAGE(K21:P21),
3.4,274.848,272.944,276.304,276.416,279.104,282.688,1662.3,11.8397,16.315,7457,7549,7521,7606,7466,7542,=AVERAGE(K22:P22),
3.5,279.44,281.344,274.064,274.176,280.112,278.32,1667.46,11.6551,16.3046,7445,7409,7639,7504,7580,7474,=AVERAGE(K23:P23),
3.6,280,279.888,280.112,279.888,278.768,276.976,1675.63,11.4685,16.2864,7418,7448,7609,7626,7584,7495,=AVERAGE(K24:P24),
3.7,281.792,277.312,273.616,279.104,279.328,278.096,1669.25,11.28,16.2605,7511,7580,7626,7628,7487,7638,=AVERAGE(K25:P25),
3.8,270.592,276.08,279.664,275.296,278.992,271.712,1652.34,11.2554,16.2566,7608,7300,7395,7331,7395,7450,=AVERAGE(K26:P26),
3.9,273.616,277.76,275.184,282.8,278.656,270.368,1658.38,11.2554,16.2566,7431,7516,7307,7515,7392,7480,=AVERAGE(K27:P27),
4,280.896,270.928,274.4,272.16,277.312,282.688,1658.38,11.2554,16.2566,7414,7297,7339,7499,7475,7517,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
