Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,=AVERAGE(J2:N2),
1.5,57.232,39.984,28.56,28.56,28.56,182.896,16.1833,10.8819,57034,76001,73733,74594,75154,=AVERAGE(J3:N3),
1.6,277.088,285.376,288.736,283.584,273.056,1407.84,16.1833,10.8819,6473,7320,10452,10779,11148,=AVERAGE(J4:N4),
1.7,293.216,288.4,292.768,290.528,292.432,1457.34,16.1833,10.8819,6386,6460,6439,6496,6464,=AVERAGE(J5:N5),
1.8,290.64,292.88,290.864,291.2,294.672,1460.26,16.1833,10.8819,6485,6456,6427,6483,6394,=AVERAGE(J6:N6),
1.9,292.88,294.448,289.632,296.576,290.192,1463.73,16.1833,10.8819,6466,6325,6430,6366,6378,=AVERAGE(J7:N7),
2,292.656,289.184,291.984,289.632,290.976,1454.43,16.3097,11.7277,6412,6420,6427,6478,6482,=AVERAGE(J8:N8),
2.1,290.976,291.2,296.128,291.76,289.408,1459.47,15.9825,13.4635,6488,6467,6444,6449,6465,=AVERAGE(J9:N9),
2.2,291.2,288.176,289.856,290.08,294.448,1453.76,14.5863,14.9015,6431,6471,6468,6510,6484,=AVERAGE(J10:N10),
2.3,292.768,296.352,288.848,289.744,290.752,1458.46,11.7919,15.9099,6407,6383,6378,6515,6469,=AVERAGE(J11:N11),
2.4,254.352,252,247.968,249.648,248.304,1252.27,6.59788,16.3159,6491,6452,6488,6515,6527,=AVERAGE(J12:N12),
2.5,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,=AVERAGE(J13:N13),
2.6,170.352,149.072,164.64,161.952,157.808,803.824,16.9443,6.35814,33351,39831,35346,36374,37408,=AVERAGE(J14:N14),
2.7,188.048,175.616,180.768,173.152,162.736,880.32,18.0955,6.87199,18040,19296,18849,19871,21406,=AVERAGE(J15:N15),
2.8,179.648,180.992,176.064,163.52,166.768,866.992,6.77743,18.126,8176,8661,9144,10182,9657,=AVERAGE(J16:N16),
2.9,186.704,174.384,164.864,182.672,182.448,891.072,6.39803,16.9157,17559,19039,20197,18053,18016,=AVERAGE(J17:N17),
3,36.064,28.56,26.992,31.472,29.68,152.768,13.742,6.74737,7964,7654,7384,7923,7841,=AVERAGE(J18:N18),
3.1,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,=AVERAGE(J19:N19),
3.2,0,0,0,0,0,0,13.8138,15.7737,0,0,0,0,0,=AVERAGE(J20:N20),
3.3,0,0,0,0,0,0,12.0224,16.3173,0,0,0,0,0,=AVERAGE(J21:N21),
3.4,0,0,0,0,0,0,11.8398,16.315,0,0,0,0,0,=AVERAGE(J22:N22),
3.5,0,0,0,0,0,0,11.6551,16.3046,0,0,0,0,0,=AVERAGE(J23:N23),
3.6,0,0,0,0,0,0,11.4685,16.2864,0,0,0,0,0,=AVERAGE(J24:N24),
3.7,0,0,0,0,0,0,11.28,16.2605,0,0,0,0,0,=AVERAGE(J25:N25),
3.8,0,0,0,0,0,0,11.2554,16.2566,0,0,0,0,0,=AVERAGE(J26:N26),
3.9,0,0,0,0,0,0,11.2554,16.2566,0,0,0,0,0,=AVERAGE(J27:N27),
4,0,37.744,37.744,37.744,37.744,150.976,11.2554,16.2566,0,1034043,1033936,1034960,1033719,=AVERAGE(J28:N28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G28)
