Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,41.552,28.56,28.56,28.56,28.56,28.56,28.56,270.144,14.394,15.0139,57151,73891,73880,74389,74934,75569,76111,76629,=AVERAGE(M3:T3),
1.6,207.872,221.872,239.792,233.296,222.656,214.928,207.984,201.488,1749.89,14.394,15.0139,9916,10062,14144,14205,14897,15501,15980,16709,=AVERAGE(M4:T4),
1.7,223.888,224.56,219.408,224.224,230.048,229.376,234.304,224.448,1810.26,14.394,15.0139,10176,10282,9626,9273,10137,10396,10301,9829,=AVERAGE(M5:T5),
1.8,225.12,230.608,227.92,228.368,224.448,222.544,218.288,227.584,1804.88,14.394,15.0139,10295,10189,9901,9585,9635,10481,9705,10423,=AVERAGE(M6:T6),
1.9,226.688,223.888,234.304,227.36,225.008,229.936,227.024,222.096,1816.3,14.394,15.0139,10026,9573,9919,9979,10027,9921,9525,9698,=AVERAGE(M7:T7),
2,220.864,219.296,219.52,222.432,227.92,227.136,224,228.032,1789.2,14.2957,15.0676,10412,10385,10365,9989,10209,10025,9918,10084,=AVERAGE(M8:T8),
2.1,228.144,229.376,228.256,224.112,224.448,221.872,224.448,225.68,1806.34,14.0655,15.1842,10125,10020,10223,9971,10135,10204,10131,10308,=AVERAGE(M9:T9),
2.2,225.232,228.144,221.088,222.32,224.56,225.792,229.824,220.528,1797.49,13.8206,15.2962,9629,10273,10052,9974,9898,9967,10182,10444,=AVERAGE(M10:T10),
2.3,224.448,223.888,227.36,227.584,230.72,220.528,227.248,220.752,1802.53,13.5605,15.4034,10203,10160,10177,10262,10006,10463,10042,10267,=AVERAGE(M11:T11),
2.4,231.728,223.104,224,223.104,218.512,231.952,225.904,217.84,1796.14,13.2848,15.5056,9829,10287,9433,10002,10328,9786,10211,10292,=AVERAGE(M12:T12),
2.5,221.872,223.664,221.424,229.824,221.76,217.616,220.304,232.848,1789.31,12.9932,15.6027,9694,10057,10366,9767,9767,10402,9886,10236,=AVERAGE(M13:T13),
2.6,220.752,227.248,230.16,214.256,233.856,241.024,214.032,221.76,1803.09,12.6853,15.6945,10216,10399,9954,10095,10415,9640,10330,9877,=AVERAGE(M14:T14),
2.7,238.112,223.888,223.664,232.624,214.144,221.536,228.704,224,1806.67,12.3607,15.7809,9987,10251,10149,10178,10230,10007,9589,10210,=AVERAGE(M15:T15),
2.8,219.296,221.536,225.792,230.608,227.584,227.696,233.52,227.36,1813.39,12.019,15.8615,9897,9683,9697,9795,9770,9932,10094,10074,=AVERAGE(M16:T16),
2.9,220.192,228.368,223.104,217.952,235.648,218.736,224.56,226.576,1795.14,11.6597,15.9363,10547,9902,9749,9387,9740,9449,10239,10066,=AVERAGE(M17:T17),
3,232.736,225.12,228.592,227.136,222.32,228.368,220.08,234.752,1819.1,11.2826,16.0051,10043,9771,10300,10297,10406,10245,10368,9735,=AVERAGE(M18:T18),
3.1,223.776,226.352,230.608,230.496,216.608,224.896,229.376,216.496,1798.61,10.887,16.0676,10037,10026,10120,10083,10205,9872,9933,9683,=AVERAGE(M19:T19),
3.2,229.6,231.392,219.072,228.816,230.384,228.368,218.4,233.184,1819.22,10.4728,16.1237,10110,10040,10190,10115,10129,10262,10402,10109,=AVERAGE(M20:T20),
3.3,231.168,223.776,228.592,229.712,219.856,219.52,226.128,226.8,1805.55,10.0394,16.1731,9891,10252,9879,9960,10618,10553,10165,10193,=AVERAGE(M21:T21),
3.4,218.848,220.864,231.952,228.032,227.248,233.52,223.552,226.24,1810.26,9.58644,16.2156,10455,10326,9758,10200,10527,9578,10175,9977,=AVERAGE(M22:T22),
3.5,225.008,225.232,222.992,225.344,225.008,227.136,230.16,225.904,1806.78,9.11346,16.2511,9809,10211,10173,9706,10474,10107,10165,10379,=AVERAGE(M23:T23),
3.6,222.656,222.096,227.584,213.808,223.44,226.912,225.008,222.656,1784.16,8.62007,16.2793,9776,10068,10220,10128,10078,10061,10002,10305,=AVERAGE(M24:T24),
3.7,226.464,236.656,217.952,215.376,221.2,218.512,212.688,225.904,1774.75,8.10579,16.2999,10349,9901,9935,10301,9465,10040,10142,10286,=AVERAGE(M25:T25),
3.8,218.848,213.584,223.328,234.416,224.448,232.4,227.024,219.52,1793.57,7.57027,16.3127,9935,10137,10127,10278,10065,10089,10197,10060,=AVERAGE(M26:T26),
3.9,20.944,37.632,14.112,0,15.008,2.688,37.632,37.408,165.424,7.01306,16.3175,10575,99256,11666,0,12054,14532,99293,101274,=AVERAGE(M27:T27),
4,210,211.792,222.208,230.496,218.176,235.088,206.192,200.368,1734.32,6.43363,16.3141,26955,9382,25327,24723,25934,24645,9448,9576,=AVERAGE(M28:T28),
4.1,234.416,219.52,228.144,227.024,222.432,218.848,225.12,225.232,1800.74,5.83174,16.3021,9968,10029,9885,9887,10060,9825,10041,10118,=AVERAGE(M29:T29),
4.2,8.96,21.952,29.792,17.584,26.544,22.848,27.44,23.296,178.416,7.23397,13.572,15604,11644,13793,11387,13587,12444,13473,12246,=AVERAGE(M30:T30),
4.3,237.776,229.488,204.736,232.736,203.056,224.672,207.088,222.992,1762.54,7.2492,13.572,23537,24475,26744,24512,27504,25016,26837,25039,=AVERAGE(M31:T31),
4.4,222.544,229.712,218.736,225.12,232.512,219.632,230.832,222.992,1802.08,7.99612,13.297,10192,9925,9890,10117,10120,10103,10116,10125,=AVERAGE(M32:T32),
4.5,219.184,213.808,216.72,224.56,203.84,220.08,216.944,210.896,1726.03,8.72308,13.0061,10296,10594,10657,10261,10159,9962,10412,10417,=AVERAGE(M33:T33),
4.6,223.776,230.16,220.64,223.888,224.56,228.032,224,225.568,1800.62,9.41417,12.6989,10292,10138,9865,9783,10582,10077,10335,10473,=AVERAGE(M34:T34),
4.7,221.872,223.44,223.216,227.808,224.56,223.552,235.536,224.336,1804.32,10.0992,12.375,10164,9906,10319,10356,9842,10153,9762,9839,=AVERAGE(M35:T35),
4.8,222.096,222.096,225.232,221.312,222.88,226.128,220.304,231.392,1791.44,10.7627,12.034,10141,10015,10158,9934,10305,10077,10525,9986,=AVERAGE(M36:T36),
4.9,226.128,220.976,224.448,221.648,230.72,225.904,222.544,217.392,1789.76,11.4041,11.6755,10306,10049,10069,10041,9766,9855,9951,10375,=AVERAGE(M37:T37),
5,228.256,225.68,228.48,221.648,225.12,231.728,222.096,228.592,1811.6,12.0229,11.2991,10377,10095,10369,10502,10236,10119,10255,9644,=AVERAGE(M38:T38),
5.1,222.096,225.792,226.8,231.392,228.816,216.272,224.224,223.776,1799.17,12.6187,10.9044,10461,10362,9586,10054,10449,10125,10468,10176,=AVERAGE(M39:T39),
5.2,226.128,227.808,224.56,229.936,225.568,226.352,233.296,222.32,1815.97,13.1911,10.491,10425,9826,9394,9869,10199,10111,9975,10520,=AVERAGE(M40:T40),
5.3,227.584,225.456,229.376,218.848,215.264,228.48,216.496,225.68,1787.18,13.7397,10.0584,10128,10053,9789,10055,10146,10159,9667,10052,=AVERAGE(M41:T41),
5.4,224.896,222.32,227.36,233.408,228.592,224.784,225.008,226.352,1812.72,14.264,9.60631,10010,9857,9767,9993,9824,10151,10198,10055,=AVERAGE(M42:T42),
5.5,224.448,228.816,230.944,219.296,228.592,222.656,227.248,229.712,1811.71,14.7636,9.13422,9901,10050,9898,9929,10040,10081,9621,10490,=AVERAGE(M43:T43),
5.6,223.888,219.52,226.688,228.144,217.392,225.12,219.632,219.632,1780.02,15.2382,8.6417,10183,10143,10119,10302,10270,10073,10076,10048,=AVERAGE(M44:T44),
5.7,230.048,230.048,215.6,230.944,232.848,220.976,230.048,233.632,1824.14,15.6874,8.12835,9646,9982,9468,9759,10171,9747,10032,10137,=AVERAGE(M45:T45),
5.8,221.536,233.408,238.336,213.36,214.368,221.088,225.568,216.944,1784.61,16.1108,7.59372,10054,9900,10171,10147,10151,10098,9497,9993,=AVERAGE(M46:T46),
5.9,226.128,222.096,212.128,225.68,232.848,230.384,228.928,218.064,1796.26,16.5081,7.03742,9940,9994,10014,9649,9820,9966,9895,9855,=AVERAGE(M47:T47),
6,220.08,225.008,221.648,237.104,225.456,222.096,224.896,226.128,1802.42,16.8791,6.45901,10383,10001,10364,10144,10309,10174,9986,10398,=AVERAGE(M48:T48),
6.1,9.296,37.632,16.016,0,9.072,37.52,38.752,37.632,185.92,18.4098,5.80459,11076,51124,10399,0,10079,50408,51342,48906,=AVERAGE(M49:T49),
6.2,209.664,169.456,192.864,205.856,198.24,187.488,175.616,188.048,1527.23,17.8146,7.67851,27848,22233,30753,28661,29889,20735,21473,20370,=AVERAGE(M50:T50),
