Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
4.7,297.248,298.592,296.576,892.416,10.0992,12.375,5562,5534,5544,=AVERAGE(H35:J35),
4.8,295.344,296.912,297.808,890.064,10.7627,12.034,5546,5546,5563,=AVERAGE(H36:J36),
4.9,296.8,297.024,299.152,892.976,11.404,11.6755,5540,5536,5522,=AVERAGE(H37:J37),
5,296.8,299.376,296.464,892.64,12.0229,11.2991,5535,5533,5574,=AVERAGE(H38:J38),
5.1,296.352,297.584,296.352,890.288,12.6187,10.9044,5566,5524,5536,=AVERAGE(H39:J39),
5.2,297.024,297.472,297.696,892.192,13.1911,10.491,5534,5558,5537,=AVERAGE(H40:J40),
5.3,297.248,297.136,298.368,892.752,13.7397,10.0585,5537,5524,5540,=AVERAGE(H41:J41),
5.4,296.128,296.016,297.248,889.392,14.2639,9.60631,5541,5564,5542,=AVERAGE(H42:J42),
5.5,296.576,297.248,298.144,891.968,14.7636,9.13424,5551,5536,5550,=AVERAGE(H43:J43),
5.6,297.248,298.256,297.024,892.528,15.2382,8.64168,5525,5548,5558,=AVERAGE(H44:J44),
5.7,298.256,298.144,295.568,891.968,15.6874,8.12834,5540,5520,5569,=AVERAGE(H45:J45),
5.8,296.576,297.36,296.8,890.736,16.1108,7.59373,5553,5533,5545,=AVERAGE(H46:J46),
5.9,297.136,298.704,297.36,893.2,16.5081,7.03746,5530,5552,5563,=AVERAGE(H47:J47),
6,171.136,177.184,166.656,514.976,16.8791,6.45904,14096,13398,14716,=AVERAGE(H48:J48),
6.1,19.824,19.824,20.384,60.032,18.4098,5.80611,5485,5498,5542,=AVERAGE(H49:J49),
6.2,260.96,254.8,248.528,764.288,17.8146,7.67848,20303,20909,21589,=AVERAGE(H50:J50),
6.3,296.352,297.92,298.032,892.304,17.5229,8.41364,5548,5571,5558,=AVERAGE(H51:J51),
6.4,298.144,296.352,297.472,891.968,17.2041,9.12836,5515,5529,5516,=AVERAGE(H52:J52),
6.5,297.136,297.808,299.488,894.432,16.8583,9.82213,5522,5543,5530,=AVERAGE(H53:J53),
6.6,296.8,297.472,297.136,891.408,16.4858,10.4945,5583,5554,5582,=AVERAGE(H54:J54),
6.7,298.928,296.576,296.576,892.08,16.0869,11.145,5507,5518,5547,=AVERAGE(H55:J55),
6.8,297.584,296.24,296.464,890.288,15.662,11.773,5520,5534,5563,=AVERAGE(H56:J56),
6.9,297.024,297.808,296.8,891.632,15.2113,12.3783,5538,5558,5532,=AVERAGE(H57:J57),
7,297.248,296.576,296.576,890.4,14.7353,12.9603,5561,5524,5552,=AVERAGE(H58:J58),
7.1,296.464,298.256,295.904,890.624,14.2342,13.5186,5531,5552,5574,=AVERAGE(H59:J59),
7.2,298.144,296.24,297.472,891.856,13.7085,14.0529,5508,5519,5550,=AVERAGE(H60:J60),
7.3,296.912,298.256,296.24,891.408,13.1585,14.5626,5532,5552,5575,=AVERAGE(H61:J61),
7.4,296.688,297.92,296.688,891.296,12.5848,15.0475,5563,5525,5550,=AVERAGE(H62:J62),
7.5,297.584,297.92,296.464,891.968,11.9876,15.5071,5541,5557,5523,=AVERAGE(H63:J63),
7.6,298.256,297.248,297.92,893.424,11.3674,15.9411,5518,5531,5559,=AVERAGE(H64:J64),
7.7,297.248,296.24,298.032,891.52,10.7247,16.3491,5552,5565,5535,=AVERAGE(H65:J65),
7.8,298.704,296.24,297.584,892.528,10.06,16.7308,5533,5482,5571,=AVERAGE(H66:J66),
7.9,296.688,298.144,296.688,891.52,9.37367,17.086,5568,5585,5547,=AVERAGE(H67:J67),
8,299.376,299.936,299.04,898.352,8.66629,17.4144,5491,5507,5530,=AVERAGE(H68:J68),
8.1,298.816,299.488,296.464,894.768,7.93821,17.7156,5595,5547,5566,=AVERAGE(H69:J69),
8.2,13.664,37.408,37.52,88.592,7.19003,17.9894,100517,96961,95025,=AVERAGE(H70:J70),
8.3,293.44,275.408,281.008,849.856,6.4222,18.2356,13049,5650,5617,=AVERAGE(H71:J71),
8.4,18.592,19.264,18.592,56.448,7.03276,16.5113,5292,5338,5324,=AVERAGE(H72:J72),
8.5,296.016,285.6,290.864,872.48,7.58918,16.1142,16905,17771,17368,=AVERAGE(H73:J73),
8.6,264.992,259.168,261.408,785.568,7.65444,16.1142,6712,7040,6976,=AVERAGE(H74:J74),
8.7,296.688,296.24,298.144,891.072,8.124,15.691,5541,5561,5517,=AVERAGE(H75:J75),
8.8,298.816,296.688,295.568,891.072,8.63752,15.242,5519,5535,5547,=AVERAGE(H76:J76),
8.9,296.24,298.704,297.36,892.304,9.13021,14.7677,5553,5582,5594,=AVERAGE(H77:J77),
9,299.712,296.24,298.032,893.984,9.60248,14.2682,5538,5478,5570,=AVERAGE(H78:J78),
9.1,296.576,296.576,297.472,890.624,10.0548,13.7442,5574,5595,5543,=AVERAGE(H79:J79),
9.2,296.016,296.352,298.032,890.4,10.4875,13.1958,5475,5570,5518,=AVERAGE(H80:J80),
9.3,296.24,298.816,296.8,891.856,10.9011,12.6236,5598,5480,5562,=AVERAGE(H81:J81),
9.4,297.36,297.024,298.816,893.2,11.2959,12.028,5504,5523,5544,=AVERAGE(H82:J82),
9.5,298.816,297.36,296.912,893.088,11.6724,11.4093,5560,5576,5515,=AVERAGE(H83:J83),
9.6,296.8,296.016,297.808,890.624,12.0311,10.7681,5532,5550,5570,=AVERAGE(H84:J84),
9.7,296.576,296.576,297.136,890.288,12.3722,10.1049,5587,5529,5546,=AVERAGE(H85:J85),
9.8,298.592,296.576,296.576,891.744,12.6963,9.41992,5494,5586,5601,=AVERAGE(H86:J86),
9.9,297.808,298.032,296.352,892.192,13.0036,8.71391,5550,5491,5501,=AVERAGE(H87:J87),
10,297.024,296.576,296.8,890.4,13.2946,7.9872,5528,5545,5561,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
