Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,14.394,15.0139,0,0,0,0,=AVERAGE(I2:L2),
1.5,57.232,40.208,28.56,28.56,154.56,14.394,15.0139,57234,75207,73711,74492,=AVERAGE(I3:L3),
1.6,278.768,288.176,294,286.496,1147.44,14.394,15.0139,6049,6796,9878,10218,=AVERAGE(I4:L4),
1.7,294.112,295.904,296.576,294.784,1181.38,14.394,15.0139,5842,5818,5828,5843,=AVERAGE(I5:L5),
1.8,294.784,294.336,295.68,294.224,1179.02,14.394,15.0139,5807,5848,5824,5835,=AVERAGE(I6:L6),
1.9,297.584,293.776,296.24,294.672,1182.27,14.394,15.0139,5816,5866,5809,5848,=AVERAGE(I7:L7),
2,295.68,297.248,296.016,292.992,1181.94,14.2957,15.0676,5836,5811,5841,5840,=AVERAGE(I8:L8),
2.1,296.352,292.432,297.248,294.896,1180.93,14.0655,15.1842,5827,5858,5808,5852,=AVERAGE(I9:L9),
2.2,294.784,295.792,294.896,292.208,1177.68,13.8206,15.2962,5829,5838,5835,5850,=AVERAGE(I10:L10),
2.3,297.808,293.44,296.24,296.24,1183.73,13.5605,15.4034,5788,5834,5811,5835,=AVERAGE(I11:L11),
2.4,295.232,294.224,294.336,295.008,1178.8,13.2848,15.5056,5834,5852,5841,5821,=AVERAGE(I12:L12),
2.5,294.56,297.808,293.328,297.92,1183.62,12.9932,15.6027,5846,5809,5819,5799,=AVERAGE(I13:L13),
2.6,295.568,295.792,293.888,294.448,1179.7,12.6853,15.6945,5825,5834,5837,5834,=AVERAGE(I14:L14),
2.7,294.336,296.128,294.56,294,1179.02,12.3607,15.7808,5836,5806,5823,5842,=AVERAGE(I15:L15),
2.8,295.68,294.56,295.232,296.576,1182.05,12.019,15.8615,5810,5838,5824,5792,=AVERAGE(I16:L16),
2.9,294.784,295.568,294.56,295.568,1180.48,11.6597,15.9363,5847,5837,5829,5839,=AVERAGE(I17:L17),
3,293.888,296.688,295.568,294.672,1180.82,11.2825,16.0051,5830,5834,5839,5855,=AVERAGE(I18:L18),
3.1,298.032,292.432,294.784,295.232,1180.48,10.8871,16.0676,5794,5855,5835,5820,=AVERAGE(I19:L19),
3.2,294.672,294.784,294.336,297.584,1181.38,10.4728,16.1237,5836,5830,5834,5819,=AVERAGE(I20:L20),
3.3,297.136,293.888,295.568,295.568,1182.16,10.0394,16.1731,5805,5824,5815,5804,=AVERAGE(I21:L21),
3.4,292.992,296.688,293.552,297.248,1180.48,9.58643,16.2156,5825,5819,5856,5829,=AVERAGE(I22:L22),
3.5,295.68,294.896,292.88,294.896,1178.35,9.11347,16.2511,5832,5834,5837,5820,=AVERAGE(I23:L23),
3.6,294.56,295.904,296.464,296.688,1183.62,8.62007,16.2793,5800,5803,5811,5807,=AVERAGE(I24:L24),
