Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,41.776,28.56,28.56,28.56,28.56,28.56,28.56,270.368,14.394,15.0139,56921,73927,73904,74394,75033,75567,76111,76659,=AVERAGE(M3:T3),
1.6,208.096,220.08,236.32,225.904,223.104,218.064,221.536,204.512,1757.62,14.394,15.0139,9895,10072,13986,14451,14779,15172,15148,16323,=AVERAGE(M4:T4),
1.7,224.448,235.984,219.856,225.232,222.432,232.624,220.08,226.464,1807.12,14.394,15.0139,10354,9836,10607,9854,10207,10021,9545,9768,=AVERAGE(M5:T5),
1.8,229.04,217.28,223.216,226.8,231.728,218.96,227.584,229.376,1803.98,14.394,15.0139,10058,9898,10110,10086,9791,10359,10063,10193,=AVERAGE(M6:T6),
1.9,215.152,226.688,231.056,226.016,216.944,231.616,226.576,224.896,1798.94,14.394,15.0139,10405,10468,10177,10187,10429,9884,9914,9907,=AVERAGE(M7:T7),
2,236.208,226.688,227.808,234.528,225.232,221.536,225.008,219.072,1816.08,14.2957,15.0676,9542,10210,9696,10031,9994,9779,10087,9981,=AVERAGE(M8:T8),
2.1,222.88,223.664,224.896,218.624,225.68,225.344,226.352,229.488,1796.93,14.0655,15.1842,10144,10293,10211,10168,10129,10236,9862,10216,=AVERAGE(M9:T9),
2.2,223.888,226.24,224.784,224.896,228.144,223.216,225.12,217.392,1793.68,13.8206,15.2962,10275,10162,10181,9807,9743,10231,10168,10433,=AVERAGE(M10:T10),
2.3,224.224,218.176,219.296,225.792,227.472,230.16,226.576,231.616,1803.31,13.5605,15.4034,10165,10509,10532,10443,10415,10331,10108,10428,=AVERAGE(M11:T11),
2.4,226.464,225.232,223.216,229.264,230.384,222.768,223.888,218.064,1799.28,13.2848,15.5056,10242,9982,9669,9565,10046,10157,10097,10140,=AVERAGE(M12:T12),
2.5,225.568,230.72,224,229.376,222.544,225.568,222.096,223.216,1803.09,12.9932,15.6027,9694,9512,9534,9430,9900,9954,9516,9726,=AVERAGE(M13:T13),
2.6,227.472,222.208,229.488,218.736,229.04,228.144,226.016,233.072,1814.18,12.6853,15.6945,9969,10304,10153,9931,9699,10015,9910,10336,=AVERAGE(M14:T14),
2.7,220.416,227.36,222.096,236.544,224.112,220.752,226.016,215.712,1793.01,12.3607,15.7808,10308,9964,9971,9783,10071,9776,9954,9736,=AVERAGE(M15:T15),
2.8,235.424,215.488,233.968,220.304,221.872,231.504,227.024,237.328,1822.91,12.019,15.8615,10203,9959,9544,9868,10182,9692,10281,10217,=AVERAGE(M16:T16),
2.9,215.376,230.608,220.528,231.728,221.424,217.616,232.624,224.224,1794.13,11.6597,15.9363,9794,9925,10395,9758,10243,10433,9935,9833,=AVERAGE(M17:T17),
3,225.232,222.096,230.608,216.608,233.856,225.456,226.912,217.728,1798.5,11.2825,16.0051,10200,10268,10148,9957,9547,10175,10085,10054,=AVERAGE(M18:T18),
3.1,227.248,228.928,226.016,221.76,222.096,228.592,219.52,232.848,1807.01,10.8871,16.0676,10145,10330,9884,10509,9865,10394,9948,9818,=AVERAGE(M19:T19),
3.2,221.984,230.608,223.216,225.68,228.592,229.488,228.144,226.8,1814.51,10.4728,16.1237,10073,10182,9836,10089,9956,9788,10160,10190,=AVERAGE(M20:T20),
3.3,227.696,214.816,229.824,229.488,230.832,233.296,225.12,226.8,1817.87,10.0394,16.1731,9700,10379,9609,9864,9702,9830,10039,10102,=AVERAGE(M21:T21),
3.4,227.92,230.72,225.456,228.816,219.52,214.368,223.776,220.976,1791.55,9.58647,16.2156,9638,9616,10188,9748,10274,10327,9589,9644,=AVERAGE(M22:T22),
3.5,219.856,220.08,226.352,225.792,223.104,234.528,227.248,227.696,1804.66,9.11348,16.2511,10248,10569,10359,9741,9546,9837,10027,9814,=AVERAGE(M23:T23),
3.6,234.08,226.576,227.92,227.584,223.664,216.16,224.112,217.168,1797.26,8.62005,16.2793,9683,10391,9513,9872,9607,10278,9635,10213,=AVERAGE(M24:T24),
3.7,218.4,223.44,233.856,222.656,212.576,217.84,236.096,221.984,1786.85,8.10579,16.2999,9977,9554,9584,9656,9902,9968,9994,10088,=AVERAGE(M25:T25),
3.8,224,224.112,212.128,217.28,244.384,237.328,209.664,228.48,1797.38,7.57028,16.3127,10032,10013,9929,10204,9826,9942,9665,10390,=AVERAGE(M26:T26),
3.9,37.632,37.52,12.88,1.568,0,2.128,19.376,37.632,148.736,7.01306,16.3175,99512,100815,12146,13809,0,15535,10523,99327,=AVERAGE(M27:T27),
4,208.544,200.704,229.04,234.64,210.784,223.776,209.552,217.168,1734.21,6.43365,16.3141,9138,9793,25464,24498,26638,25439,27250,9558,=AVERAGE(M28:T28),
4.1,221.2,230.832,218.96,224.448,235.536,231.056,229.04,213.696,1804.77,5.8317,16.3021,9921,9901,10085,10300,10085,10386,9931,9997,=AVERAGE(M29:T29),
4.2,20.608,28.448,24.416,20.384,28.224,30.688,18.816,28.896,200.48,7.23397,13.572,10781,13158,13213,12731,12511,12324,12326,13159,=AVERAGE(M30:T30),
4.3,234.64,212.128,220.752,230.608,202.832,208.544,237.216,219.072,1765.79,7.25005,13.572,23488,26230,24711,24430,26306,26688,23898,25019,=AVERAGE(M31:T31),
4.4,227.696,230.944,223.776,223.216,222.32,217.392,223.888,221.984,1791.22,7.99604,13.297,10328,9917,10358,10146,9814,10352,10069,10145,=AVERAGE(M32:T32),
4.5,223.104,213.92,217.84,222.656,230.16,225.68,219.632,221.984,1774.98,9.28079,13.0061,9927,10058,10203,10325,10074,10135,10360,10459,=AVERAGE(M33:T33),
4.6,220.08,232.4,227.36,212.464,216.944,220.528,226.352,220.976,1777.1,9.41417,12.6989,10096,9992,10137,10245,10027,10165,9992,10162,=AVERAGE(M34:T34),
4.7,224.112,221.2,231.84,223.44,229.264,220.64,223.104,219.968,1793.57,10.0992,12.375,10121,10169,9950,10165,10157,9974,10077,10026,=AVERAGE(M35:T35),
4.8,221.312,225.68,215.936,226.8,221.76,225.904,222.432,228.928,1788.75,10.7627,12.034,10053,9796,10386,10131,10025,10092,10297,9956,=AVERAGE(M36:T36),
