Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,38.864,28.56,28.56,28.56,28.56,28.56,28.56,267.456,16.1833,10.8819,56981,76616,73949,74429,75045,75694,76232,76758,=AVERAGE(M3:T3),
1.6,214.256,224.784,231.728,226.464,219.408,216.832,218.624,203.056,1755.15,16.1833,10.8819,9557,10550,13985,14332,14672,15206,15201,16450,=AVERAGE(M4:T4),
1.7,218.848,224.672,219.296,225.008,232.4,231.616,226.912,226.576,1805.33,16.1833,10.8819,10205,10138,10533,10513,9813,10152,9664,10291,=AVERAGE(M5:T5),
1.8,225.232,226.24,225.344,225.792,228.368,223.776,219.856,221.648,1796.26,16.1833,10.8819,10190,10006,10525,10416,9849,10214,9937,10452,=AVERAGE(M6:T6),
1.9,223.776,225.344,225.904,228.256,221.648,221.2,231.168,232.064,1809.36,16.1833,10.8819,10406,10279,10019,9980,10583,9855,9864,9765,=AVERAGE(M7:T7),
2,227.696,228.592,227.248,221.648,221.648,228.592,224.112,221.872,1801.41,16.3097,11.7279,9897,10115,10251,9913,10659,9872,9999,10338,=AVERAGE(M8:T8),
2.1,226.016,229.152,232.848,226.8,225.904,225.344,222.88,224.672,1813.62,15.9825,13.4635,10026,9900,9895,9797,9849,10139,9845,10081,=AVERAGE(M9:T9),
2.2,216.832,224.448,221.088,221.312,230.72,230.72,224.448,226.128,1795.7,14.5862,14.9016,9943,9648,10146,10062,10419,9876,10450,9554,=AVERAGE(M10:T10),
2.3,234.192,225.008,222.768,224.448,227.584,226.8,221.536,214.592,1796.93,11.7919,15.9099,9774,10223,9852,9745,10324,10067,10279,10528,=AVERAGE(M11:T11),
2.4,194.656,198.8,202.608,198.128,194.432,201.264,215.488,202.16,1607.54,6.59808,16.3159,9332,9850,10279,9662,9830,10013,9367,9493,=AVERAGE(M12:T12),
2.5,0,0,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,0,0,=AVERAGE(M13:T13),
2.6,179.424,174.72,159.824,183.232,163.184,156.24,147.84,176.624,1341.09,16.9437,6.35828,32309,33956,36916,32510,35673,37762,39918,33478,=AVERAGE(M14:T14),
2.7,150.416,114.016,135.968,132.048,146.496,124.992,142.912,149.744,1096.59,18.0955,6.87199,21698,29628,25336,26510,23824,27397,23473,21750,=AVERAGE(M15:T15),
2.8,160.832,156.352,159.936,138.544,153.216,162.736,154.112,170.464,1256.19,6.77921,18.1258,11375,13070,12108,13319,12974,11675,13689,11800,=AVERAGE(M16:T16),
2.9,0,0,0,0,0,0,0,0,0,6.39803,16.9157,0,0,0,0,0,0,0,0,=AVERAGE(M17:T17),
3,190.064,175.84,179.424,200.032,168.896,195.552,173.04,167.44,1450.29,13.742,6.74654,32293,35185,35276,31684,37913,32702,35888,37668,=AVERAGE(M18:T18),
3.1,0,0,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,0,0,=AVERAGE(M19:T19),
3.2,227.36,222.32,230.272,198.912,211.68,198.8,214.144,214.816,1718.3,13.8148,15.774,28672,29187,27378,33038,30434,32130,30459,29854,=AVERAGE(M20:T20),
3.3,225.456,229.152,229.712,220.864,224.896,229.712,218.624,234.192,1812.61,12.0224,16.3173,10234,9901,10167,10177,9739,10380,10550,10099,=AVERAGE(M21:T21),
3.4,227.808,226.912,222.768,232.512,221.76,230.72,230.384,218.624,1811.49,11.8397,16.315,10160,9833,10384,10000,10432,10050,10138,10303,=AVERAGE(M22:T22),
3.5,228.144,224.784,221.088,226.912,230.832,221.424,222.992,220.64,1796.82,11.6551,16.3046,9944,9925,9760,10005,9961,10108,10414,10148,=AVERAGE(M23:T23),
3.6,219.184,219.632,223.552,223.44,224.112,228.816,223.328,233.072,1795.14,11.4684,16.2864,10378,10322,9776,10427,10256,9879,10027,9992,=AVERAGE(M24:T24),
3.7,224.224,229.04,224.224,225.008,212.128,217.952,226.352,215.824,1774.75,11.28,16.2605,10018,9945,10345,10055,10082,10241,9942,10061,=AVERAGE(M25:T25),
3.8,229.04,234.64,223.776,210.448,229.824,212.912,224.896,235.76,1801.3,11.2554,16.2566,9809,10211,9684,9610,10065,9615,10192,10344,=AVERAGE(M26:T26),
3.9,226.128,211.008,234.864,234.416,231.28,238.896,213.024,221.76,1811.38,11.2554,16.2566,9702,10132,10353,10345,10276,10288,9951,10057,=AVERAGE(M27:T27),
4,227.696,225.232,212.688,216.72,218.288,228.256,229.152,232.176,1790.21,11.2554,16.2566,10077,10188,9744,10123,10246,9731,10300,9941,=AVERAGE(M28:T28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J28)
