Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
1.4,0,0,0,16.1833,10.8819,0,0,=AVERAGE(G2:H2),
1.5,57.232,43.344,100.576,16.1833,10.8819,57083,72042,=AVERAGE(G3:H3),
1.6,283.808,290.192,574,16.1833,10.8819,5618,6070,=AVERAGE(G4:H4),
1.7,298.592,297.92,596.512,16.1833,10.8819,5375,5390,=AVERAGE(G5:H5),
1.8,299.152,298.704,597.856,16.1833,10.8819,5371,5385,=AVERAGE(G6:H6),
1.9,298.48,299.6,598.08,16.1833,10.8819,5379,5378,=AVERAGE(G7:H7),
2,298.592,298.704,597.296,16.3097,11.7277,5379,5383,=AVERAGE(G8:H8),
2.1,298.256,298.48,596.736,15.9825,13.4634,5380,5391,=AVERAGE(G9:H9),
2.2,298.368,297.696,596.064,14.5861,14.9015,5377,5384,=AVERAGE(G10:H10),
2.3,298.256,299.488,597.744,11.7922,15.9099,5378,5382,=AVERAGE(G11:H11),
2.4,262.64,258.384,521.024,6.59847,16.3159,5392,5382,=AVERAGE(G12:H12),
2.5,0,0,0,6.87199,13.6971,0,0,=AVERAGE(G13:H13),
2.6,183.008,175.28,358.288,16.9437,6.35896,29968,31823,=AVERAGE(G14:H14),
2.7,198.688,189.84,388.528,18.0955,6.87199,16415,17590,=AVERAGE(G15:H15),
2.8,223.216,223.552,446.768,6.77921,18.1253,5392,5415,=AVERAGE(G16:H16),
2.9,198.128,191.632,389.76,6.39803,16.9157,15932,16605,=AVERAGE(G17:H17),
3,246.512,245.616,492.128,13.742,6.74737,5402,5404,=AVERAGE(G18:H18),
3.1,0,0,0,16.3136,6.39803,0,0,=AVERAGE(G19:H19),
3.2,293.44,287.952,581.392,13.8152,15.7737,20229,20791,=AVERAGE(G20:H20),
3.3,298.256,298.928,597.184,12.0224,16.3173,5375,5380,=AVERAGE(G21:H21),
3.4,299.264,297.92,597.184,11.8398,16.315,5379,5388,=AVERAGE(G22:H22),
3.5,299.04,298.256,597.296,11.6551,16.3046,5372,5398,=AVERAGE(G23:H23),
3.6,300.048,298.368,598.416,11.4685,16.2864,5361,5377,=AVERAGE(G24:H24),
3.7,298.144,298.144,596.288,11.28,16.2605,5389,5388,=AVERAGE(G25:H25),
3.8,300.272,299.712,599.984,11.2554,16.2566,5370,5385,=AVERAGE(G26:H26),
3.9,299.264,298.48,597.744,11.2554,16.2566,5365,5384,=AVERAGE(G27:H27),
4,298.368,299.264,597.632,11.2554,16.2566,5387,5387,=AVERAGE(G28:H28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D28)
