Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,41.44,28.56,28.56,28.56,28.56,28.56,28.56,270.032,14.394,15.0139,57073,74225,73953,74618,75195,75758,76302,76858,=AVERAGE(M3:T3),
1.6,211.792,226.8,240.576,232.96,224.112,218.848,210.448,201.04,1766.58,14.394,15.0139,9506,9737,13599,14305,14815,14872,15517,16249,=AVERAGE(M4:T4),
1.7,219.072,222.096,222.656,223.776,229.824,229.04,225.904,230.384,1802.75,14.394,15.0139,9684,9709,10044,9684,9589,10062,9862,9850,=AVERAGE(M5:T5),
1.8,224.896,230.048,214.256,214.256,218.512,218.4,228.144,222.768,1771.28,14.394,15.0139,9967,9961,10275,10036,9936,10311,9890,9994,=AVERAGE(M6:T6),
1.9,227.92,229.488,226.8,221.312,231.392,227.696,226.016,232.512,1823.14,14.394,15.0139,10399,9950,10250,10303,9902,9733,10008,10243,=AVERAGE(M7:T7),
2,229.376,218.4,228.592,226.016,220.416,236.432,229.264,212.8,1801.3,14.2957,15.0676,9421,10328,10343,10439,9891,9729,10014,9914,=AVERAGE(M8:T8),
2.1,224.896,217.728,222.096,223.216,229.712,224.336,228.144,227.584,1797.71,14.0655,15.1842,9661,10427,10039,10290,10292,9692,10456,9890,=AVERAGE(M9:T9),
2.2,229.824,225.12,227.248,229.152,219.968,222.992,226.24,224.336,1804.88,13.8206,15.2962,9921,10002,9888,10038,10220,9930,10359,10135,=AVERAGE(M10:T10),
2.3,222.096,222.992,221.2,227.024,235.872,224.56,215.824,222.544,1792.11,13.5605,15.4034,10298,10381,9800,9792,9675,9968,10422,10218,=AVERAGE(M11:T11),
2.4,226.688,222.32,226.128,220.528,218.512,224.896,239.456,223.328,1801.86,13.2848,15.5056,10179,9881,10282,10517,9692,10173,9767,10109,=AVERAGE(M12:T12),
2.5,220.08,231.28,229.488,220.752,222.656,228.48,217.392,234.08,1804.21,12.9932,15.6027,10072,10304,10501,10011,9999,9496,10038,9855,=AVERAGE(M13:T13),
2.6,222.544,218.176,231.728,234.752,239.344,225.232,228.48,216.384,1816.64,12.6853,15.6945,9800,9609,9872,10075,9810,10127,10215,10266,=AVERAGE(M14:T14),
2.7,233.296,229.936,213.696,213.808,212.576,221.088,218.736,227.696,1770.83,12.3607,15.7808,9903,9886,10200,9986,10023,9680,10377,9860,=AVERAGE(M15:T15),
2.8,225.68,222.096,230.384,229.936,236.544,224.784,239.456,226.24,1835.12,12.019,15.8615,9566,9495,9963,10196,9602,10368,9788,9941,=AVERAGE(M16:T16),
2.9,222.768,228.368,226.352,224,219.52,233.52,221.2,222.096,1797.82,11.6597,15.9363,9966,10191,10103,10151,9794,9901,10054,9908,=AVERAGE(M17:T17),
3,232.848,227.92,217.952,231.616,227.024,223.552,222.32,228.032,1811.26,11.2825,16.0051,10094,10316,10328,10168,10432,10374,10309,10335,=AVERAGE(M18:T18),
3.1,224.448,230.496,226.128,219.184,223.776,224.112,228.928,233.072,1810.14,10.8871,16.0676,10212,10001,10158,10123,9922,9987,10139,10102,=AVERAGE(M19:T19),
3.2,216.272,224.56,222.768,227.472,224.896,229.488,226.912,220.864,1793.23,10.4728,16.1237,10423,9794,10278,9985,10301,10357,10330,10567,=AVERAGE(M20:T20),
3.3,229.824,224.672,224.56,220.416,229.376,227.808,231.84,225.344,1813.84,10.0394,16.1731,10232,10486,10396,10494,10331,9388,9865,9832,=AVERAGE(M21:T21),
