Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
4.6,227.696,221.536,227.472,217.84,219.968,234.752,224.448,213.248,1786.96,9.41415,12.6989,10026,10239,10004,10106,10219,10178,10194,10256,=AVERAGE(M34:T34),
4.7,226.352,222.992,211.568,221.648,225.344,221.76,226.8,221.2,1777.66,10.0992,12.375,10085,10101,10121,10350,10121,9815,10390,10202,=AVERAGE(M35:T35),
4.8,225.68,226.128,222.992,232.288,219.52,222.992,221.984,226.912,1798.5,10.7627,12.034,10320,10251,10373,9965,10299,10134,10266,10137,=AVERAGE(M36:T36),
4.9,214.368,222.88,219.072,220.416,225.68,221.2,218.624,228.704,1770.94,11.4041,11.6755,10257,10132,10324,10089,10275,10244,10002,10121,=AVERAGE(M37:T37),
5,220.864,216.72,229.824,222.768,223.776,221.76,222.88,223.888,1782.48,12.0229,11.2991,10241,10456,9881,9911,10259,10134,10133,9877,=AVERAGE(M38:T38),
5.1,226.912,225.68,219.184,223.328,220.192,224.784,225.904,222.544,1788.53,12.6187,10.9044,10153,10027,10198,10389,10170,9923,9850,10019,=AVERAGE(M39:T39),
5.2,233.52,223.216,223.44,218.624,221.648,219.184,226.016,217.168,1782.82,13.1911,10.491,9994,10225,10063,10391,10351,9953,10397,10243,=AVERAGE(M40:T40),
5.3,215.152,217.392,233.296,225.568,215.6,223.216,212.24,225.232,1767.7,13.7397,10.0584,10190,10174,9980,9898,9916,10219,9940,9972,=AVERAGE(M41:T41),
5.4,221.536,220.416,214.928,221.2,227.584,227.808,218.176,224.784,1776.43,14.264,9.60632,10022,10071,9974,9830,9992,9784,10112,9729,=AVERAGE(M42:T42),
5.5,220.864,218.512,224.672,225.008,218.512,214.144,233.296,224.224,1779.23,14.7636,9.13421,9982,10148,9850,9992,9947,10112,9972,9902,=AVERAGE(M43:T43),
5.6,219.744,233.296,215.712,228.48,224.672,218.4,221.536,221.088,1782.93,15.2382,8.64169,10104,10196,10346,9964,9966,10256,10323,10166,=AVERAGE(M44:T44),
5.7,229.152,207.872,226.464,223.664,228.256,225.68,209.44,223.44,1773.97,15.6874,8.12836,10100,10184,10386,9824,10219,10411,10179,10431,=AVERAGE(M45:T45),
5.8,216.496,236.88,223.776,220.64,224,212.688,232.624,220.64,1787.74,16.1108,7.59374,9903,10028,10065,10026,9966,10104,10133,10151,=AVERAGE(M46:T46),
5.9,220.416,215.6,224.448,227.696,222.544,228.704,212.576,220.192,1772.18,16.5081,7.03741,10013,10101,9990,9844,10356,10036,10306,10383,=AVERAGE(M47:T47),
6,225.904,220.08,219.856,224.448,213.92,232.176,217.168,220.304,1773.86,16.8791,6.45899,10174,9860,10254,10323,10596,9885,10250,10275,=AVERAGE(M48:T48),
6.1,21.952,30.352,26.656,26.88,25.984,14.56,37.408,32.144,215.936,18.4098,5.80475,11552,11027,11487,11040,11158,10718,10783,9832,=AVERAGE(M49:T49),
6.2,198.464,162.512,180.544,173.488,190.288,200.928,167.44,191.408,1465.07,17.8145,7.67851,28225,34678,31518,32992,29686,28127,34470,29574,=AVERAGE(M50:T50),
6.3,216.048,216.048,223.44,216.272,224,216.944,218.288,226.016,1757.06,17.5229,8.41368,10705,10702,10138,10478,10672,10683,10470,10059,=AVERAGE(M51:T51),
6.4,224.56,214.928,216.944,230.16,217.616,221.312,219.52,207.536,1752.58,17.2041,9.12842,10515,10733,10505,10121,10396,10293,10444,10428,=AVERAGE(M52:T52),
6.5,216.832,224.224,229.488,211.792,221.2,215.152,217.952,232.848,1769.49,16.8583,9.82218,10130,10060,10042,10511,10329,10439,10261,10288,=AVERAGE(M53:T53),
6.6,216.496,220.752,217.168,228.928,224.448,225.68,226.128,217.504,1777.1,16.4858,10.4945,10502,10500,10397,10481,10407,10151,10402,10502,=AVERAGE(M54:T54),
6.7,231.28,226.24,220.752,207.536,217.952,223.44,219.856,216.272,1763.33,16.0869,11.145,10027,10244,10738,10404,10358,10407,10504,10425,=AVERAGE(M55:T55),
6.8,208.208,219.632,217.392,233.856,215.376,217.616,220.528,231.28,1763.89,15.6619,11.773,10491,10761,9877,10204,10269,10682,10533,10392,=AVERAGE(M56:T56),
6.9,225.232,226.24,224.112,211.232,223.776,223.664,215.376,218.512,1768.14,15.2113,12.3783,10301,10088,10598,10033,10268,10418,10282,10115,=AVERAGE(M57:T57),
7,218.848,228.032,221.312,222.432,224.784,226.912,225.68,216.944,1784.94,14.7353,12.9603,9933,10059,10416,10207,9608,10195,10656,10129,=AVERAGE(M58:T58),
7.1,223.328,208.88,226.576,216.272,226.016,218.512,217.056,213.136,1749.78,14.2342,13.5187,10568,9705,10675,10773,10258,10633,9680,10706,=AVERAGE(M59:T59),
7.2,233.632,226.352,220.864,231.952,208.992,220.864,223.552,222.656,1788.86,13.7085,14.0529,10412,10577,10263,10087,10522,10569,10054,10320,=AVERAGE(M60:T60),
7.3,212.24,225.232,221.088,214.928,225.792,228.816,224.224,222.544,1774.86,13.1585,14.5627,10286,10450,10807,10513,10042,10678,9799,10691,=AVERAGE(M61:T61),
7.4,223.776,219.184,221.312,221.088,217.952,213.136,226.688,219.744,1762.88,12.5846,15.0475,10640,10360,10512,9701,10500,10169,9712,10619,=AVERAGE(M62:T62),
7.5,220.976,226.8,219.856,223.776,220.752,228.144,223.552,219.184,1783.04,11.9875,15.5071,10276,10359,10197,10488,10373,9910,10227,10428,=AVERAGE(M63:T63),
7.6,219.184,216.832,232.624,217.504,226.464,218.736,215.824,221.536,1768.7,11.3674,15.9411,10734,10862,10156,10462,10542,10373,10296,9999,=AVERAGE(M64:T64),
7.7,225.12,226.352,209.664,220.976,226.016,218.848,223.44,218.512,1768.93,10.7247,16.3491,10494,10624,10618,10515,9993,10417,10416,10261,=AVERAGE(M65:T65),
7.8,222.88,217.392,225.568,221.2,218.624,217.616,216.048,218.96,1758.29,10.06,16.7309,10417,10288,9964,9948,10241,10837,10695,10178,=AVERAGE(M66:T66),
7.9,216.496,225.568,228.144,219.856,211.68,216.384,216.608,222.656,1757.39,9.37369,17.0861,10326,9983,9699,10544,10393,10450,9858,10229,=AVERAGE(M67:T67),
8,217.392,220.976,219.968,215.376,219.296,220.752,217.504,218.624,1749.89,8.66623,17.4143,10117,10444,10384,10462,10459,10190,10538,10645,=AVERAGE(M68:T68),
8.1,227.808,208.992,211.68,225.344,234.416,226.24,235.648,206.864,1776.99,7.93815,17.7156,10002,10199,10348,10086,10108,9995,10193,10070,=AVERAGE(M69:T69),
8.2,199.808,215.712,204.512,194.32,198.352,217.392,198.128,220.528,1648.75,7.19003,17.9894,10662,10875,10811,10762,11401,10332,11054,10821,=AVERAGE(M70:T70),
8.3,199.024,205.072,192.304,191.072,179.984,190.064,180.88,205.52,1543.92,6.42217,18.2356,11324,11521,12185,12607,12201,11633,12286,11029,=AVERAGE(M71:T71),
8.4,15.12,21.056,23.632,14,23.52,21.952,22.848,10.192,152.32,7.03269,16.5113,10813,12286,12773,12962,11537,10869,12853,10888,=AVERAGE(M72:T72),
8.5,230.832,193.2,214.032,231.952,205.968,218.064,215.264,226.912,1736.22,7.58921,16.1142,24446,28612,26300,24404,27501,25340,26213,24989,=AVERAGE(M73:T73),
8.6,219.072,233.968,214.928,224.336,223.552,231.392,215.6,221.312,1784.16,7.60531,16.1142,9981,10141,10202,10258,10193,10489,10450,10142,=AVERAGE(M74:T74),
8.7,27.104,1.792,17.696,6.384,0,1.456,23.072,7.504,85.008,8.12399,15.691,13255,19577,11109,13438,0,11071,12452,13111,=AVERAGE(M75:T75),
8.8,42.896,56.448,46.032,64.96,75.264,49.952,37.632,66.304,439.488,8.6375,15.242,129944,101319,123485,88086,75833,115101,149352,85367,=AVERAGE(M76:T76),
8.9,0,0,0,0,0,0,0,0,0,9.13019,14.7677,0,0,0,0,0,0,0,0,=AVERAGE(M77:T77),
9,0,0,0,0,0,0,0,0,0,9.60246,14.2682,0,0,0,0,0,0,0,0,=AVERAGE(M78:T78),
9.1,0,0,0,0,0,0,0,0,0,10.0548,13.7442,0,0,0,0,0,0,0,0,=AVERAGE(M79:T79),
9.2,0,0,0,0,0,0,0,0,0,10.4875,13.1958,0,0,0,0,0,0,0,0,=AVERAGE(M80:T80),
9.3,0,0,0,0,42,0,7.728,0,49.728,10.9011,12.6236,0,0,0,0,467818,0,527796,0,=AVERAGE(M81:T81),
9.4,0,0,0,0,298.032,0,302.624,0,600.656,11.2959,12.028,0,0,0,0,5447,0,57717,0,=AVERAGE(M82:T82),
9.5,0,0,0,0,299.376,0,298.48,0,597.856,11.6724,11.4093,0,0,0,0,5360,0,5355,0,=AVERAGE(M83:T83),
9.6,0,0,0,0,297.808,0,299.376,0,597.184,12.0311,10.7681,0,0,0,0,5376,0,5369,0,=AVERAGE(M84:T84),
9.7,0,0,0,0,299.824,0,298.256,0,598.08,12.3722,10.1048,0,0,0,0,5383,0,5406,0,=AVERAGE(M85:T85),
9.8,0,0,2.128,0,233.968,3.584,233.744,4.256,477.68,12.6963,9.41996,0,0,1029834,0,5396,1023626,5359,1025572,=AVERAGE(M86:T86),
9.9,0,0,35.616,0,0,34.16,0,33.488,103.264,13.0037,8.71391,0,0,1041531,0,0,1038906,0,1040057,=AVERAGE(M87:T87),
10,0,0,0,0,0,0,0,0,0,13.2946,7.9872,0,0,0,0,0,0,0,0,=AVERAGE(M88:T88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(J7:J88)
