Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,0,=AVERAGE(M2:T2),
1.5,57.232,45.136,28.56,28.56,28.56,28.56,28.56,28.56,273.728,14.394,15.0139,57184,69719,73880,74396,74928,75475,76075,76633,=AVERAGE(M3:T3),
1.6,206.752,220.304,241.136,225.904,219.744,219.408,210.672,205.856,1749.78,14.394,15.0139,9581,9870,13371,14266,14788,14884,15498,16189,=AVERAGE(M4:T4),
1.7,228.816,224.896,219.856,231.616,229.824,223.776,223.664,225.12,1807.57,14.394,15.0139,9667,10118,9600,9787,10207,9659,10289,10179,=AVERAGE(M5:T5),
1.8,230.608,226.688,224.336,225.12,229.824,229.6,227.136,230.832,1824.14,14.394,15.0139,9748,9767,9887,9750,9885,9381,9916,9716,=AVERAGE(M6:T6),
1.9,216.832,223.888,232.4,229.152,217.28,222.88,231.504,225.12,1799.06,14.394,15.0139,10128,9988,10042,10214,9835,9661,10069,9942,=AVERAGE(M7:T7),
2,230.832,229.04,219.296,224.672,227.136,225.232,227.472,220.752,1804.43,14.2957,15.0676,10363,9734,10238,9887,10553,10119,10043,10093,=AVERAGE(M8:T8),
2.1,225.344,224.672,229.376,229.6,225.12,223.552,217.728,226.576,1801.97,14.0655,15.1842,9759,10328,10133,9839,10520,9986,9963,10549,=AVERAGE(M9:T9),
2.2,233.072,228.592,221.76,219.632,221.312,220.864,228.816,222.32,1796.37,13.8206,15.2962,9404,10111,9769,10432,10578,10300,10489,10549,=AVERAGE(M10:T10),
2.3,219.744,226.464,229.824,224.784,223.216,226.24,224.224,227.36,1801.86,13.5605,15.4034,9788,9770,9779,10437,10220,9746,9949,10140,=AVERAGE(M11:T11),
2.4,228.592,223.664,223.664,225.792,229.488,226.576,223.44,216.608,1797.82,13.2848,15.5056,10235,10204,10316,10211,10021,10253,10136,10491,=AVERAGE(M12:T12),
2.5,222.768,218.624,224.112,225.232,233.632,218.96,230.384,222.544,1796.26,12.9932,15.6027,9846,10323,9846,9759,9651,10230,9849,10239,=AVERAGE(M13:T13),
2.6,224.112,226.128,220.64,221.76,219.296,225.12,217.84,231.056,1785.95,12.6853,15.6945,10197,10026,10291,10223,10022,10102,10254,10265,=AVERAGE(M14:T14),
2.7,217.84,225.904,226.688,235.76,227.472,225.456,222.208,222.432,1803.76,12.3607,15.7808,10189,10374,10338,10242,10429,10285,10454,10269,=AVERAGE(M15:T15),
2.8,231.616,228.704,226.576,219.632,220.752,223.664,221.536,227.472,1799.95,12.019,15.8615,10074,9654,10248,10084,9951,9823,10205,9995,=AVERAGE(M16:T16),
