Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,0,14.394,15.0139,0,0,0,0,0,0,0,=AVERAGE(L2:R2),
1.5,57.232,39.984,28.56,28.56,28.56,28.56,28.56,240.016,14.394,15.0139,57017,75519,73912,74414,75067,75621,76164,=AVERAGE(L3:R3),
1.6,231.728,243.824,249.424,246.288,240.688,240.8,229.824,1682.58,14.394,15.0139,8424,9124,12700,13184,13617,13551,14102,=AVERAGE(L4:R4),
1.7,249.536,254.128,247.408,245.84,253.68,248.976,245.952,1745.52,14.394,15.0139,8821,8740,8976,8967,8936,8753,8775,=AVERAGE(L5:R5),
1.8,244.16,249.088,252.448,255.36,252,248.752,249.2,1751.01,14.394,15.0139,8916,8825,8613,8878,8494,8789,8889,=AVERAGE(L6:R6),
1.9,249.984,249.76,253.12,251.328,239.792,254.8,250.096,1748.88,14.394,15.0139,8726,8601,8795,8736,8799,8618,8493,=AVERAGE(L7:R7),
2,254.8,249.312,244.944,247.184,254.688,246.064,250.32,1747.31,14.2957,15.0676,8300,8509,8662,8676,8660,8332,8870,=AVERAGE(L8:R8),
2.1,244.496,255.92,252.448,246.4,243.488,250.432,253.904,1747.09,14.0655,15.1842,8746,8628,8659,8641,8788,8710,8599,=AVERAGE(L9:R9),
2.2,249.648,243.488,250.096,247.968,246.288,256.032,251.552,1745.07,13.8206,15.2962,8735,8620,8919,8735,8992,8919,8548,=AVERAGE(L10:R10),
2.3,251.776,253.904,250.32,250.32,252.896,249.2,247.408,1755.82,13.5605,15.4034,8355,8882,8722,8761,8773,8801,8615,=AVERAGE(L11:R11),
2.4,254.128,248.64,247.856,247.296,244.72,252.112,250.432,1745.18,13.2848,15.5056,8468,8881,8713,8964,8812,8709,8777,=AVERAGE(L12:R12),
2.5,256.704,241.024,253.12,253.008,249.984,243.824,252.672,1750.34,12.9932,15.6027,8889,8768,8977,8784,9073,9055,8888,=AVERAGE(L13:R13),
2.6,244.944,255.024,243.376,249.424,243.264,252.112,249.2,1737.34,12.6853,15.6945,8827,8721,8787,8745,8447,8652,8749,=AVERAGE(L14:R14),
2.7,251.44,240.464,254.576,243.6,248.304,251.776,253.904,1744.06,12.3607,15.7808,8620,8442,8521,8632,8501,8497,8846,=AVERAGE(L15:R15),
2.8,251.776,250.656,244.832,250.32,249.2,241.808,244.384,1732.98,12.019,15.8615,8673,8462,8775,8702,8615,8663,8981,=AVERAGE(L16:R16),
2.9,247.744,260.288,243.6,253.008,246.736,254.016,252.112,1757.5,11.6597,15.9363,8494,8342,9037,8801,8807,8542,8774,=AVERAGE(L17:R17),
3,249.648,248.304,253.456,251.328,251.664,253.344,244.272,1752.02,11.2825,16.0051,8468,8598,8903,8609,8611,8483,8730,=AVERAGE(L18:R18),
3.1,249.872,244.832,252.56,245.392,256.032,245.28,250.32,1744.29,10.8871,16.0676,8585,8690,8331,8958,8633,8515,8617,=AVERAGE(L19:R19),
3.2,255.136,252.336,247.856,252.896,243.488,246.288,252.112,1750.11,10.4728,16.1237,8607,8797,8690,8684,8834,8762,8687,=AVERAGE(L20:R20),
3.3,248.752,248.304,249.984,254.24,250.432,250.096,251.104,1752.91,10.0394,16.1731,8687,8888,8878,8679,8884,8695,8494,=AVERAGE(L21:R21),
3.4,248.304,253.232,244.832,241.36,253.12,249.312,256.368,1746.53,9.58644,16.2156,8892,8793,8923,8964,8676,8767,8590,=AVERAGE(L22:R22),
3.5,249.2,252.896,255.696,250.656,248.416,254.464,247.408,1758.74,9.11346,16.2511,8716,8761,8817,8755,8924,8717,8855,=AVERAGE(L23:R23),
3.6,249.424,250.768,245.504,254.128,241.136,245.392,246.288,1732.64,8.62005,16.2793,8645,8475,8716,8451,8755,8504,8779,=AVERAGE(L24:R24),
3.7,248.416,239.344,243.712,239.904,254.576,250.432,246.288,1722.67,8.1058,16.2999,8836,8667,8722,8859,8602,8556,8815,=AVERAGE(L25:R25),
3.8,258.72,247.072,256.368,247.632,242.704,250.768,246.288,1749.55,7.57028,16.3127,8775,8964,8901,8509,8663,8516,8628,=AVERAGE(L26:R26),
3.9,238.224,253.344,235.536,250.88,258.832,246.288,248.192,1731.3,7.01306,16.3175,8302,8571,8757,8594,8765,8392,8866,=AVERAGE(L27:R27),
4,247.52,254.464,254.8,256.48,237.888,247.184,243.712,1742.05,6.43368,16.3141,8699,8523,8854,8895,8755,8582,8389,=AVERAGE(L28:R28),
4.1,254.576,243.712,249.872,254.464,249.312,252.896,253.568,1758.4,5.83172,16.3021,8627,8473,8762,8685,9052,8755,8739,=AVERAGE(L29:R29),
4.2,9.632,15.008,21.504,0,21.504,18.704,12.768,99.12,7.23404,13.572,14510,9963,10427,0,11343,10174,9207,=AVERAGE(L30:R30),
4.3,265.104,245.392,232.064,258.944,230.16,244.16,255.36,1731.18,7.24919,13.572,21286,23443,24276,21680,24330,23417,22688,=AVERAGE(L31:R31),
4.4,244.048,243.04,254.016,250.992,250.656,243.376,244.496,1730.62,7.98104,13.297,8861,8861,8684,8531,8746,8635,8655,=AVERAGE(L32:R32),
4.5,250.544,251.888,242.256,245.392,248.192,251.44,249.088,1738.8,8.70794,13.0061,8597,8662,8887,8719,8927,8887,8746,=AVERAGE(L33:R33),
4.6,254.688,252.672,253.568,250.208,244.944,243.712,247.296,1747.09,9.41415,12.6989,8637,8690,8632,8825,8862,8999,8675,=AVERAGE(L34:R34),
4.7,247.856,244.832,248.752,254.576,252.56,246.624,253.12,1748.32,10.0992,12.375,8776,8795,8667,8695,8496,8968,8818,=AVERAGE(L35:R35),
4.8,249.536,249.088,238.672,235.536,244.496,255.024,247.408,1719.76,10.7627,12.034,8446,8697,8865,8633,8676,8478,8747,=AVERAGE(L36:R36),
4.9,243.488,247.968,245.728,250.992,250.88,245.84,253.792,1738.69,11.4041,11.6755,8837,8343,8675,8669,8707,8538,8358,=AVERAGE(L37:R37),
5,250.88,251.776,247.968,250.992,250.768,256.704,246.848,1755.94,12.0229,11.2991,8684,8529,8800,8820,8484,8588,8526,=AVERAGE(L38:R38),
5.1,252.448,250.768,251.776,253.344,245.056,244.048,247.296,1744.74,12.6187,10.9044,8716,8577,8629,8544,8573,8631,8576,=AVERAGE(L39:R39),
5.2,247.856,243.6,249.76,245.056,254.688,251.328,249.424,1741.71,13.1911,10.491,8519,8689,8893,8459,8449,8680,8893,=AVERAGE(L40:R40),
5.3,249.424,247.52,249.312,249.76,244.832,244.16,252.112,1737.12,13.7397,10.0584,8852,8924,8599,8720,8949,8958,8647,=AVERAGE(L41:R41),
5.4,255.024,245.952,249.872,247.968,243.824,254.8,249.76,1747.2,14.264,9.60631,8461,8743,9085,8792,9074,8579,8748,=AVERAGE(L42:R42),
5.5,245.28,247.072,247.632,247.52,246.96,248.416,252,1734.88,14.7636,9.13421,8701,8832,8432,8759,8823,8632,8679,=AVERAGE(L43:R43),
5.6,244.496,254.128,252,251.216,250.208,250.096,248.304,1750.45,15.2382,8.6417,8833,8623,8517,8617,8362,8719,8348,=AVERAGE(L44:R44),
5.7,253.568,247.072,249.984,249.984,248.304,237.104,256.592,1742.61,15.6874,8.12833,8746,8318,8422,8575,8669,8782,8530,=AVERAGE(L45:R45),
5.8,249.424,243.152,257.264,248.976,253.792,250.096,244.496,1747.2,16.1108,7.59372,8965,8988,8688,9040,8732,8869,8360,=AVERAGE(L46:R46),
5.9,249.984,255.808,243.376,246.4,245.168,255.136,251.664,1747.54,16.5081,7.03746,8563,8737,8879,8587,8720,8898,8471,=AVERAGE(L47:R47),
6,249.872,243.712,257.376,252.224,254.128,238.56,251.44,1747.31,16.8791,6.45901,8752,8683,8627,8613,8541,8849,8517,=AVERAGE(L48:R48),
6.1,15.008,29.12,13.888,25.648,15.904,26.32,21.168,147.056,18.4098,5.80459,9228,9636,8544,8435,9342,9718,9809,=AVERAGE(L49:R49),
6.2,233.52,185.024,215.712,200.704,214.928,205.408,207.648,1462.94,17.8145,7.67851,23937,30602,26201,28712,26008,27603,27202,=AVERAGE(L50:R50),
6.3,224.56,221.648,221.648,206.864,231.168,211.456,231.28,1548.62,17.5229,8.41371,9224,9765,9918,10636,9167,10392,9421,=AVERAGE(L51:R51),
6.4,252.896,253.456,247.184,249.2,249.536,245.616,253.12,1751.01,17.2041,9.12841,8501,8829,8529,8955,8716,8841,8736,=AVERAGE(L52:R52),
6.5,248.64,246.176,249.76,250.096,253.12,250.544,243.488,1741.82,16.8583,9.82213,8488,8723,8779,8832,8689,8775,8761,=AVERAGE(L53:R53),
6.6,246.848,249.424,249.424,255.696,247.408,249.872,257.152,1755.82,16.4858,10.4945,8687,8797,8645,8673,8775,8737,8676,=AVERAGE(L54:R54),
6.7,249.088,248.752,252,249.312,248.08,250.656,245.168,1743.06,16.0869,11.1449,8461,8762,8812,8708,8693,8406,8798,=AVERAGE(L55:R55),
6.8,254.576,245.392,242.256,244.608,251.888,247.296,241.696,1727.71,15.662,11.773,8794,8875,8748,8810,8771,8957,8809,=AVERAGE(L56:R56),
6.9,238.896,255.248,244.384,245.728,246.288,255.248,248.528,1734.32,15.2113,12.3783,8780,8875,8829,8784,8774,8952,8958,=AVERAGE(L57:R57),
7,248.752,247.184,243.824,248.304,254.352,244.384,251.104,1737.9,14.7352,12.9603,8942,8667,8962,8709,8302,8740,8837,=AVERAGE(L58:R58),
7.1,252,247.184,259.616,253.232,243.936,246.512,245.952,1748.43,14.2342,13.5187,8769,8363,8614,8641,8751,8935,8687,=AVERAGE(L59:R59),
7.2,250.88,254.128,247.52,247.072,256.592,250.208,251.664,1758.06,13.7085,14.0529,8687,8568,8532,8639,8495,8757,8839,=AVERAGE(L60:R60),
7.3,255.248,247.52,239.568,250.32,242.704,251.328,251.776,1738.46,13.1585,14.5627,8563,8791,8870,8619,8743,8567,8760,=AVERAGE(L61:R61),
7.4,248.192,248.416,249.2,250.432,252.56,250.32,251.328,1750.45,12.5847,15.0475,8798,8884,8702,8927,8634,8359,8619,=AVERAGE(L62:R62),
7.5,245.616,252.448,249.2,252.784,245.728,252.336,251.552,1749.66,11.9875,15.5071,8890,8815,8616,8513,8991,8614,8648,=AVERAGE(L63:R63),
7.6,256.48,246.624,251.44,254.24,248.64,253.904,248.416,1759.74,11.3674,15.9411,8433,8719,8711,8715,9040,8878,8728,=AVERAGE(L64:R64),
7.7,244.72,257.376,257.264,249.424,252.672,245.84,257.936,1765.23,10.7247,16.3491,8909,8435,8296,8555,8560,8839,8324,=AVERAGE(L65:R65),
7.8,251.664,250.768,246.96,249.536,249.312,258.048,247.184,1753.47,10.06,16.7309,8907,8799,8760,8708,8761,8495,8792,=AVERAGE(L66:R66),
7.9,244.832,254.24,244.944,248.976,257.6,245.728,248.192,1744.51,9.37367,17.0861,8564,8909,8859,8930,8701,8541,8712,=AVERAGE(L67:R67),
8,260.736,238.56,246.064,245.952,245.84,246.176,241.248,1724.58,8.66624,17.4144,8284,8861,9034,8717,8706,8451,8801,=AVERAGE(L68:R68),
8.1,241.248,247.072,246.96,244.832,243.152,257.712,253.232,1734.21,7.93821,17.7155,8499,8476,8766,8757,8349,8711,8621,=AVERAGE(L69:R69),
8.2,227.024,237.552,242.816,225.568,231.728,217.504,221.2,1603.39,7.18999,17.9894,9212,9092,9134,9183,9241,9975,9658,=AVERAGE(L70:R70),
8.3,225.68,210.896,223.104,217.504,221.088,205.632,221.424,1525.33,6.42214,18.2356,9574,10525,9911,10222,9749,10264,9444,=AVERAGE(L71:R71),
8.4,4.816,14.448,2.24,22.288,10.08,23.968,22.848,100.688,7.03269,16.5113,12707,11645,9404,12348,12633,11450,12246,=AVERAGE(L72:R72),
