Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),Avg_latency(µs),
1.4,0,0,0,0,0,0,0,16.1833,10.8819,0,0,0,0,0,0,=AVERAGE(K2:P2),
1.5,57.232,43.904,28.56,28.56,28.56,28.56,215.376,16.1833,10.8819,58986,63402,73778,74335,76802,77327,=AVERAGE(K3:P3),
1.6,121.408,132.272,314.384,308.56,400.96,379.568,1657.15,16.1833,10.8819,12539,16911,18583,19243,17892,19003,=AVERAGE(K4:P4),
1.7,99.344,100.576,300.944,298.144,443.52,448.112,1690.64,16.1833,10.8819,7261,7388,7586,7615,7826,7861,=AVERAGE(K5:P5),
1.8,99.568,100.688,300.272,299.712,451.472,449.792,1701.5,16.1833,10.8819,7160,7439,7842,7774,8110,7960,=AVERAGE(K6:P6),
1.9,100.352,99.12,301.504,299.712,453.6,448.896,1703.18,16.1833,10.8819,7377,7456,7709,7638,7946,8055,=AVERAGE(K7:P7),
2,101.248,99.568,297.248,297.024,454.16,446.992,1696.24,16.3097,11.7278,7466,7544,7813,7699,7935,8092,=AVERAGE(K8:P8),
2.1,99.456,101.024,304.864,300.272,447.328,451.36,1704.3,15.9825,13.4635,7145,7342,7472,7593,7823,7897,=AVERAGE(K9:P9),
2.2,100.8,100.8,297.92,301.84,448.448,457.968,1707.78,14.5862,14.9015,7179,7195,7578,7430,7719,7709,=AVERAGE(K10:P10),
2.3,98.224,98.224,299.04,301.728,451.024,439.488,1687.73,11.7919,15.9099,7211,7213,7824,7760,8051,8042,=AVERAGE(K11:P11),
2.4,89.376,91.952,269.696,266.448,416.304,416.864,1550.64,6.59798,16.3159,7402,7426,7768,7806,8115,7990,=AVERAGE(K12:P12),
2.5,0,0,0,0,0,0,0,6.87199,13.6971,0,0,0,0,0,0,=AVERAGE(K13:P13),
2.6,109.424,101.36,191.632,207.2,240.576,258.832,1109.02,16.9437,6.35752,64441,70897,47626,44454,40737,38098,=AVERAGE(K14:P14),
2.7,113.232,110.432,200.816,182,246.736,258.048,1111.26,18.0955,6.87199,26704,30732,27041,29728,24180,22849,=AVERAGE(K15:P15),
2.8,75.6,76.048,212.8,206.192,279.664,279.776,1130.08,6.77781,18.1256,9842,10541,10312,11312,11156,10920,=AVERAGE(K16:P16),
2.9,112.336,110.096,186.704,179.872,256.256,263.424,1108.69,6.39803,16.9157,24889,29013,27720,28760,22336,21676,=AVERAGE(K17:P17),
3,17.024,11.536,35.056,43.232,56,75.264,238.112,13.742,6.74737,8754,8589,9180,9414,9965,9193,=AVERAGE(K18:P18),
3.1,0,0,0,0,0,0,0,16.3136,6.39803,0,0,0,0,0,0,=AVERAGE(K19:P19),
3.2,0,0,0,0,0,0,0,13.8152,15.7737,0,0,0,0,0,0,=AVERAGE(K20:P20),
3.3,0,0,0,0,0,0,0,12.0224,16.3173,0,0,0,0,0,0,=AVERAGE(K21:P21),
3.4,0,0,0,0,0,0,0,11.8398,16.315,0,0,0,0,0,0,=AVERAGE(K22:P22),
3.5,0,0,0,0,0,0,0,11.6551,16.3046,0,0,0,0,0,0,=AVERAGE(K23:P23),
3.6,0,0,0,0,0,0,0,11.4685,16.2864,0,0,0,0,0,0,=AVERAGE(K24:P24),
3.7,0,0,0,0,0,0,0,11.28,16.2605,0,0,0,0,0,0,=AVERAGE(K25:P25),
3.8,0,0,0,0,0,0,0,11.2554,16.2566,0,0,0,0,0,0,=AVERAGE(K26:P26),
3.9,0,0,0,0,0,0,0,11.2554,16.2566,0,0,0,0,0,0,=AVERAGE(K27:P27),
4,0,57.12,62.832,62.832,62.832,62.832,308.448,11.2554,16.2566,0,1055293,1034123,1037531,1030192,1026545,=AVERAGE(K28:P28),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(H7:H28)
